time,sea_surface_height_above_sea_level_geoid_mllw,sea_surface_height_above_sea_level_geoid_mllw_qc_agg,z
UTC,m,,m
2020-08-29T00:06:00Z,-0.091,1,0.0
2020-08-29T00:12:00Z,-0.101,1,0.0
2020-08-29T00:18:00Z,-0.101,1,0.0
2020-08-29T00:24:00Z,-0.106,1,0.0
2020-08-29T00:30:00Z,-0.111,1,0.0
2020-08-29T00:36:00Z,-0.112,1,0.0
2020-08-29T00:42:00Z,-0.114,1,0.0
2020-08-29T00:48:00Z,-0.114,1,0.0
2020-08-29T00:54:00Z,-0.116,1,0.0
2020-08-29T01:00:00Z,-0.11,1,0.0
2020-08-29T01:06:00Z,-0.111,1,0.0
2020-08-29T01:12:00Z,-0.103,1,0.0
2020-08-29T01:18:00Z,-0.101,1,0.0
2020-08-29T01:24:00Z,-0.102,1,0.0
2020-08-29T01:30:00Z,-0.095,1,0.0
2020-08-29T01:36:00Z,-0.087,1,0.0
2020-08-29T01:42:00Z,-0.085,1,0.0
2020-08-29T01:48:00Z,-0.081,1,0.0
2020-08-29T01:54:00Z,-0.077,1,0.0
2020-08-29T02:00:00Z,-0.066,1,0.0
2020-08-29T02:06:00Z,-0.059,1,0.0
2020-08-29T02:12:00Z,-0.052,1,0.0
2020-08-29T02:18:00Z,-0.045,1,0.0
2020-08-29T02:24:00Z,-0.035,1,0.0
2020-08-29T02:30:00Z,-0.028,1,0.0
2020-08-29T02:36:00Z,-0.022,1,0.0
2020-08-29T02:42:00Z,-0.013,1,0.0
2020-08-29T02:48:00Z,-0.008,1,0.0
2020-08-29T02:54:00Z,0.002,1,0.0
2020-08-29T03:00:00Z,0.007,1,0.0
2020-08-29T03:06:00Z,0.016,1,0.0
2020-08-29T03:12:00Z,0.021,1,0.0
2020-08-29T03:18:00Z,0.031,1,0.0
2020-08-29T03:24:00Z,0.037,1,0.0
2020-08-29T03:30:00Z,0.042,1,0.0
2020-08-29T03:36:00Z,0.047,1,0.0
2020-08-29T03:42:00Z,0.054,1,0.0
2020-08-29T03:48:00Z,0.059,1,0.0
2020-08-29T03:54:00Z,0.066,1,0.0
2020-08-29T04:00:00Z,0.074,1,0.0
2020-08-29T04:06:00Z,0.077,1,0.0
2020-08-29T04:12:00Z,0.083,1,0.0
2020-08-29T04:18:00Z,0.088,1,0.0
2020-08-29T04:24:00Z,0.095,1,0.0
2020-08-29T04:30:00Z,0.102,1,0.0
2020-08-29T04:36:00Z,0.108,1,0.0
2020-08-29T04:38:00Z,NaN,NaN,0.0
2020-08-29T04:42:00Z,0.114,1,0.0
2020-08-29T04:48:00Z,0.121,1,0.0
2020-08-29T04:54:00Z,0.127,1,0.0
2020-08-29T05:00:00Z,0.133,1,0.0
2020-08-29T05:06:00Z,0.141,1,0.0
2020-08-29T05:12:00Z,0.149,1,0.0
2020-08-29T05:18:00Z,0.15,1,0.0
2020-08-29T05:24:00Z,0.156,1,0.0
2020-08-29T05:30:00Z,0.16,1,0.0
2020-08-29T05:36:00Z,0.169,1,0.0
2020-08-29T05:42:00Z,0.171,1,0.0
2020-08-29T05:48:00Z,0.172,1,0.0
2020-08-29T05:54:00Z,0.176,1,0.0
2020-08-29T06:00:00Z,0.18,1,0.0
2020-08-29T06:06:00Z,0.185,1,0.0
2020-08-29T06:12:00Z,0.185,1,0.0
2020-08-29T06:18:00Z,0.188,1,0.0
2020-08-29T06:24:00Z,0.189,1,0.0
2020-08-29T06:30:00Z,0.198,1,0.0
2020-08-29T06:36:00Z,0.201,1,0.0
2020-08-29T06:42:00Z,0.201,1,0.0
2020-08-29T06:48:00Z,0.201,1,0.0
2020-08-29T06:54:00Z,0.2,1,0.0
2020-08-29T07:00:00Z,0.208,1,0.0
2020-08-29T07:06:00Z,0.216,1,0.0
2020-08-29T07:12:00Z,0.211,1,0.0
2020-08-29T07:18:00Z,0.215,1,0.0
2020-08-29T07:24:00Z,0.218,1,0.0
2020-08-29T07:30:00Z,0.217,1,0.0
2020-08-29T07:36:00Z,0.223,1,0.0
2020-08-29T07:42:00Z,0.223,1,0.0
2020-08-29T07:48:00Z,0.226,1,0.0
2020-08-29T07:51:00Z,NaN,NaN,0.0
2020-08-29T07:54:00Z,0.234,1,0.0
2020-08-29T08:00:00Z,0.239,1,0.0
2020-08-29T08:06:00Z,0.242,1,0.0
2020-08-29T08:12:00Z,0.24,1,0.0
2020-08-29T08:18:00Z,0.251,1,0.0
2020-08-29T08:24:00Z,0.26,1,0.0
2020-08-29T08:30:00Z,0.266,1,0.0
2020-08-29T08:36:00Z,0.275,1,0.0
2020-08-29T08:42:00Z,0.281,1,0.0
2020-08-29T08:48:00Z,0.286,1,0.0
2020-08-29T08:54:00Z,0.299,1,0.0
2020-08-29T09:00:00Z,0.307,1,0.0
2020-08-29T09:06:00Z,0.316,1,0.0
2020-08-29T09:12:00Z,0.329,1,0.0
2020-08-29T09:18:00Z,0.337,1,0.0
2020-08-29T09:24:00Z,0.345,1,0.0
2020-08-29T09:30:00Z,0.359,1,0.0
2020-08-29T09:36:00Z,0.377,1,0.0
2020-08-29T09:42:00Z,0.387,1,0.0
2020-08-29T09:48:00Z,0.403,1,0.0
2020-08-29T09:54:00Z,0.42,1,0.0
2020-08-29T10:00:00Z,0.433,1,0.0
2020-08-29T10:06:00Z,0.446,1,0.0
2020-08-29T10:12:00Z,0.463,1,0.0
2020-08-29T10:18:00Z,0.479,1,0.0
2020-08-29T10:24:00Z,0.493,1,0.0
2020-08-29T10:30:00Z,0.512,1,0.0
2020-08-29T10:36:00Z,0.525,1,0.0
2020-08-29T10:42:00Z,0.539,1,0.0
2020-08-29T10:48:00Z,0.556,1,0.0
2020-08-29T10:54:00Z,0.575,1,0.0
2020-08-29T11:00:00Z,0.592,1,0.0
2020-08-29T11:06:00Z,0.608,1,0.0
2020-08-29T11:12:00Z,0.623,1,0.0
2020-08-29T11:18:00Z,0.64,1,0.0
2020-08-29T11:24:00Z,0.655,1,0.0
2020-08-29T11:30:00Z,0.669,1,0.0
2020-08-29T11:36:00Z,0.687,1,0.0
2020-08-29T11:42:00Z,0.707,1,0.0
2020-08-29T11:48:00Z,0.725,1,0.0
2020-08-29T11:54:00Z,0.739,1,0.0
2020-08-29T12:00:00Z,0.76,1,0.0
2020-08-29T12:06:00Z,0.777,1,0.0
2020-08-29T12:12:00Z,0.794,1,0.0
2020-08-29T12:18:00Z,0.811,1,0.0
2020-08-29T12:24:00Z,0.825,1,0.0
2020-08-29T12:30:00Z,0.844,1,0.0
2020-08-29T12:36:00Z,0.858,1,0.0
2020-08-29T12:42:00Z,0.869,1,0.0
2020-08-29T12:48:00Z,0.893,1,0.0
2020-08-29T12:54:00Z,0.908,1,0.0
2020-08-29T13:00:00Z,0.929,1,0.0
2020-08-29T13:06:00Z,0.942,1,0.0
2020-08-29T13:12:00Z,0.96,1,0.0
2020-08-29T13:18:00Z,0.976,1,0.0
2020-08-29T13:24:00Z,0.99,1,0.0
2020-08-29T13:30:00Z,1.006,1,0.0
2020-08-29T13:36:00Z,1.021,1,0.0
2020-08-29T13:42:00Z,1.038,1,0.0
2020-08-29T13:48:00Z,1.054,1,0.0
2020-08-29T13:54:00Z,1.068,1,0.0
2020-08-29T14:00:00Z,1.079,1,0.0
2020-08-29T14:06:00Z,1.098,1,0.0
2020-08-29T14:12:00Z,1.105,1,0.0
2020-08-29T14:18:00Z,1.115,1,0.0
2020-08-29T14:24:00Z,1.134,1,0.0
2020-08-29T14:30:00Z,1.148,1,0.0
2020-08-29T14:36:00Z,1.156,1,0.0
2020-08-29T14:42:00Z,1.165,1,0.0
2020-08-29T14:48:00Z,1.176,1,0.0
2020-08-29T14:54:00Z,1.186,1,0.0
2020-08-29T15:00:00Z,1.19,1,0.0
2020-08-29T15:06:00Z,1.2,1,0.0
2020-08-29T15:12:00Z,1.206,1,0.0
2020-08-29T15:18:00Z,1.212,1,0.0
2020-08-29T15:24:00Z,1.22,1,0.0
2020-08-29T15:30:00Z,1.227,1,0.0
2020-08-29T15:36:00Z,1.226,1,0.0
2020-08-29T15:42:00Z,1.227,1,0.0
2020-08-29T15:48:00Z,1.225,1,0.0
2020-08-29T15:54:00Z,1.223,1,0.0
2020-08-29T16:00:00Z,1.227,1,0.0
2020-08-29T16:06:00Z,1.226,1,0.0
2020-08-29T16:11:00Z,NaN,NaN,0.0
2020-08-29T16:12:00Z,1.221,1,0.0
2020-08-29T16:18:00Z,1.213,1,0.0
2020-08-29T16:24:00Z,1.207,1,0.0
2020-08-29T16:30:00Z,1.2,1,0.0
2020-08-29T16:36:00Z,1.199,1,0.0
2020-08-29T16:42:00Z,1.193,1,0.0
2020-08-29T16:48:00Z,1.189,1,0.0
2020-08-29T16:54:00Z,1.18,1,0.0
2020-08-29T17:00:00Z,1.169,1,0.0
2020-08-29T17:06:00Z,1.16,1,0.0
2020-08-29T17:12:00Z,1.151,1,0.0
2020-08-29T17:18:00Z,1.14,1,0.0
2020-08-29T17:24:00Z,1.125,1,0.0
2020-08-29T17:30:00Z,1.11,1,0.0
2020-08-29T17:36:00Z,1.1,1,0.0
2020-08-29T17:42:00Z,1.085,1,0.0
2020-08-29T17:48:00Z,1.075,1,0.0
2020-08-29T17:54:00Z,1.05,1,0.0
2020-08-29T18:00:00Z,1.037,1,0.0
2020-08-29T18:06:00Z,1.019,1,0.0
2020-08-29T18:12:00Z,1.002,1,0.0
2020-08-29T18:18:00Z,0.987,1,0.0
2020-08-29T18:24:00Z,0.966,1,0.0
2020-08-29T18:30:00Z,0.952,1,0.0
2020-08-29T18:36:00Z,0.928,1,0.0
2020-08-29T18:42:00Z,0.908,1,0.0
2020-08-29T18:48:00Z,0.875,1,0.0
2020-08-29T18:54:00Z,0.859,1,0.0
2020-08-29T19:00:00Z,0.851,1,0.0
2020-08-29T19:06:00Z,0.821,1,0.0
2020-08-29T19:12:00Z,0.8,1,0.0
2020-08-29T19:18:00Z,0.777,1,0.0
2020-08-29T19:24:00Z,0.752,1,0.0
2020-08-29T19:30:00Z,0.729,1,0.0
2020-08-29T19:36:00Z,0.707,1,0.0
2020-08-29T19:42:00Z,0.679,1,0.0
2020-08-29T19:48:00Z,0.655,1,0.0
2020-08-29T19:54:00Z,0.638,1,0.0
2020-08-29T20:00:00Z,0.613,1,0.0
2020-08-29T20:06:00Z,0.587,1,0.0
2020-08-29T20:12:00Z,0.564,1,0.0
2020-08-29T20:18:00Z,0.549,1,0.0
2020-08-29T20:24:00Z,0.523,1,0.0
2020-08-29T20:30:00Z,0.506,1,0.0
2020-08-29T20:36:00Z,0.482,1,0.0
2020-08-29T20:42:00Z,0.457,1,0.0
2020-08-29T20:48:00Z,0.435,1,0.0
2020-08-29T20:54:00Z,0.416,1,0.0
2020-08-29T21:00:00Z,0.399,1,0.0
2020-08-29T21:06:00Z,0.379,1,0.0
2020-08-29T21:12:00Z,0.362,1,0.0
2020-08-29T21:18:00Z,0.341,1,0.0
2020-08-29T21:24:00Z,0.324,1,0.0
2020-08-29T21:30:00Z,0.309,1,0.0
2020-08-29T21:36:00Z,0.292,1,0.0
2020-08-29T21:42:00Z,0.276,1,0.0
2020-08-29T21:48:00Z,0.256,1,0.0
2020-08-29T21:54:00Z,0.232,1,0.0
2020-08-29T22:00:00Z,0.223,1,0.0
2020-08-29T22:06:00Z,0.209,1,0.0
2020-08-29T22:12:00Z,0.198,1,0.0
2020-08-29T22:18:00Z,0.183,1,0.0
2020-08-29T22:24:00Z,0.163,1,0.0
2020-08-29T22:30:00Z,0.151,1,0.0
2020-08-29T22:36:00Z,0.138,1,0.0
2020-08-29T22:42:00Z,0.125,1,0.0
2020-08-29T22:48:00Z,0.106,1,0.0
2020-08-29T22:54:00Z,0.098,1,0.0
2020-08-29T23:00:00Z,0.083,1,0.0
2020-08-29T23:06:00Z,0.073,1,0.0
2020-08-29T23:12:00Z,0.063,1,0.0
2020-08-29T23:18:00Z,0.054,1,0.0
2020-08-29T23:24:00Z,0.04,1,0.0
2020-08-29T23:30:00Z,0.03,1,0.0
2020-08-29T23:36:00Z,0.022,1,0.0
2020-08-29T23:42:00Z,0.007,1,0.0
2020-08-29T23:48:00Z,-0.002,1,0.0
2020-08-29T23:54:00Z,-0.013,1,0.0
2020-08-30T00:00:00Z,-0.024,1,0.0
2020-08-30T00:06:00Z,-0.037,1,0.0
2020-08-30T00:12:00Z,-0.041,1,0.0
2020-08-30T00:18:00Z,-0.047,1,0.0
2020-08-30T00:24:00Z,-0.057,1,0.0
2020-08-30T00:30:00Z,-0.061,1,0.0
2020-08-30T00:36:00Z,-0.071,1,0.0
2020-08-30T00:42:00Z,-0.075,1,0.0
2020-08-30T00:48:00Z,-0.082,1,0.0
2020-08-30T00:54:00Z,-0.091,1,0.0
2020-08-30T01:00:00Z,-0.098,1,0.0
2020-08-30T01:06:00Z,-0.106,1,0.0
2020-08-30T01:12:00Z,-0.108,1,0.0
2020-08-30T01:18:00Z,-0.114,1,0.0
2020-08-30T01:24:00Z,-0.117,1,0.0
2020-08-30T01:30:00Z,-0.124,1,0.0
2020-08-30T01:36:00Z,-0.127,1,0.0
2020-08-30T01:42:00Z,-0.127,1,0.0
2020-08-30T01:48:00Z,-0.132,1,0.0
2020-08-30T01:52:00Z,NaN,NaN,0.0
2020-08-30T01:54:00Z,-0.136,1,0.0
2020-08-30T02:00:00Z,-0.135,1,0.0
2020-08-30T02:06:00Z,-0.134,1,0.0
2020-08-30T02:12:00Z,-0.134,1,0.0
2020-08-30T02:18:00Z,-0.136,1,0.0
2020-08-30T02:24:00Z,-0.137,1,0.0
2020-08-30T02:30:00Z,-0.133,1,0.0
2020-08-30T02:36:00Z,-0.128,1,0.0
2020-08-30T02:42:00Z,-0.126,1,0.0
2020-08-30T02:48:00Z,-0.125,1,0.0
2020-08-30T02:54:00Z,-0.124,1,0.0
2020-08-30T03:00:00Z,-0.118,1,0.0
2020-08-30T03:06:00Z,-0.111,1,0.0
2020-08-30T03:12:00Z,-0.108,1,0.0
2020-08-30T03:18:00Z,-0.102,1,0.0
2020-08-30T03:24:00Z,-0.094,1,0.0
2020-08-30T03:30:00Z,-0.086,1,0.0
2020-08-30T03:36:00Z,-0.08,1,0.0
2020-08-30T03:42:00Z,-0.074,1,0.0
2020-08-30T03:48:00Z,-0.074,1,0.0
2020-08-30T03:54:00Z,-0.068,1,0.0
2020-08-30T04:00:00Z,-0.062,1,0.0
2020-08-30T04:06:00Z,-0.057,1,0.0
2020-08-30T04:12:00Z,-0.049,1,0.0
2020-08-30T04:18:00Z,-0.041,1,0.0
2020-08-30T04:24:00Z,-0.038,1,0.0
2020-08-30T04:30:00Z,-0.029,1,0.0
2020-08-30T04:36:00Z,-0.022,1,0.0
2020-08-30T04:42:00Z,-0.013,1,0.0
2020-08-30T04:48:00Z,-0.004,1,0.0
2020-08-30T04:54:00Z,0.006,1,0.0
2020-08-30T05:00:00Z,0.011,1,0.0
2020-08-30T05:06:00Z,0.016,1,0.0
2020-08-30T05:12:00Z,0.037,1,0.0
2020-08-30T05:18:00Z,0.062,1,0.0
2020-08-30T05:24:00Z,0.063,1,0.0
2020-08-30T05:30:00Z,0.051,1,0.0
2020-08-30T05:36:00Z,0.056,1,0.0
2020-08-30T05:42:00Z,0.063,1,0.0
2020-08-30T05:48:00Z,0.061,1,0.0
2020-08-30T05:54:00Z,0.068,1,0.0
2020-08-30T06:00:00Z,0.077,1,0.0
2020-08-30T06:06:00Z,0.068,1,0.0
2020-08-30T06:12:00Z,0.065,1,0.0
2020-08-30T06:18:00Z,0.08,1,0.0
2020-08-30T06:24:00Z,0.09,1,0.0
2020-08-30T06:30:00Z,0.095,1,0.0
2020-08-30T06:36:00Z,0.101,1,0.0
2020-08-30T06:42:00Z,0.102,1,0.0
2020-08-30T06:48:00Z,0.114,1,0.0
2020-08-30T06:54:00Z,0.124,1,0.0
2020-08-30T07:00:00Z,0.132,1,0.0
2020-08-30T07:06:00Z,0.133,1,0.0
2020-08-30T07:12:00Z,0.138,1,0.0
2020-08-30T07:18:00Z,0.144,1,0.0
2020-08-30T07:24:00Z,0.15,1,0.0
2020-08-30T07:30:00Z,0.16,1,0.0
2020-08-30T07:36:00Z,0.164,1,0.0
2020-08-30T07:42:00Z,0.163,1,0.0
2020-08-30T07:48:00Z,0.166,1,0.0
2020-08-30T07:54:00Z,0.175,1,0.0
2020-08-30T08:00:00Z,0.179,1,0.0
2020-08-30T08:06:00Z,0.182,1,0.0
2020-08-30T08:12:00Z,0.188,1,0.0
2020-08-30T08:18:00Z,0.191,1,0.0
2020-08-30T08:24:00Z,0.196,1,0.0
2020-08-30T08:30:00Z,0.201,1,0.0
2020-08-30T08:32:00Z,NaN,NaN,0.0
2020-08-30T08:36:00Z,0.208,1,0.0
2020-08-30T08:42:00Z,0.208,1,0.0
2020-08-30T08:48:00Z,0.215,1,0.0
2020-08-30T08:54:00Z,0.222,1,0.0
2020-08-30T09:00:00Z,0.226,1,0.0
2020-08-30T09:06:00Z,0.229,1,0.0
2020-08-30T09:12:00Z,0.241,1,0.0
2020-08-30T09:18:00Z,0.256,1,0.0
2020-08-30T09:24:00Z,0.258,1,0.0
2020-08-30T09:30:00Z,0.266,1,0.0
2020-08-30T09:36:00Z,0.278,1,0.0
2020-08-30T09:42:00Z,0.287,1,0.0
2020-08-30T09:48:00Z,0.301,1,0.0
2020-08-30T09:54:00Z,0.314,1,0.0
2020-08-30T10:00:00Z,0.317,1,0.0
2020-08-30T10:06:00Z,0.331,1,0.0
2020-08-30T10:12:00Z,0.345,1,0.0
2020-08-30T10:18:00Z,0.361,1,0.0
2020-08-30T10:24:00Z,0.372,1,0.0
2020-08-30T10:30:00Z,0.392,1,0.0
2020-08-30T10:36:00Z,0.403,1,0.0
2020-08-30T10:42:00Z,0.416,1,0.0
2020-08-30T10:48:00Z,0.429,1,0.0
2020-08-30T10:54:00Z,0.444,1,0.0
2020-08-30T11:00:00Z,0.456,1,0.0
2020-08-30T11:06:00Z,0.473,1,0.0
2020-08-30T11:12:00Z,0.48,1,0.0
2020-08-30T11:18:00Z,0.487,1,0.0
2020-08-30T11:24:00Z,0.504,1,0.0
2020-08-30T11:30:00Z,0.517,1,0.0
2020-08-30T11:36:00Z,0.527,1,0.0
2020-08-30T11:42:00Z,0.538,1,0.0
2020-08-30T11:48:00Z,0.554,1,0.0
2020-08-30T11:54:00Z,0.572,1,0.0
2020-08-30T12:00:00Z,0.585,1,0.0
2020-08-30T12:06:00Z,0.598,1,0.0
2020-08-30T12:12:00Z,0.611,1,0.0
2020-08-30T12:18:00Z,0.628,1,0.0
2020-08-30T12:24:00Z,0.648,1,0.0
2020-08-30T12:30:00Z,0.673,1,0.0
2020-08-30T12:36:00Z,0.689,1,0.0
2020-08-30T12:42:00Z,0.701,1,0.0
2020-08-30T12:48:00Z,0.715,1,0.0
2020-08-30T12:54:00Z,0.728,1,0.0
2020-08-30T13:00:00Z,0.75,1,0.0
2020-08-30T13:06:00Z,0.766,1,0.0
2020-08-30T13:12:00Z,0.782,1,0.0
2020-08-30T13:18:00Z,0.801,1,0.0
2020-08-30T13:24:00Z,0.819,1,0.0
2020-08-30T13:30:00Z,0.848,1,0.0
2020-08-30T13:36:00Z,0.86,1,0.0
2020-08-30T13:42:00Z,0.873,1,0.0
2020-08-30T13:48:00Z,0.898,1,0.0
2020-08-30T13:54:00Z,0.908,1,0.0
2020-08-30T14:00:00Z,0.925,1,0.0
2020-08-30T14:06:00Z,0.943,1,0.0
2020-08-30T14:12:00Z,0.964,1,0.0
2020-08-30T14:18:00Z,0.975,1,0.0
2020-08-30T14:24:00Z,0.989,1,0.0
2020-08-30T14:30:00Z,1.007,1,0.0
2020-08-30T14:36:00Z,1.031,1,0.0
2020-08-30T14:42:00Z,1.05,1,0.0
2020-08-30T14:48:00Z,1.066,1,0.0
2020-08-30T14:54:00Z,1.07,1,0.0
2020-08-30T15:00:00Z,1.088,1,0.0
2020-08-30T15:06:00Z,1.111,1,0.0
2020-08-30T15:12:00Z,1.121,1,0.0
2020-08-30T15:18:00Z,1.134,1,0.0
2020-08-30T15:24:00Z,1.15,1,0.0
2020-08-30T15:30:00Z,1.166,1,0.0
2020-08-30T15:36:00Z,1.183,1,0.0
2020-08-30T15:42:00Z,1.195,1,0.0
2020-08-30T15:48:00Z,1.209,1,0.0
2020-08-30T15:54:00Z,1.219,1,0.0
2020-08-30T16:00:00Z,1.226,1,0.0
2020-08-30T16:06:00Z,1.23,1,0.0
2020-08-30T16:12:00Z,1.235,1,0.0
2020-08-30T16:18:00Z,1.241,1,0.0
2020-08-30T16:24:00Z,1.235,1,0.0
2020-08-30T16:30:00Z,1.24,1,0.0
2020-08-30T16:36:00Z,1.241,1,0.0
2020-08-30T16:42:00Z,1.239,1,0.0
2020-08-30T16:48:00Z,1.232,1,0.0
2020-08-30T16:54:00Z,1.233,1,0.0
2020-08-30T17:00:00Z,1.223,1,0.0
2020-08-30T17:06:00Z,1.22,1,0.0
2020-08-30T17:10:00Z,NaN,NaN,0.0
2020-08-30T17:12:00Z,1.212,1,0.0
2020-08-30T17:18:00Z,1.199,1,0.0
2020-08-30T17:24:00Z,1.185,1,0.0
2020-08-30T17:30:00Z,1.171,1,0.0
2020-08-30T17:36:00Z,1.163,1,0.0
2020-08-30T17:42:00Z,1.15,1,0.0
2020-08-30T17:48:00Z,1.133,1,0.0
2020-08-30T17:54:00Z,1.125,1,0.0
2020-08-30T18:00:00Z,1.119,1,0.0
2020-08-30T18:06:00Z,1.11,1,0.0
2020-08-30T18:12:00Z,1.091,1,0.0
2020-08-30T18:18:00Z,1.076,1,0.0
2020-08-30T18:24:00Z,1.06,1,0.0
2020-08-30T18:30:00Z,1.049,1,0.0
2020-08-30T18:36:00Z,1.028,1,0.0
2020-08-30T18:42:00Z,1.01,1,0.0
2020-08-30T18:48:00Z,0.991,1,0.0
2020-08-30T18:54:00Z,0.973,1,0.0
2020-08-30T19:00:00Z,0.955,1,0.0
2020-08-30T19:06:00Z,0.935,1,0.0
2020-08-30T19:12:00Z,0.916,1,0.0
2020-08-30T19:18:00Z,0.895,1,0.0
2020-08-30T19:24:00Z,0.871,1,0.0
2020-08-30T19:30:00Z,0.847,1,0.0
2020-08-30T19:36:00Z,0.824,1,0.0
2020-08-30T19:42:00Z,0.792,1,0.0
2020-08-30T19:48:00Z,0.769,1,0.0
2020-08-30T19:54:00Z,0.744,1,0.0
2020-08-30T20:00:00Z,0.721,1,0.0
2020-08-30T20:06:00Z,0.697,1,0.0
2020-08-30T20:12:00Z,0.672,1,0.0
2020-08-30T20:18:00Z,0.649,1,0.0
2020-08-30T20:24:00Z,0.62,1,0.0
2020-08-30T20:30:00Z,0.592,1,0.0
2020-08-30T20:36:00Z,0.571,1,0.0
2020-08-30T20:42:00Z,0.546,1,0.0
2020-08-30T20:48:00Z,0.519,1,0.0
2020-08-30T20:54:00Z,0.49,1,0.0
2020-08-30T21:00:00Z,0.459,1,0.0
2020-08-30T21:06:00Z,0.431,1,0.0
2020-08-30T21:12:00Z,0.412,1,0.0
2020-08-30T21:18:00Z,0.392,1,0.0
2020-08-30T21:24:00Z,0.368,1,0.0
2020-08-30T21:30:00Z,0.344,1,0.0
2020-08-30T21:36:00Z,0.321,1,0.0
2020-08-30T21:42:00Z,0.298,1,0.0
2020-08-30T21:48:00Z,0.28,1,0.0
2020-08-30T21:54:00Z,0.256,1,0.0
2020-08-30T22:00:00Z,0.237,1,0.0
2020-08-30T22:06:00Z,0.21,1,0.0
2020-08-30T22:12:00Z,0.2,1,0.0
2020-08-30T22:18:00Z,0.173,1,0.0
2020-08-30T22:24:00Z,0.151,1,0.0
2020-08-30T22:30:00Z,0.13,1,0.0
2020-08-30T22:36:00Z,0.11,1,0.0
2020-08-30T22:42:00Z,0.092,1,0.0
2020-08-30T22:48:00Z,0.068,1,0.0
2020-08-30T22:54:00Z,0.053,1,0.0
2020-08-30T23:00:00Z,0.031,1,0.0
2020-08-30T23:06:00Z,0.019,1,0.0
2020-08-30T23:12:00Z,0.007,1,0.0
2020-08-30T23:18:00Z,-0.012,1,0.0
2020-08-30T23:24:00Z,-0.034,1,0.0
2020-08-30T23:30:00Z,-0.044,1,0.0
2020-08-30T23:36:00Z,-0.057,1,0.0
2020-08-30T23:42:00Z,-0.072,1,0.0
2020-08-30T23:48:00Z,-0.092,1,0.0
2020-08-30T23:54:00Z,-0.105,1,0.0
2020-08-31T00:00:00Z,-0.115,1,0.0
2020-08-31T00:06:00Z,-0.129,1,0.0
2020-08-31T00:12:00Z,-0.142,1,0.0
2020-08-31T00:18:00Z,-0.154,1,0.0
2020-08-31T00:24:00Z,-0.167,1,0.0
2020-08-31T00:30:00Z,-0.178,1,0.0
2020-08-31T00:36:00Z,-0.187,1,0.0
2020-08-31T00:42:00Z,-0.198,1,0.0
2020-08-31T00:48:00Z,-0.21,1,0.0
2020-08-31T00:54:00Z,-0.218,1,0.0
2020-08-31T01:00:00Z,-0.225,1,0.0
2020-08-31T01:06:00Z,-0.235,1,0.0
2020-08-31T01:12:00Z,-0.242,1,0.0
2020-08-31T01:18:00Z,-0.252,1,0.0
2020-08-31T01:24:00Z,-0.26,1,0.0
2020-08-31T01:30:00Z,-0.264,1,0.0
2020-08-31T01:36:00Z,-0.272,1,0.0
2020-08-31T01:42:00Z,-0.281,1,0.0
2020-08-31T01:48:00Z,-0.287,1,0.0
2020-08-31T01:54:00Z,-0.292,1,0.0
2020-08-31T02:00:00Z,-0.299,1,0.0
2020-08-31T02:06:00Z,-0.306,1,0.0
2020-08-31T02:12:00Z,-0.309,1,0.0
2020-08-31T02:18:00Z,-0.315,1,0.0
2020-08-31T02:24:00Z,-0.32,1,0.0
2020-08-31T02:30:00Z,-0.325,1,0.0
2020-08-31T02:36:00Z,-0.332,1,0.0
2020-08-31T02:42:00Z,-0.337,1,0.0
2020-08-31T02:48:00Z,-0.34,1,0.0
2020-08-31T02:50:00Z,NaN,NaN,0.0
2020-08-31T02:54:00Z,-0.344,1,0.0
2020-08-31T03:00:00Z,-0.349,1,0.0
2020-08-31T03:06:00Z,-0.351,1,0.0
2020-08-31T03:12:00Z,-0.354,1,0.0
2020-08-31T03:18:00Z,-0.356,1,0.0
2020-08-31T03:24:00Z,-0.36,1,0.0
2020-08-31T03:30:00Z,-0.363,1,0.0
2020-08-31T03:36:00Z,-0.364,1,0.0
2020-08-31T03:42:00Z,-0.366,1,0.0
2020-08-31T03:48:00Z,-0.368,1,0.0
2020-08-31T03:54:00Z,-0.368,1,0.0
2020-08-31T04:00:00Z,-0.369,1,0.0
2020-08-31T04:06:00Z,-0.372,1,0.0
2020-08-31T04:12:00Z,-0.372,1,0.0
2020-08-31T04:18:00Z,-0.373,1,0.0
2020-08-31T04:24:00Z,-0.373,1,0.0
2020-08-31T04:30:00Z,-0.372,1,0.0
2020-08-31T04:36:00Z,-0.372,1,0.0
2020-08-31T04:42:00Z,-0.367,1,0.0
2020-08-31T04:48:00Z,-0.369,1,0.0
2020-08-31T04:54:00Z,-0.371,1,0.0
2020-08-31T05:00:00Z,-0.367,1,0.0
2020-08-31T05:06:00Z,-0.368,1,0.0
2020-08-31T05:12:00Z,-0.368,1,0.0
2020-08-31T05:18:00Z,-0.366,1,0.0
2020-08-31T05:24:00Z,-0.365,1,0.0
2020-08-31T05:30:00Z,-0.362,1,0.0
2020-08-31T05:36:00Z,-0.359,1,0.0
2020-08-31T05:42:00Z,-0.353,1,0.0
2020-08-31T05:48:00Z,-0.353,1,0.0
2020-08-31T05:54:00Z,-0.351,1,0.0
2020-08-31T06:00:00Z,-0.344,1,0.0
2020-08-31T06:06:00Z,-0.337,1,0.0
2020-08-31T06:12:00Z,-0.329,1,0.0
2020-08-31T06:18:00Z,-0.321,1,0.0
