"tag.ID","ymd.hms","array","lat","long","sex","species","stock","unix"
4155,2020-08-06 09:14:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1596705240
4175,2020-08-05 10:12:00,"C",64.20107,-160.95113,"M","coho","Transitory",1596622320
4175,2020-08-11 18:14:00,"4",64.130854,-160.98861,"M","coho","Transitory",1597169640
4175,2020-08-15 10:32:00,"5",63.953644,-160.863799,"M","coho","Transitory",1597487520
4175,2020-08-16 23:19:00,"6",63.693551,-160.8998,"M","coho","Transitory",1597619940
4175,2020-08-17 14:43:00,"7",63.548826,-161.134898,"M","coho","Transitory",1597675380
4190,2021-08-03 11:45:00,"C",64.18202,-160.95561,"F","coho","Shaktoolik",1627991100
4190,2021-08-03 22:01:00,"4",64.131144,-160.970255,"F","coho","Shaktoolik",1628028060
4190,2021-08-05 14:32:00,"T",64.320926,-161.107788,"F","coho","Shaktoolik",1628173920
4235,2020-08-05 12:37:00,"C",64.2434,-160.99139,"M","coho","Transitory",1596631020
4235,2020-08-08 09:00:00,"3",64.376093,-161.533817,"M","coho","Transitory",1596877200
4235,2020-08-09 08:10:00,"2",64.535826,-161.37641,"M","coho","Transitory",1596960600
4235,2020-08-09 17:18:00,"3",64.364748,-161.551676,"M","coho","Transitory",1596993480
4235,2020-08-10 11:56:00,"4",64.131287,-160.957982,"M","coho","Transitory",1597060560
4235,2020-08-10 18:38:00,"5",63.953644,-160.863799,"M","coho","Transitory",1597084680
4235,2020-08-11 08:06:00,"6",63.691418,-160.88228,"M","coho","Transitory",1597133160
4235,2020-08-11 16:23:00,"7",63.547179,-161.123543,"M","coho","Transitory",1597162980
4250,2021-08-03 12:27:00,"C",64.18202,-160.95561,"F","coho","Unalakleet",1627993620
4250,2021-08-04 03:46:00,"4",64.131144,-160.970255,"F","coho","Unalakleet",1628048760
4250,2021-08-04 14:56:00,"5",63.953841,-160.857668,"F","coho","Unalakleet",1628088960
4250,2021-08-05 09:52:00,"U",63.557764,-161.056892,"F","coho","Unalakleet",1628157120
4255,2020-08-05 13:37:00,"C",64.27306,-161.04833,"M","coho","Unalakleet",1596634620
4255,2020-08-07 17:31:00,"6",63.691418,-160.88228,"M","coho","Unalakleet",1596821460
4255,2020-08-08 08:16:00,"7",63.548007,-161.129208,"M","coho","Unalakleet",1596874560
4255,2020-08-12 18:09:00,"U",63.557764,-161.056892,"M","coho","Unalakleet",1597255740
4270,2021-08-03 12:31:00,"C",64.18202,-160.95561,"F","coho","Unalakleet",1627993860
4270,2021-08-05 22:48:00,"5",63.953475,-160.869926,"F","coho","Unalakleet",1628203680
4270,2021-08-06 15:33:00,"U",63.557764,-161.056892,"F","coho","Unalakleet",1628263980
4275,2020-08-05 15:00:00,"C",64.18247,-160.95675,"F","coho","Unalakleet",1596639600
4275,2020-08-07 10:33:00,"5",63.953142,-160.882113,"F","coho","Unalakleet",1596796380
4275,2020-08-07 23:28:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1596842880
4295,2020-08-06 08:53:00,"C",64.30087,-161.10278,"M","coho","Unalakleet",1596703980
4295,2020-08-08 03:19:00,"4",64.130941,-160.982481,"M","coho","Unalakleet",1596856740
4295,2020-08-08 14:18:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1596896280
4295,2020-08-08 20:38:00,"U",63.557764,-161.056892,"M","coho","Unalakleet",1596919080
4315,2020-08-06 09:11:00,"C",64.30087,-161.10278,"F","coho","Unalakleet",1596705060
4315,2020-08-07 19:55:00,"4",64.131287,-160.957982,"F","coho","Unalakleet",1596830100
4315,2020-08-08 12:44:00,"U",63.557764,-161.056892,"F","coho","Unalakleet",1596890640
4330,2021-08-03 13:16:00,"C",64.18202,-160.95561,"F","coho","Shaktoolik",1627996560
4330,2021-08-04 06:57:00,"4",64.131144,-160.970255,"F","coho","Shaktoolik",1628060220
4330,2021-08-18 11:44:00,"4",64.131144,-160.970255,"F","coho","Shaktoolik",1629287040
4330,2021-08-19 16:45:00,"S",64.366297,-161.093039,"F","coho","Shaktoolik",1629391500
4335,2020-08-06 09:50:00,"C",64.30087,-161.10278,"F","coho","Unalakleet",1596707400
4335,2020-08-07 19:27:00,"3",64.364748,-161.551676,"F","coho","Unalakleet",1596828420
4335,2020-08-09 07:06:00,"4",64.131144,-160.970255,"F","coho","Unalakleet",1596956760
4335,2020-08-09 17:37:00,"5",63.953644,-160.863799,"F","coho","Unalakleet",1596994620
4335,2020-08-10 06:09:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1597039740
4355,2020-08-07 09:30:00,"C",64.318,-161.13549,"M","coho","Transitory",1596792600
4355,2020-08-08 08:48:00,"3",64.376093,-161.533817,"M","coho","Transitory",1596876480
4355,2020-08-09 18:42:00,"4",64.131052,-160.976405,"M","coho","Transitory",1596998520
4355,2020-08-10 14:13:00,"6",63.691418,-160.88228,"M","coho","Transitory",1597068780
4355,2020-08-10 21:59:00,"7",63.547179,-161.123543,"M","coho","Transitory",1597096740
4375,2020-08-07 10:30:00,"C",64.28751,-161.07744,"M","coho","Unalakleet",1596796200
4375,2020-08-09 18:39:00,"4",64.131052,-160.976405,"M","coho","Unalakleet",1596998340
4375,2020-08-10 07:37:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597045020
4375,2020-08-10 23:35:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597102500
4415,2020-08-07 13:08:00,"C",64.20131,-160.95188,"M","coho","Unalakleet",1596805680
4415,2020-08-10 02:01:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597024860
4415,2020-08-16 06:34:00,"E",64.042944,-160.888673,"M","coho","Unalakleet",1597559640
4435,2020-08-07 13:35:00,"C",64.20131,-160.95188,"M","coho","Unalakleet",1596807300
4435,2020-08-09 07:50:00,"4",64.130854,-160.98861,"M","coho","Unalakleet",1596959400
4435,2020-08-12 11:03:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597230180
4435,2020-08-12 20:01:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597262460
4470,2021-08-08 10:42:00,"C",64.28828,-161.07637,"M","coho","Unalakleet",1628419320
4470,2021-08-10 18:09:00,"4",64.131239,-160.964123,"M","coho","Unalakleet",1628618940
4470,2021-08-11 04:21:00,"5",63.953841,-160.857668,"M","coho","Unalakleet",1628655660
4470,2021-08-11 20:54:00,"U",63.557764,-161.056892,"M","coho","Unalakleet",1628715240
4475,2020-08-07 14:10:00,"C",64.20131,-160.95188,"M","coho","Unalakleet",1596809400
4475,2020-08-09 16:27:00,"4",64.131144,-160.970255,"M","coho","Unalakleet",1596990420
4475,2020-08-09 21:50:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597009800
4475,2020-08-10 11:11:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597057860
4495,2020-08-07 14:25:00,"C",64.20131,-160.95188,"M","coho","Unalakleet",1596810300
4495,2020-08-07 23:13:00,"4",64.131144,-160.970255,"M","coho","Unalakleet",1596841980
4495,2020-08-11 00:44:00,"E",64.042944,-160.888673,"M","coho","Unalakleet",1597106640
4510,2021-08-08 11:09:00,"C",64.28828,-161.07637,"M","coho","Shaktoolik",1628420940
4510,2021-08-10 16:25:00,"S",64.368624,-161.112718,"M","coho","Shaktoolik",1628612700
4515,2020-08-07 15:15:00,"C",64.20131,-160.95188,"M","coho","Unalakleet",1596813300
4515,2020-08-10 17:05:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597079100
4515,2020-08-10 23:35:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597102500
4515,2020-08-11 14:49:00,"U",63.557764,-161.056892,"M","coho","Unalakleet",1597157340
4530,2021-08-08 11:31:00,"C",64.28828,-161.07637,"F","coho","Shaktoolik",1628422260
4530,2021-08-10 13:34:00,"T",64.318634,-161.122722,"F","coho","Shaktoolik",1628602440
4535,2020-08-10 09:28:00,"C",64.28699,-161.07575,"F","coho","Unalakleet",1597051680
4535,2020-08-12 11:07:00,"4",64.131287,-160.957982,"F","coho","Unalakleet",1597230420
4535,2020-08-12 21:14:00,"5",63.95299,-160.888171,"F","coho","Unalakleet",1597266840
4535,2020-08-13 09:16:00,"5",63.95299,-160.888171,"F","coho","Unalakleet",1597310160
4535,2020-08-15 08:29:00,"U",63.557764,-161.056892,"F","coho","Unalakleet",1597480140
4550,2021-08-08 12:56:00,"C",64.27306,-161.0471,"M","coho","Unalakleet",1628427360
4550,2021-08-10 19:14:00,"4",64.131239,-160.964123,"M","coho","Unalakleet",1628622840
4550,2021-08-11 06:32:00,"5",63.953644,-160.863799,"M","coho","Unalakleet",1628663520
4550,2021-08-12 22:47:00,"U",63.557764,-161.056892,"M","coho","Unalakleet",1628808420
4575,2020-08-10 10:15:00,"C",64.28699,-161.07575,"M","coho","Unalakleet",1597054500
4575,2020-08-12 12:43:00,"4",64.131239,-160.964123,"M","coho","Unalakleet",1597236180
4575,2020-08-12 18:33:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597257180
4575,2020-08-13 08:35:00,"5",63.953142,-160.882113,"M","coho","Unalakleet",1597307700
4575,2020-08-13 22:46:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597358760
4590,2021-08-10 12:14:00,"C",64.358,-161.20599,"M","coho","Shaktoolik",1628597640
4590,2021-08-16 10:36:00,"S",64.368624,-161.112718,"M","coho","Shaktoolik",1629110160
4595,2020-08-10 11:13:00,"C",64.28699,-161.07575,"M","coho","Unalakleet",1597057980
4595,2020-08-13 05:23:00,"4",64.131239,-160.964123,"M","coho","Unalakleet",1597296180
4595,2020-08-14 14:26:00,"U",63.557764,-161.056892,"M","coho","Unalakleet",1597415160
4610,2021-08-10 12:50:00,"C",64.358,-161.20599,"M","coho","Shaktoolik",1628599800
4610,2021-08-15 15:24:00,"S",64.368624,-161.112718,"M","coho","Shaktoolik",1629041040
4615,2020-08-10 12:19:00,"C",64.132,-160.95424,"F","coho","Unalakleet",1597061940
4615,2020-08-10 12:23:00,"4",64.131287,-160.957982,"F","coho","Unalakleet",1597062180
4615,2020-08-12 08:43:00,"5",63.953142,-160.882113,"F","coho","Unalakleet",1597221780
4615,2020-08-13 06:51:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1597301460
4630,2021-08-10 12:56:00,"C",64.358,-161.20599,"M","coho","Transitory",1628600160
4630,2021-08-12 15:54:00,"1",64.719596,-161.517487,"M","coho","Transitory",1628783640
4635,2020-08-10 12:30:00,"C",64.132,-160.95424,"M","coho","Shaktoolik",1597062600
4635,2020-08-10 12:39:00,"4",64.131287,-160.957982,"M","coho","Shaktoolik",1597063140
4635,2020-08-11 08:11:00,"4",64.130854,-160.98861,"M","coho","Shaktoolik",1597133460
4635,2020-08-12 15:37:00,"S",64.366297,-161.093039,"M","coho","Shaktoolik",1597246620
4650,2021-08-10 12:56:00,"C",64.358,-161.20599,"M","coho","Shaktoolik",1628600160
4650,2021-08-15 19:13:00,"S",64.368624,-161.112718,"M","coho","Shaktoolik",1629054780
4655,2020-08-10 12:33:00,"C",64.132,-160.95424,"M","coho","Unalakleet",1597062780
4655,2020-08-10 14:06:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597068360
4655,2020-08-11 22:01:00,"4",64.130854,-160.98861,"M","coho","Unalakleet",1597183260
4655,2020-08-12 23:14:00,"4",64.130854,-160.98861,"M","coho","Unalakleet",1597274040
4655,2020-08-13 06:30:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597300200
4655,2020-08-13 13:58:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597327080
4675,2020-08-10 12:42:00,"C",64.132,-160.95424,"M","coho","Unalakleet",1597063320
4675,2020-08-10 12:48:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597063680
4675,2020-08-13 20:01:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597348860
4675,2020-08-17 22:01:00,"E",64.042944,-160.888673,"M","coho","Unalakleet",1597701660
4690,2021-08-10 13:11:00,"C",64.358,-161.20599,"F","coho","Transitory",1628601060
4690,2021-08-12 00:20:00,"3",64.373826,-161.537393,"F","coho","Transitory",1628727600
4690,2021-08-12 09:45:00,"3",64.373826,-161.537393,"F","coho","Transitory",1628761500
4690,2021-08-14 04:23:00,"2",64.535826,-161.37641,"F","coho","Transitory",1628914980
4695,2020-08-10 13:43:00,"C",64.18195,-160.95771,"M","coho","Unalakleet",1597066980
4695,2020-08-10 23:19:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597101540
4695,2020-08-11 12:00:00,"E",64.039991,-160.900489,"M","coho","Unalakleet",1597147200
4710,2021-08-10 13:28:00,"C",64.358,-161.20599,"M","coho","Unalakleet",1628602080
4710,2021-08-12 13:06:00,"4",64.131144,-160.970255,"M","coho","Unalakleet",1628773560
4710,2021-08-15 08:44:00,"U",63.557764,-161.056892,"M","coho","Unalakleet",1629017040
4735,2020-08-10 14:03:00,"C",64.18195,-160.95771,"M","coho","Unalakleet",1597068180
4735,2020-08-12 09:52:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597225920
4735,2020-08-12 23:07:00,"E",64.042944,-160.888673,"M","coho","Unalakleet",1597273620
4750,2021-08-10 13:40:00,"C",64.358,-161.20599,"M","coho","Shaktoolik",1628602800
4750,2021-08-11 09:09:00,"3",64.373826,-161.537393,"M","coho","Shaktoolik",1628672940
4750,2021-08-13 22:57:00,"3",64.367045,-161.548138,"M","coho","Shaktoolik",1628895420
4750,2021-08-15 23:07:00,"S",64.368624,-161.112718,"M","coho","Shaktoolik",1629068820
4755,2020-08-10 14:04:00,"C",64.18195,-160.95771,"M","coho","Unalakleet",1597068240
4755,2020-08-11 16:21:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597162860
4755,2020-08-11 23:14:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597187640
4755,2020-08-12 10:11:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597227060
4775,2020-08-10 14:06:00,"C",64.18195,-160.95771,"M","coho","Unalakleet",1597068360
4775,2020-08-12 11:20:00,"4",64.131144,-160.970255,"M","coho","Unalakleet",1597231200
4775,2020-08-12 22:40:00,"E",64.042944,-160.888673,"M","coho","Unalakleet",1597272000
4795,2020-08-10 14:56:00,"C",64.18195,-160.95771,"M","coho","Unalakleet",1597071360
4795,2020-08-10 20:07:00,"4",64.131239,-160.964123,"M","coho","Unalakleet",1597090020
4795,2020-08-11 08:12:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597133520
4795,2020-08-11 20:36:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597178160
4810,2021-08-17 13:14:00,"C",64.31863,-161.13444,"M","coho","Shaktoolik",1629206040
4810,2021-08-21 08:15:00,"S",64.368624,-161.112718,"M","coho","Shaktoolik",1629533700
4815,2020-08-10 14:56:00,"C",64.18195,-160.95771,"M","coho","Unalakleet",1597071360
4815,2020-08-12 11:56:00,"4",64.131239,-160.964123,"M","coho","Unalakleet",1597233360
4815,2020-08-12 18:41:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597257660
4815,2020-08-13 02:13:00,"U",63.557764,-161.056892,"M","coho","Unalakleet",1597284780
4835,2020-08-10 14:57:00,"C",64.18195,-160.95771,"M","coho","Unalakleet",1597071420
4835,2020-08-14 12:00:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597406400
4850,2021-08-17 13:31:00,"C",64.31863,-161.13444,"F","coho","Unalakleet",1629207060
4850,2021-08-19 19:39:00,"4",64.131144,-160.970255,"F","coho","Unalakleet",1629401940
4850,2021-08-20 12:27:00,"5",63.953841,-160.857668,"F","coho","Unalakleet",1629462420
4850,2021-08-22 14:54:00,"U",63.557764,-161.056892,"F","coho","Unalakleet",1629644040
4855,2020-08-10 14:57:00,"C",64.18195,-160.95771,"M","coho","Unalakleet",1597071420
4855,2020-08-10 17:50:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597081800
4855,2020-08-11 00:21:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597105260
4855,2020-08-11 20:10:00,"6",63.691418,-160.88228,"M","coho","Unalakleet",1597176600
4855,2020-08-12 09:04:00,"G",63.860209,-160.697523,"M","coho","Unalakleet",1597223040
4875,2020-08-10 15:27:00,"C",64.18195,-160.95771,"M","coho","Unalakleet",1597073220
4875,2020-08-10 19:15:00,"4",64.131052,-160.976405,"M","coho","Unalakleet",1597086900
4875,2020-08-11 10:55:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597143300
4875,2020-08-11 18:44:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597171440
4895,2020-08-11 09:42:00,"C",64.18224,-160.95687,"M","coho","Unalakleet",1597138920
4895,2020-08-12 05:41:00,"4",64.131052,-160.976405,"M","coho","Unalakleet",1597210860
4895,2020-08-12 16:34:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597250040
4895,2020-08-13 00:07:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597277220
4930,2021-08-22 17:23:00,"C",64.32941,-161.15459,"M","coho","Shaktoolik",1629652980
4930,2021-08-25 17:00:00,"S",64.366297,-161.093039,"M","coho","Shaktoolik",1629910800
4935,2020-08-11 09:42:00,"C",64.18224,-160.95687,"M","coho","Unalakleet",1597138920
4935,2020-08-14 12:33:00,"4",64.131052,-160.976405,"M","coho","Unalakleet",1597408380
4935,2020-08-14 22:59:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597445940
4935,2020-08-15 12:00:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597492800
4955,2020-08-11 09:42:00,"C",64.18224,-160.95687,"M","coho","Unalakleet",1597138920
4955,2020-08-11 14:00:00,"4",64.130941,-160.982481,"M","coho","Unalakleet",1597154400
4955,2020-08-16 11:37:00,"5",63.953142,-160.882113,"M","coho","Unalakleet",1597577820
4955,2020-08-18 09:24:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597742640
5030,2021-08-23 11:41:00,"C",64.18222,-160.95553,"M","coho","Unalakleet",1629718860
5030,2021-08-23 15:51:00,"4",64.131144,-160.970255,"M","coho","Unalakleet",1629733860
5030,2021-08-24 01:37:00,"5",63.953841,-160.857668,"M","coho","Unalakleet",1629769020
5030,2021-08-24 16:59:00,"U",63.557764,-161.056892,"M","coho","Unalakleet",1629824340
5035,2020-08-11 10:13:00,"C",64.18224,-160.95687,"M","coho","Unalakleet",1597140780
5035,2020-08-13 20:09:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597349340
5035,2020-08-14 10:00:00,"5",63.953142,-160.882113,"M","coho","Unalakleet",1597399200
5035,2020-08-14 16:54:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597424040
5055,2020-08-11 10:14:00,"C",64.18224,-160.95687,"M","coho","Transitory",1597140840
5055,2020-08-13 15:24:00,"3",64.376093,-161.533817,"M","coho","Transitory",1597332240
5055,2020-08-13 21:44:00,"2",64.548512,-161.386132,"M","coho","Transitory",1597355040
5055,2020-08-15 11:22:00,"I",64.830505,-160.740074,"M","coho","Transitory",1597490520
5070,2021-08-23 11:48:00,"C",64.18222,-160.95553,"M","coho","Unalakleet",1629719280
5070,2021-08-24 20:24:00,"4",64.131239,-160.964123,"M","coho","Unalakleet",1629836640
5070,2021-08-25 17:00:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1629910800
5075,2020-08-11 10:15:00,"C",64.18224,-160.95687,"F","coho","Unalakleet",1597140900
5075,2020-08-13 15:41:00,"4",64.131052,-160.976405,"F","coho","Unalakleet",1597333260
5075,2020-08-13 21:18:00,"5",63.95299,-160.888171,"F","coho","Unalakleet",1597353480
5075,2020-08-14 11:42:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1597405320
5095,2020-08-11 10:25:00,"C",64.18224,-160.95687,"F","coho","Transitory",1597141500
5095,2020-08-11 18:41:00,"4",64.130941,-160.982481,"F","coho","Transitory",1597171260
5095,2020-08-12 20:34:00,"5",63.95299,-160.888171,"F","coho","Transitory",1597264440
5095,2020-08-14 09:13:00,"6",63.691418,-160.88228,"F","coho","Transitory",1597396380
5095,2020-08-14 15:36:00,"7",63.547179,-161.123543,"F","coho","Transitory",1597419360
5110,2021-08-23 11:55:00,"C",64.18222,-160.95553,"F","coho","Transitory",1629719700
5110,2021-08-24 09:02:00,"4",64.131144,-160.970255,"F","coho","Transitory",1629795720
5110,2021-08-25 13:07:00,"7",63.548826,-161.134898,"F","coho","Transitory",1629896820
5110,2021-08-25 21:53:00,"7",63.548007,-161.129208,"F","coho","Transitory",1629928380
5150,2021-08-23 12:13:00,"C",64.18222,-160.95553,"M","coho","Transitory",1629720780
5150,2021-08-26 01:36:00,"1",64.732402,-161.527414,"M","coho","Transitory",1629941760
5175,2020-08-11 10:57:00,"C",64.18224,-160.95687,"M","coho","Unalakleet",1597143420
5175,2020-08-12 20:49:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597265340
5175,2020-08-13 08:36:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597307760
5175,2020-08-13 16:10:00,"U",63.557764,-161.056892,"M","coho","Unalakleet",1597335000
5190,2021-08-23 12:23:00,"C",64.18222,-160.95553,"F","coho","Unalakleet",1629721380
5190,2021-08-23 20:25:00,"4",64.131144,-160.970255,"F","coho","Unalakleet",1629750300
5190,2021-08-25 13:00:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1629896400
5195,2020-08-11 10:58:00,"C",64.18224,-160.95687,"M","coho","Unalakleet",1597143480
5195,2020-08-11 19:49:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597175340
5195,2020-08-12 09:06:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597223160
5195,2020-08-14 15:46:00,"7",63.547179,-161.123543,"M","coho","Unalakleet",1597419960
5195,2020-08-15 11:28:00,"G",63.860209,-160.697523,"M","coho","Unalakleet",1597490880
5210,2021-08-23 12:26:00,"C",64.18222,-160.95553,"F","coho","Transitory",1629721560
5210,2021-08-23 15:01:00,"4",64.131144,-160.970255,"F","coho","Transitory",1629730860
5210,2021-08-24 20:25:00,"6",63.692109,-160.888144,"F","coho","Transitory",1629836700
5210,2021-08-25 10:06:00,"7",63.548826,-161.134898,"F","coho","Transitory",1629885960
5210,2021-08-25 18:46:00,"7",63.548007,-161.129208,"F","coho","Transitory",1629917160
5215,2020-08-11 11:13:00,"C",64.18224,-160.95687,"M","coho","Unalakleet",1597144380
5215,2020-08-11 20:28:00,"4",64.130854,-160.98861,"M","coho","Unalakleet",1597177680
5215,2020-08-12 14:30:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597242600
5215,2020-08-12 21:51:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597269060
5235,2020-08-11 11:13:00,"C",64.18224,-160.95687,"F","coho","Unalakleet",1597144380
5235,2020-08-12 08:06:00,"4",64.131239,-160.964123,"F","coho","Unalakleet",1597219560
5235,2020-08-12 15:14:00,"5",63.953142,-160.882113,"F","coho","Unalakleet",1597245240
5235,2020-08-13 08:08:00,"U",63.557764,-161.056892,"F","coho","Unalakleet",1597306080
5255,2020-08-11 11:15:00,"C",64.18224,-160.95687,"M","coho","Unalakleet",1597144500
5255,2020-08-11 22:59:00,"4",64.130854,-160.98861,"M","coho","Unalakleet",1597186740
5255,2020-08-12 11:26:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597231560
5255,2020-08-12 19:00:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597258800
5270,2021-08-23 13:11:00,"C",64.18222,-160.95553,"F","coho","Unalakleet",1629724260
5270,2021-08-23 16:41:00,"4",64.131144,-160.970255,"F","coho","Unalakleet",1629736860
5270,2021-08-25 13:20:00,"U",63.557764,-161.056892,"F","coho","Unalakleet",1629897600
5295,2020-08-11 11:20:00,"C",64.18224,-160.95687,"F","coho","Unalakleet",1597144800
5295,2020-08-12 10:58:00,"4",64.131144,-160.970255,"F","coho","Unalakleet",1597229880
5295,2020-08-18 12:24:00,"E",64.039991,-160.900489,"F","coho","Unalakleet",1597753440
5310,2021-08-23 13:29:00,"C",64.18222,-160.95553,"M","coho","Unalakleet",1629725340
5310,2021-08-24 09:25:00,"4",64.131144,-160.970255,"M","coho","Unalakleet",1629797100
5310,2021-08-24 17:12:00,"5",63.953475,-160.869926,"M","coho","Unalakleet",1629825120
5310,2021-08-25 03:13:00,"U",63.557764,-161.056892,"M","coho","Unalakleet",1629861180
5315,2020-08-11 11:39:00,"C",64.18224,-160.95687,"M","coho","Unalakleet",1597145940
5315,2020-08-13 03:05:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597287900
5315,2020-08-13 11:16:00,"5",63.953142,-160.882113,"M","coho","Unalakleet",1597317360
5315,2020-08-13 15:15:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597331700
5335,2020-08-11 11:42:00,"C",64.18224,-160.95687,"M","coho","Unalakleet",1597146120
5335,2020-08-13 11:34:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597318440
5335,2020-08-13 17:36:00,"5",63.953142,-160.882113,"M","coho","Unalakleet",1597340160
5335,2020-08-14 02:40:00,"5",63.953142,-160.882113,"M","coho","Unalakleet",1597372800
5335,2020-08-14 09:00:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597395600
5355,2020-08-11 13:44:00,"C",64.24019,-160.98668,"F","coho","Transitory",1597153440
5355,2020-08-13 07:08:00,"4",64.131287,-160.957982,"F","coho","Transitory",1597302480
5355,2020-08-14 06:59:00,"3",64.376093,-161.533817,"F","coho","Transitory",1597388340
5375,2020-08-11 14:05:00,"C",64.24019,-160.98668,"F","coho","Shaktoolik",1597154700
5375,2020-08-17 00:39:00,"T",64.320926,-161.107788,"F","coho","Shaktoolik",1597624740
5410,2021-08-23 13:56:00,"C",64.18222,-160.95553,"M","coho","Unalakleet",1629726960
5410,2021-08-23 20:51:00,"4",64.131239,-160.964123,"M","coho","Unalakleet",1629751860
5410,2021-08-24 15:06:00,"5",63.953475,-160.869926,"M","coho","Unalakleet",1629817560
5410,2021-08-24 23:59:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1629849540
5415,2020-08-11 14:56:00,"C",64.24019,-160.98668,"F","coho","Transitory",1597157760
5415,2020-08-12 08:03:00,"4",64.131287,-160.957982,"F","coho","Transitory",1597219380
5415,2020-08-12 16:49:00,"5",63.953142,-160.882113,"F","coho","Transitory",1597250940
5415,2020-08-13 03:51:00,"6",63.691418,-160.88228,"F","coho","Transitory",1597290660
5415,2020-08-13 14:40:00,"7",63.547179,-161.123543,"F","coho","Transitory",1597329600
5450,2021-08-23 14:02:00,"C",64.18222,-160.95553,"M","coho","Unalakleet",1629727320
5450,2021-08-24 14:51:00,"4",64.131144,-160.970255,"M","coho","Unalakleet",1629816660
5450,2021-09-03 12:00:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1630670400
5470,2021-08-23 14:05:00,"C",64.18222,-160.95553,"M","coho","Unalakleet",1629727500
5470,2021-08-23 17:55:00,"4",64.131144,-160.970255,"M","coho","Unalakleet",1629741300
5470,2021-08-24 08:10:00,"5",63.953475,-160.869926,"M","coho","Unalakleet",1629792600
5470,2021-08-24 19:53:00,"U",63.557764,-161.056892,"M","coho","Unalakleet",1629834780
5475,2020-08-12 09:48:00,"C",64.18191,-160.9575,"F","coho","Transitory",1597225680
5475,2020-08-13 10:02:00,"4",64.131287,-160.957982,"F","coho","Transitory",1597312920
5475,2020-08-13 16:40:00,"5",63.95299,-160.888171,"F","coho","Transitory",1597336800
5475,2020-08-14 12:09:00,"6",63.691418,-160.88228,"F","coho","Transitory",1597406940
5475,2020-08-14 19:57:00,"7",63.547179,-161.123543,"F","coho","Transitory",1597435020
5495,2020-08-12 10:16:00,"C",64.18191,-160.9575,"M","coho","Transitory",1597227360
