tag.ID,power,array,rec,ymd.hms,unix
7855,1516,5,6,8/26/2020 14:39,1598481564
7875,1297,4,2,8/27/2020 11:09,1598555354
7895,1551,4,4,8/27/2020 9:30,1598549452
7895,183,7,3,8/27/2020 22:36,1598596593
7935,1542,S,2,8/27/2020 22:55,1598597729
7955,80,4,4,8/27/2020 18:50,1598583033
7955,247,5,6,8/28/2020 13:21,1598649719
7955,972,U,1,8/28/2020 21:38,1598679490
7975,1541,S,1,8/27/2020 17:44,1598579092
7995,62,4,3,8/27/2020 8:19,1598545156
7995,491,5,6,8/27/2020 18:38,1598582311
8035,1315,U,1,7/2/2021 22:55,1625295337
8055,1466,5,1,7/2/2021 18:36,1625279804
8055,1422,U,1,7/3/2021 7:18,1625325535
8075,100,5,1,7/3/2021 16:58,1625360283
8075,1008,U,1,7/6/2021 14:38,1625611128
8095,177,5,6,7/3/2021 21:03,1625374999
8095,1534,U,1,7/13/2021 1:24,1626168261
8115,0,5,2,7/3/2021 12:57,1625345831
8115,1365,4,4,7/4/2021 10:57,1625425045
8115,60,3,2,7/4/2021 23:13,1625469214
8115,63,3,2,7/5/2021 19:10,1625541013
8135,1526,7,1,7/6/2021 14:35,1625610946
8135,1486,6,2,7/12/2021 6:46,1626101172
8135,531,5,1,7/12/2021 17:46,1626140780
8135,89,4,3,7/13/2021 1:40,1626169236
8135,1568,S,1,7/14/2021 7:22,1626276178
8155,249,5,3,7/6/2021 14:12,1625609570
8175,1413,U,1,7/8/2021 23:40,1625816401
8195,1550,5,1,7/5/2021 22:13,1625552027
8195,254,5,1,7/6/2021 11:29,1625599754
8195,226,5,6,7/6/2021 22:16,1625638607
8195,1360,U,1,7/9/2021 9:27,1625851655
8215,60,5,3,7/5/2021 22:05,1625551558
8215,9,4,2,7/6/2021 3:58,1625572703
8215,464,4,4,7/6/2021 21:52,1625637133
8215,70,5,1,7/7/2021 9:19,1625678371
8215,1071,U,1,7/8/2021 16:54,1625792054
8235,117,6,2,7/10/2021 23:24,1625988254
8235,1266,5,1,7/11/2021 15:52,1626047531
8235,125,4,3,7/12/2021 3:23,1626089035
8235,1530,T,2,7/17/2021 1:26,1626513968
8255,1443,5,1,7/6/2021 10:36,1625596590
8255,12,4,2,7/6/2021 14:33,1625610785
8255,85,4,3,7/11/2021 10:59,1626029943
8255,73,5,1,7/11/2021 16:42,1626050537
8255,1384,U,1,7/12/2021 1:00,1626080439
8295,1235,U,1,7/6/2021 15:54,1625615690
8315,801,5,4,7/5/2021 18:27,1625538473
8315,255,4,3,7/6/2021 2:43,1625568207
8315,1549,S,1,7/8/2021 21:56,1625810163
8335,1551,5,1,7/9/2021 12:21,1625862115
8335,1519,U,1,7/10/2021 22:20,1625984421
8355,436,5,1,7/9/2021 13:05,1625864720
8355,1412,U,1,7/11/2021 3:29,1626002984
8375,777,5,1,7/9/2021 13:18,1625865496
8375,80,4,3,7/10/2021 8:49,1625935786
8375,84,4,3,7/10/2021 20:11,1625976715
8375,938,5,1,7/11/2021 7:07,1626016061
8375,1425,U,1,7/13/2021 21:36,1626240979
8395,1548,5,1,7/9/2021 14:14,1625868840
8395,1340,U,1,7/10/2021 4:04,1625918689
8415,300,5,1,7/9/2021 14:28,1625869716
8415,67,5,6,7/20/2021 15:23,1626823402
8415,126,5,6,7/21/2021 15:30,1626910259
8415,63,5,6,8/4/2021 20:15,1628136953
8435,1542,5,1,7/9/2021 14:52,1625871122
8435,1487,U,1,7/11/2021 20:47,1626065268
8455,1305,5,1,7/9/2021 14:51,1625871084
8455,73,5,1,7/10/2021 15:28,1625959691
8475,1545,5,1,7/10/2021 19:10,1625973037
8475,83,4,3,7/11/2021 15:39,1626046778
8475,1561,S,1,7/19/2021 21:21,1626758484
8495,541,5,1,7/9/2021 15:28,1625873281
8495,1487,U,1,7/14/2021 21:31,1626327090
8515,1462,U,1,7/13/2021 23:06,1626246390
8535,1511,4,4,7/12/2021 1:49,1626083350
8535,1565,S,1,7/14/2021 23:46,1626335168
8555,493,5,2,7/11/2021 15:12,1626045142
8555,1415,U,1,7/12/2021 5:26,1626096403
8575,72,5,6,7/11/2021 15:04,1626044698
8575,124,4,3,7/12/2021 6:50,1626101419
8575,88,4,3,7/13/2021 6:39,1626187197
8575,331,5,1,7/13/2021 18:08,1626228504
8595,1386,U,1,7/13/2021 16:45,1626223551
8615,64,3,2,7/13/2021 17:35,1626226558
8615,0,2,2,7/14/2021 1:51,1626256309
8655,1577,S,1,7/14/2021 0:16,1626250569
8675,1233,U,1,7/14/2021 13:09,1626296950
8675,1461,U,1,8/7/2021 19:29,1628393378
8675,62,5,6,8/8/2021 16:24,1628468667
8695,86,4,3,7/13/2021 9:54,1626198853
8695,1560,S,1,7/16/2021 0:44,1626425084
8715,883,5,1,7/12/2021 21:52,1626155538
8715,1446,U,1,7/13/2021 8:34,1626194071
8735,1241,5,1,7/13/2021 19:57,1626235055
8735,399,4,2,8/1/2021 15:28,1627860538
8755,635,5,1,7/12/2021 19:28,1626146909
8755,964,U,1,7/14/2021 1:01,1626253265
8775,94,4,3,7/12/2021 20:46,1626151566
8775,1518,T,2,7/19/2021 3:59,1626695954
8795,764,5,1,7/12/2021 20:27,1626150477
8795,37,U,1,7/14/2021 20:55,1626324900
8835,91,4,3,7/13/2021 16:10,1626221427
8835,1531,5,1,7/14/2021 4:26,1626265591
8855,769,4,2,7/13/2021 11:35,1626204923
8855,64,3,2,7/14/2021 7:10,1626275432
8855,1362,2,1,7/14/2021 11:54,1626292456
8875,127,4,3,7/13/2021 11:49,1626205760
8875,798,5,4,7/14/2021 1:26,1626254775
8875,77,U,1,7/14/2021 17:00,1626310820
8895,1327,4,3,7/13/2021 11:59,1626206351
8895,1552,S,1,7/27/2021 14:48,1627426124
8915,92,4,3,7/13/2021 14:32,1626215558
8915,109,2,4,7/14/2021 21:30,1626327050
8935,212,4,3,7/13/2021 12:11,1626207096
8955,1543,4,4,7/13/2021 12:40,1626208818
8955,1419,5,1,7/14/2021 4:26,1626265610
8955,589,5,1,7/14/2021 17:13,1626311628
8955,1539,U,1,7/15/2021 2:00,1626343229
8975,1343,4,2,7/13/2021 12:29,1626208187
8975,83,4,3,7/14/2021 10:31,1626287505
8975,5,5,2,7/14/2021 19:12,1626318736
8975,1120,U,1,7/15/2021 21:05,1626411949
8995,348,4,2,7/13/2021 20:47,1626238045
8995,1415,5,1,7/14/2021 1:48,1626256120
8995,708,U,1,7/14/2021 12:42,1626295366
9015,1353,5,1,7/13/2021 21:58,1626242287
9015,1280,U,1,7/14/2021 7:24,1626276268
9035,626,5,1,7/13/2021 23:42,1626248550
9035,41,U,1,7/14/2021 18:17,1626315438
9055,1108,U,1,7/20/2021 8:49,1626799789
9075,171,5,1,7/15/2021 10:36,1626374209
9075,1534,U,1,7/15/2021 21:05,1626411913
9095,1032,5,1,7/13/2021 19:39,1626233979
9095,1541,U,1,7/14/2021 20:13,1626322393
9115,1560,S,1,7/15/2021 16:30,1626395431
9135,991,5,1,7/13/2021 23:25,1626247550
9135,40,U,1,7/14/2021 10:41,1626288111
9155,828,5,1,7/13/2021 23:38,1626248315
9155,921,U,1,7/20/2021 9:22,1626801776
9175,1452,5,1,7/13/2021 22:04,1626242671
9175,1303,U,1,7/14/2021 7:14,1626275693
9175,1441,U,1,8/11/2021 7:26,1628695581
9175,70,5,1,8/11/2021 19:48,1628740124
9175,30,4,2,8/12/2021 7:25,1628781940
9175,125,4,3,8/12/2021 19:20,1628824821
9195,29,4,4,7/14/2021 16:07,1626307650
9195,86,4,3,7/15/2021 11:59,1626379162
9195,520,U,1,7/17/2021 18:19,1626574776
9215,86,5,6,7/13/2021 20:42,1626237767
9215,51,5,3,7/14/2021 13:56,1626299768
9215,82,4,3,7/14/2021 18:53,1626317588
9215,1558,S,1,7/19/2021 21:58,1626760705
9235,1383,5,1,7/13/2021 20:36,1626237394
9235,777,U,1,7/14/2021 21:28,1626326914
9255,1238,U,1,7/21/2021 11:09,1626894574
9275,1027,5,6,7/19/2021 13:07,1626728820
9275,75,4,3,7/19/2021 19:33,1626752015
9275,240,4,2,7/20/2021 19:13,1626837233
9275,1390,5,2,7/21/2021 2:47,1626864439
9275,1130,U,1,7/21/2021 23:11,1626937876
9295,65,5,1,7/18/2021 13:20,1626643223
9295,960,U,1,7/20/2021 9:56,1626803783
9315,1123,5,1,7/18/2021 13:19,1626643152
9315,877,U,1,7/25/2021 14:29,1627252161
9335,1227,5,2,7/18/2021 16:52,1626655941
9335,1187,5,1,7/19/2021 16:09,1626739754
9335,1525,U,1,7/27/2021 23:58,1627459108
9355,661,5,1,7/18/2021 21:33,1626672787
9355,101,5,1,7/22/2021 1:19,1626945545
9375,957,5,1,7/19/2021 20:47,1626756435
9375,74,5,1,7/20/2021 10:49,1626806955
9395,1563,5,1,7/18/2021 16:46,1626655611
9395,46,U,1,7/20/2021 21:37,1626845864
9415,1516,5,2,7/18/2021 15:20,1626650446
9415,725,5,1,7/19/2021 19:22,1626751354
9415,1530,U,1,7/27/2021 13:32,1627421558
9435,467,5,1,7/18/2021 14:16,1626646610
9435,1551,5,1,7/20/2021 8:26,1626798416
9435,340,U,1,7/27/2021 19:54,1627444495
9455,225,5,4,7/18/2021 20:41,1626669705
9455,327,U,1,7/20/2021 6:59,1626793183
9475,689,5,1,7/18/2021 14:22,1626646977
9475,39,U,1,7/19/2021 13:51,1626731488
9495,1555,5,1,7/18/2021 17:00,1626656454
9495,77,4,3,7/19/2021 1:16,1626686186
9495,1558,S,1,7/20/2021 11:56,1626811011
9535,151,4,6,7/19/2021 13:40,1626730815
9535,1440,4,4,8/2/2021 0:29,1627892992
9555,547,4,4,7/19/2021 13:34,1626730468
9555,78,4,3,7/21/2021 1:50,1626861050
9575,1203,4,3,7/19/2021 12:11,1626725482
9575,1554,S,1,7/21/2021 23:58,1626940687
9595,1532,5,2,7/20/2021 16:44,1626828275
9595,1547,5,1,7/21/2021 6:15,1626876935
9595,452,5,1,7/21/2021 16:38,1626914323
9615,198,5,3,7/19/2021 23:07,1626764834
9615,58,5,1,7/20/2021 11:41,1626810096
9615,899,U,1,7/20/2021 22:42,1626849720
9655,1537,5,3,7/21/2021 17:03,1626915835
9675,38,U,1,7/22/2021 18:10,1627006235
9695,41,U,1,7/24/2021 7:46,1627141564
9715,1536,U,1,7/23/2021 0:16,1627028174
9735,41,U,1,7/23/2021 14:55,1627080954
9755,547,5,3,7/22/2021 22:11,1627020696
9755,159,4,4,7/23/2021 4:56,1627044976
9755,718,3,2,7/24/2021 0:10,1627114217
9755,1475,Y,2,7/24/2021 22:12,1627193546
9775,389,5,1,8/2/2021 21:44,1627969440
9775,122,5,1,8/5/2021 10:48,1628189306
9935,1156,5,2,8/10/2021 6:26,1628605561
9935,1516,U,1,8/10/2021 16:43,1628642598
9975,1491,U,1,8/10/2021 23:49,1628668183
9995,52,U,1,8/25/2021 13:25,1629926728
10015,1531,S,1,7/27/2021 20:01,1627444909
10035,1527,5,2,7/21/2021 12:25,1626899109
10035,85,5,4,7/23/2021 6:03,1627049030
10035,60,5,3,7/24/2021 22:13,1627193603
10035,61,5,3,7/25/2021 17:14,1627262058
10035,63,5,1,7/31/2021 18:37,1627785456
10035,0,5,2,8/3/2021 9:34,1628012050
10035,99,5,1,8/4/2021 6:10,1628086203
10035,0,5,2,8/5/2021 10:05,1628186708
10055,1139,5,1,7/20/2021 9:51,1626803473
10075,1515,U,1,7/25/2021 20:41,1627274477
10095,1528,U,1,8/18/2021 18:19,1629339579
10115,274,5,1,8/23/2021 21:25,1629782728
10135,95,6,3,8/24/2021 15:55,1629849317
10135,164,5,3,8/26/2021 14:34,1630017274
10155,1511,U,1,8/19/2021 8:37,1629391055
10155,772,5,4,8/30/2021 15:51,1630367469
10155,69,5,6,8/31/2021 7:55,1630425331
10175,627,5,4,8/23/2021 17:55,1629770152
10175,1202,U,1,8/24/2021 14:31,1629844311
10175,50,U,1,8/25/2021 9:10,1629911404
10175,1525,G,1,8/26/2021 5:48,1629985737
10175,102,7,4,8/27/2021 7:22,1630077720
10195,1528,6,5,8/24/2021 11:09,1629832164
10195,96,7,4,8/24/2021 19:18,1629861486
10195,759,7,3,8/25/2021 6:42,1629902540
10195,91,6,6,8/25/2021 12:25,1629923103
10195,1519,6,5,8/25/2021 21:59,1629957543
10215,109,6,3,8/24/2021 9:32,1629826355
10215,220,7,1,8/24/2021 16:22,1629850958
10235,1248,5,3,8/22/2021 14:14,1629670489
10255,1503,U,1,8/23/2021 16:34,1629765253
10255,839,5,4,9/4/2021 8:15,1630772120
10295,237,4,3,8/25/2021 3:18,1629890334
10295,1278,5,6,8/25/2021 8:23,1629908637
10295,139,6,3,8/26/2021 0:13,1629965589
10295,275,5,3,8/26/2021 16:34,1630024459
10295,16,4,6,8/27/2021 3:29,1630063793
10315,1462,1,2,8/27/2021 16:41,1630111295
10315,20,2,1,8/29/2021 1:21,1630228903
10415,62,6,5,8/26/2021 8:12,1629994362
10435,103,6,3,8/25/2021 11:30,1629919808
10435,67,7,1,8/25/2021 16:57,1629939430
10475,68,5,3,8/24/2021 15:08,1629846507
10475,96,6,3,8/25/2021 0:03,1629878590
10475,458,7,3,8/25/2021 8:54,1629910482
10475,1487,6,4,8/25/2021 18:43,1629945837
10475,76,5,6,8/26/2021 3:24,1629977089
10475,20,4,6,8/26/2021 7:40,1629992439
10495,117,6,6,8/25/2021 6:07,1629900436
10515,102,7,4,9/1/2021 17:58,1630547885
10515,103,7,4,9/2/2021 5:38,1630589885
12015,73,7,1,7/6/2021 11:37,1625600234
12035,66,3,2,7/1/2021 6:51,1625151086
12035,1562,2,1,7/1/2021 13:57,1625176668
12035,1513,1,5,7/7/2021 8:49,1625676556
12035,457,2,1,7/9/2021 18:57,1625885857
12035,65,3,2,7/10/2021 5:33,1625924034
12035,1574,S,1,7/12/2021 19:56,1626148580
12055,70,5,1,7/2/2021 19:12,1625281961
12055,1418,U,1,7/3/2021 20:12,1625371938
12095,85,4,3,7/2/2021 11:54,1625255647
12095,80,5,1,7/2/2021 21:02,1625288553
12095,1305,U,1,7/6/2021 22:37,1625639871
12115,50,3,5,7/3/2021 9:44,1625334265
12135,1548,B,2,7/13/2021 0:14,1626164052
12155,1556,S,1,7/6/2021 14:22,1625610146
12175,67,3,2,7/2/2021 2:04,1625220298
12175,1384,2,2,7/2/2021 9:35,1625247301
12175,43,2,1,7/6/2021 16:20,1625617222
12175,82,3,2,7/6/2021 23:31,1625643113
12195,1559,S,1,7/11/2021 0:09,1625990946
12235,20,4,6,7/2/2021 20:31,1625286670
12235,1537,5,2,7/3/2021 12:03,1625342627
12235,63,5,3,7/4/2021 4:59,1625403559
12235,80,4,3,7/4/2021 10:43,1625424236
12235,1555,S,1,7/7/2021 0:05,1625645113
12255,67,3,2,7/3/2021 1:58,1625306325
12255,72,7,1,7/6/2021 15:08,1625612884
12275,774,3,2,7/2/2021 11:12,1625253157
12275,403,2,1,7/2/2021 17:50,1625277031
12275,1312,Y,1,7/9/2021 14:52,1625871154
12295,12,4,2,7/3/2021 11:08,1625339301
12295,767,5,2,7/4/2021 3:38,1625398722
12295,1286,U,1,7/11/2021 15:34,1626046454
12315,1158,Y,2,7/4/2021 8:54,1625417670
12315,140,Y,2,7/6/2021 3:57,1625572630
12315,64,Y,1,7/8/2021 17:13,1625793234
12315,1570,Y,1,7/9/2021 15:52,1625874729
12315,1084,1,3,7/11/2021 15:01,1626044464
12315,1531,Y,1,7/13/2021 13:17,1626211065
12315,397,Y,2,7/13/2021 23:12,1626246755
12315,1538,B,2,7/16/2021 22:37,1626503832
12355,10,4,2,7/3/2021 6:00,1625320835
12355,106,5,1,7/3/2021 20:17,1625372229
12355,1523,5,1,7/9/2021 0:24,1625819083
12355,1537,U,1,7/11/2021 3:53,1626004391
12375,1575,S,1,7/12/2021 17:23,1626139431
12395,82,4,3,7/7/2021 6:14,1625667290
12395,70,5,1,7/7/2021 14:11,1625695874
12395,1516,U,1,7/7/2021 22:59,1625727594
12415,1520,S,1,7/10/2021 19:01,1625972511
12435,176,4,2,7/6/2021 10:30,1625596249
12435,1516,5,1,7/6/2021 18:00,1625623243
12435,1367,U,1,7/8/2021 1:03,1625735009
12475,1441,4,4,7/11/2021 15:10,1626045018
12475,1534,5,1,7/11/2021 22:03,1626069785
12475,1530,U,1,7/13/2021 4:49,1626180588
12495,13,4,2,7/6/2021 15:39,1625614796
12495,97,5,1,7/6/2021 23:16,1625642183
12495,1527,U,1,7/8/2021 15:30,1625787045
12515,82,4,3,7/5/2021 20:55,1625547328
12555,1453,3,5,7/5/2021 23:41,1625557301
12555,1481,I,1,7/11/2021 14:26,1626042403
12575,1553,S,2,7/13/2021 1:49,1626169760
12595,310,5,1,7/7/2021 0:12,1625645566
12595,1528,U,1,7/10/2021 15:49,1625960990
12615,64,3,2,7/6/2021 0:43,1625561029
12615,1496,2,5,7/6/2021 6:51,1625583110
12615,1561,Y,2,7/8/2021 9:20,1625764828
12635,10,4,2,7/6/2021 12:14,1625602448
12635,92,5,1,7/6/2021 19:52,1625629946
12635,1485,U,1,7/9/2021 7:08,1625843323
12655,62,3,2,7/6/2021 12:23,1625603016
12675,61,3,2,7/6/2021 13:41,1625607681
12675,1522,T,2,7/11/2021 3:03,1626001420
12695,60,3,2,7/5/2021 23:24,1625556269
12695,69,2,5,7/6/2021 5:02,1625576551
12695,26,1,2,7/6/2021 19:38,1625629093
12695,1550,B,2,7/12/2021 22:54,1626159291
12715,9,4,2,7/6/2021 4:18,1625573880
12715,114,5,3,7/6/2021 14:12,1625609569
12715,1478,U,1,7/7/2021 2:02,1625652131
12735,1155,4,4,7/6/2021 15:28,1625614088
12735,78,5,4,7/6/2021 21:26,1625635586
12735,724,6,3,7/8/2021 3:39,1625744371
12735,63,5,1,7/8/2021 11:31,1625772668
12775,1449,4,4,7/7/2021 5:40,1625665216
12775,660,4,6,7/8/2021 16:42,1625791353
12775,834,4,2,7/9/2021 15:38,1625873899
12775,1456,5,6,7/10/2021 6:53,1625928834
12775,1298,U,1,7/11/2021 11:24,1626031446
12815,134,4,2,7/6/2021 16:14,1625616873
12815,724,5,4,7/6/2021 22:42,1625640123
12815,1386,U,1,7/8/2021 6:01,1625752882
12835,14,4,2,7/6/2021 19:19,1625627951
12835,72,5,1,7/7/2021 3:24,1625657087
12835,1154,U,1,7/7/2021 23:40,1625730016
12855,88,4,3,7/11/2021 4:52,1626007946
12855,175,5,1,7/11/2021 12:26,1626035161
12855,1538,U,1,7/12/2021 2:16,1626084987
12875,92,4,3,7/10/2021 10:43,1625942628
12875,10,4,2,7/14/2021 1:11,1626253878
12875,1558,S,1,7/16/2021 0:38,1626424705
12895,1572,S,1,7/14/2021 1:09,1626253759
12915,67,4,3,7/10/2021 16:45,1625964320
12915,766,5,1,7/10/2021 22:15,1625984108
12915,1430,U,1,7/11/2021 5:46,1626011198
12935,1538,S,1,7/17/2021 19:45,1626579948
12955,120,4,3,7/11/2021 17:20,1626052831
12955,1540,5,1,7/12/2021 15:23,1626132225
12955,892,U,1,7/25/2021 23:52,1627285968
12975,87,4,3,7/10/2021 19:06,1625972801
12975,848,5,1,7/11/2021 2:58,1626001122
12975,317,6,1,7/11/2021 18:17,1626056246
12975,64,7,1,7/12/2021 3:46,1626090367
12975,60,5,1,7/15/2021 0:32,1626337974
12975,1676,Y,2,7/18/2021 14:08,1626646130
12995,1552,S,1,7/14/2021 0:15,1626250536
13015,1570,S,1,7/13/2021 1:54,1626170056
13035,1626,S,1,7/14/2021 4:37,1626266258
13055,1564,S,1,7/19/2021 1:06,1626685594
13075,1580,S,1,7/13/2021 18:34,1626230096
13115,1553,S,1,7/20/2021 1:05,1626771922
13135,1572,S,1,7/13/2021 1:44,1626169460
13135,1567,S,2,7/14/2021 0:27,1626251232
13135,1521,S,2,7/31/2021 21:13,1627794819
13135,1464,S,2,8/1/2021 9:15,1627838108
13135,1504,S,2,8/1/2021 18:28,1627871303
13135,1554,T,1,8/2/2021 8:06,1627920416
13135,1564,T,1,8/5/2021 19:39,1628221172
13135,1559,T,2,8/7/2021 20:30,1628397050
13135,724,S,1,8/8/2021 13:31,1628458275
13155,1550,S,1,7/14/2021 7:26,1626276375
13175,91,4,3,7/12/2021 19:22,1626146545
13195,102,4,3,7/12/2021 14:44,1626129842
13215,188,4,3,7/12/2021 3:06,1626088000
13215,223,5,1,7/12/2021 11:41,1626118863
13215,1420,U,1,7/12/2021 22:13,1626156835
13235,82,4,3,7/12/2021 15:47,1626133628
13235,1552,5,1,7/13/2021 5:12,1626181936
13235,1405,U,1,7/14/2021 0:43,1626252192
13235,490,U,1,7/15/2021 9:41,1626370912
13235,1483,U,1,7/19/2021 20:29,1626755345
13235,300,U,1,7/29/2021 4:48,1627562880
13235,57,5,1,7/29/2021 13:45,1627595133
13255,1565,S,1,7/13/2021 5:00,1626181233
13275,86,4,3,7/13/2021 0:06,1626163596
13275,98,5,1,7/13/2021 16:03,1626221011
13275,1456,U,1,7/14/2021 5:34,1626269671
13295,1562,S,1,7/16/2021 0:47,1626425246
13315,1595,S,1,7/14/2021 1:39,1626255543
13335,85,4,3,7/13/2021 23:11,1626246696
13335,72,5,1,7/14/2021 8:24,1626279863
13335,1183,U,1,7/14/2021 18:39,1626316763
13355,886,4,4,7/11/2021 0:38,1625992696
13355,60,5,1,7/11/2021 17:33,1626053585
13355,1418,U,1,7/14/2021 21:28,1626326928
13375,84,4,3,7/11/2021 19:42,1626061377
13375,1551,5,1,7/12/2021 9:14,1626110089
13375,1457,U,1,7/14/2021 9:49,1626284941
13395,83,4,3,7/10/2021 19:39,1625974797
13395,502,5,1,7/11/2021 11:41,1626032482
13395,1482,U,1,7/19/2021 11:17,1626722236
13435,15,4,6,7/12/2021 2:11,1626084706
13455,1541,S,1,7/13/2021 0:30,1626165041
13475,503,2,1,7/12/2021 17:10,1626138613
13475,20,1,2,7/13/2021 19:36,1626233800
13475,1034,5,1,7/19/2021 1:03,1626685385
13475,61,3,2,7/19/2021 19:03,1626750232
13475,932,2,1,7/20/2021 2:16,1626776172
13475,17,1,2,7/21/2021 6:57,1626879451
13495,129,4,3,7/11/2021 11:36,1626032187
13515,95,4,3,7/11/2021 23:21,1626074481
13515,1533,5,1,7/12/2021 13:56,1626126988
13515,185,U,1,7/16/2021 22:20,1626502800
13535,1568,S,1,7/13/2021 1:16,1626167817
13555,84,4,3,7/12/2021 18:55,1626144949
13575,1542,T,2,7/14/2021 5:38,1626269937
13595,81,4,3,7/11/2021 20:09,1626062943
13595,1078,5,1,7/12/2021 3:25,1626089123
13595,82,6,1,7/12/2021 18:07,1626142070
13595,467,G,1,7/13/2021 9:17,1626196659
13635,1451,S,1,7/15/2021 0:36,1626338202
13655,129,4,3,7/12/2021 7:53,1626105184
13655,166,5,4,7/12/2021 19:03,1626145428
13655,1531,U,1,7/14/2021 2:33,1626258839
13655,1498,U,1,7/16/2021 8:26,1626452775
13655,1330,U,1,7/19/2021 21:48,1626760098
13655,253,U,1,8/6/2021 10:27,1628274450
13655,402,6,6,8/7/2021 11:14,1628363696
13655,110,7,1,8/7/2021 20:19,1628396380
13675,1554,S,1,7/18/2021 1:03,1626598984
13695,506,4,2,7/12/2021 2:14,1626084846
13695,64,5,6,7/12/2021 14:53,1626130410
13695,70,6,2,7/13/2021 23:14,1626246895
13695,266,7,1,7/14/2021 16:55,1626310546
13695,93,7,3,7/16/2021 12:40,1626468003
13695,538,6,1,7/16/2021 19:11,1626491462
13695,426,6,1,7/17/2021 15:49,1626565783
13695,277,7,1,7/18/2021 8:58,1626627487
13715,1574,S,1,7/14/2021 2:13,1626257604
13735,1561,S,1,7/20/2021 12:43,1626813789
13755,86,4,3,7/12/2021 14:11,1626127884
13755,689,5,1,7/12/2021 21:43,1626155023
13755,1310,U,1,7/14/2021 0:16,1626250613
13775,85,4,3,7/11/2021 22:35,1626071720
13775,977,5,1,7/12/2021 15:35,1626132901
13775,1439,U,1,7/13/2021 22:22,1626243724
13795,1556,S,1,7/18/2021 0:06,1626595571
13795,1552,S,2,7/20/2021 22:12,1626847979
13795,1531,S,2,7/28/2021 15:20,1627514432
13795,1436,5,1,7/31/2021 10:49,1627757386
13835,129,4,4,7/15/2021 5:37,1626356248
13835,58,5,3,7/15/2021 17:17,1626398251
13835,1522,U,1,7/17/2021 22:21,1626589289
13855,66,3,2,7/13/2021 6:10,1626185440
13855,1203,Y,2,7/14/2021 12:57,1626296242
13875,312,3,2,7/13/2021 5:02,1626181330
13875,1549,S,2,7/19/2021 23:29,1626766165
13895,1538,S,1,7/24/2021 18:59,1627181948
13915,92,4,3,7/12/2021 22:48,1626158896
13915,81,4,3,7/13/2021 11:28,1626204480
13915,1820,S,2,7/15/2021 0:30,1626337810
13935,84,4,3,7/13/2021 18:54,1626231274
13935,505,5,1,7/14/2021 16:37,1626309459
13935,1438,U,1,7/18/2021 8:28,1626625724
13955,1571,S,1,7/20/2021 18:48,1626835710
13975,99,3,2,7/13/2021 9:56,1626198970
13975,289,2,1,7/13/2021 17:11,1626225066
13975,1387,Y,1,7/15/2021 11:59,1626379184
13995,1546,S,1,7/14/2021 8:29,1626280198
14015,92,4,3,7/13/2021 7:28,1626190132
14015,1245,5,1,7/14/2021 20:35,1626323709
14015,1453,U,1,7/16/2021 10:13,1626459212
14035,114,4,3,7/13/2021 0:21,1626164505
14035,1552,5,1,7/13/2021 11:32,1626204720
14055,536,4,6,7/13/2021 8:21,1626193297
14055,1480,5,2,7/14/2021 4:09,1626264598
14055,1528,U,1,7/18/2021 15:13,1626650029
14075,274,4,2,7/13/2021 15:43,1626219828
14075,1546,5,1,7/14/2021 4:35,1626266134
14075,1527,U,1,7/21/2021 11:31,1626895895
14115,1562,S,1,7/15/2021 23:50,1626421804
14155,63,3,2,7/14/2021 18:10,1626315041
14155,1532,2,1,7/15/2021 0:23,1626337412
14175,1572,S,1,7/19/2021 19:36,1626752201
14195,84,4,3,7/13/2021 21:06,1626239187
14195,1178,5,1,7/14/2021 11:57,1626292627
14195,1423,U,1,7/14/2021 21:33,1626327216
14235,82,4,3,7/13/2021 16:51,1626223887
14235,68,2,5,7/14/2021 17:42,1626313376
14255,1486,2,1,7/15/2021 2:04,1626343454
14255,82,2,1,7/15/2021 18:37,1626403045
14255,32,1,5,7/16/2021 2:28,1626431313
14255,1001,2,1,7/16/2021 15:03,1626476608
14255,73,3,2,7/16/2021 20:53,1626497616
14255,60,3,2,7/18/2021 6:55,1626620145
14255,1541,2,1,7/18/2021 14:34,1626647667
14275,67,4,3,7/13/2021 22:09,1626242947
14275,66,5,3,7/14/2021 11:57,1626292679
14275,1197,U,1,7/16/2021 17:19,1626484775
14315,1165,2,5,7/15/2021 10:20,1626373240
14355,1569,S,1,7/19/2021 22:46,1626763568
14375,98,4,3,7/19/2021 0:49,1626684559
14375,1741,S,2,7/29/2021 6:57,1627570677
14395,1551,S,1,7/23/2021 20:46,1627101977
14415,1383,4,6,7/19/2021 17:29,1626744555
14415,68,5,1,7/20/2021 8:46,1626799611
14415,1200,U,1,7/20/2021 17:34,1626831249
14455,88,4,3,7/19/2021 14:46,1626734812
14455,1512,5,1,7/20/2021 12:27,1626812861
14455,61,5,1,7/21/2021 6:21,1626877262
14455,87,4,3,7/21/2021 17:03,1626915797
14455,87,4,3,7/22/2021 11:19,1626981555
14455,95,5,1,7/27/2021 15:13,1627427617
14455,500,5,1,7/28/2021 5:16,1627478199
14455,13,4,2,7/29/2021 22:29,1627626588
14455,1491,S,2,8/3/2021 2:06,1627985168
14475,1559,S,1,7/25/2021 18:43,1627267381
14475,1533,S,2,7/27/2021 8:56,1627404964
14475,1534,S,2,7/28/2021 2:50,1627469407
14475,1561,T,1,7/30/2021 18:28,1627698514
