mdy.hms ,temp
8/15/2020 21:00,16.08222222
8/15/2020 22:00,16.39222222
8/15/2020 23:00,16.20111111
8/16/2020 0:00,16.05777778
8/16/2020 1:00,16.05777778
8/16/2020 2:00,16.01
8/16/2020 3:00,15.67611111
8/16/2020 4:00,15.77222222
8/16/2020 5:00,15.62888889
8/16/2020 6:00,15.67611111
8/16/2020 7:00,15.79611111
8/16/2020 8:00,15.77222222
8/16/2020 9:00,15.79611111
8/16/2020 10:00,15.74777778
8/16/2020 11:00,15.65222222
8/16/2020 12:00,15.62888889
8/16/2020 13:00,15.74777778
8/16/2020 14:00,16.15277778
8/16/2020 15:00,16.53388889
8/16/2020 16:00,16.39222222
8/16/2020 17:00,16.32
8/16/2020 18:00,16.36777778
8/16/2020 19:00,16.36777778
8/16/2020 20:00,16.36777778
8/16/2020 21:00,16.32
8/16/2020 22:00,16.01
8/16/2020 23:00,15.39
