 


Sub-Daily Data Between Two Dates
SHAKTOOLIK AIRPORT (AK)
111
Lat/Lon/Elev: 64.3700/-161.2240/23 ft

Date,Time,Wind Spd (mph),Wind Direction (deg),Sea Lev Press (hPa),Precip (in),
2021-06-27,00:56,13,150,1015.40,0.00,
2021-06-27,01:56,9,130,1015.70,0.00,
2021-06-27,02:56,8,130,1015.90,0.00,
2021-06-27,03:56,18,180,1016.30,0.00,
2021-06-27,04:56,18,190,1016.90,0.00,
2021-06-27,05:56,22,180,1017.30,0.00,
2021-06-27,06:56,17,170,1017.70,0.00,
2021-06-27,07:56,18,170,1018.10,0.00,
2021-06-27,08:56,22,180,1018.60,0.00,
2021-06-27,09:56,20,180,1018.80,0.00,
2021-06-27,10:56,18,180,1019.20,0.00,
2021-06-27,11:56,17,180,1019.20,0.00,
2021-06-27,12:56,13,190,1019.20,0.00,
2021-06-27,13:56,16,190,1019.10,0.00,
2021-06-27,14:56,14,190,1019.40,0.00,
2021-06-27,15:56,13,190,1019.30,0.00,
2021-06-27,16:56,11,190,1019.00,0.00,
2021-06-27,17:56,11,200,1018.80,0.00,
2021-06-27,18:56,14,190,1018.80,0.00,
2021-06-27,19:56,13,200,1018.60,0.00,
2021-06-27,20:56,11,200,1018.70,0.00,
2021-06-27,21:56,13,190,1018.60,0.00,
2021-06-27,22:56,14,210,1018.80,0.00,
2021-06-27,23:56,15,200,1018.90,0.00,
2021-06-28,00:56,16,200,1019.00,0.00,
2021-06-28,01:56,13,190,1019.00,0.00,
2021-06-28,02:56,13,220,1019.00,0.00,
2021-06-28,03:56,10,230,1019.10,0.00,
2021-06-28,04:56,13,230,1019.00,0.00,
2021-06-28,05:56,10,230,1018.70,0.00,
2021-06-28,06:56,11,240,1018.90,0.00,
2021-06-28,07:56,9,220,1019.00,0.00,
2021-06-28,08:56,13,230,1019.10,0.00,
2021-06-28,09:56,17,220,1018.90,0.00,
2021-06-28,10:56,18,230,1018.90,0.00,
2021-06-28,11:56,13,220,1019.00,0.00,
2021-06-28,12:56,16,220,1019.00,0.00,
2021-06-28,13:56,14,230,1018.90,0.00,
2021-06-28,14:56,13,230,1018.90,0.00,
2021-06-28,15:56,13,240,1018.50,0.00,
2021-06-28,16:56,14,250,1018.10,0.00,
2021-06-28,17:56,9,240,1017.70,0.00,
2021-06-28,18:56,9,220,1017.60,0.00,
2021-06-28,19:56,8,210,1017.20,0.00,
2021-06-28,20:56,9,240,1017.10,0.00,
2021-06-28,21:56,8,220,1017.10,0.00,
2021-06-28,22:56,11,210,1017.10,0.00,
2021-06-28,23:56,11,210,1017.10,0.00,
2021-06-29,00:56,13,220,1017.10,0.00,
2021-06-29,01:56,17,220,1017.00,0.00,
2021-06-29,02:56,15,210,1017.00,0.00,
2021-06-29,03:56,11,220,1016.60,0.00,
2021-06-29,04:56,6,200,1016.40,0.00,
2021-06-29,05:56,8,270,1016.20,0.00,
2021-06-29,06:56,8,260,1016.30,0.00,
2021-06-29,07:56,28,210,1016.40,0.00,
2021-06-29,08:56,25,210,1016.80,0.00,
2021-06-29,09:56,24,210,1017.20,0.00,
2021-06-29,10:56,22,210,1017.40,0.00,
2021-06-29,11:52,24,250,M,0.00,
2021-06-29,12:56,21,250,1018.40,0.00,
2021-06-29,13:56,20,230,1018.50,0.00,
2021-06-29,14:56,18,260,1018.60,m,
2021-06-29,15:54,17,250,M,0.00,
2021-06-29,16:56,11,220,1018.60,0.00,
2021-06-29,17:56,8,200,1018.30,0.00,
2021-06-29,18:56,8,210,1018.00,0.00,
2021-06-29,19:56,9,200,1018.00,0.00,
2021-06-29,20:56,10,180,1018.00,0.00,
2021-06-29,21:56,11,180,1018.00,0.00,
2021-06-29,22:56,13,180,1017.90,0.00,
2021-06-29,23:56,13,180,1017.70,0.00,
2021-06-30,00:56,13,180,1017.70,0.00,
2021-06-30,01:53,13,180,M,0.00,
2021-06-30,02:56,10,180,1017.10,0.00,
2021-06-30,03:56,10,170,1016.70,0.00,
2021-06-30,04:56,7,130,1016.40,0.00,
2021-06-30,05:56,10,170,1016.30,0.00,
2021-06-30,06:56,10,170,1016.10,0.00,
2021-06-30,07:56,7,170,1015.90,0.00,
2021-06-30,08:56,7,100,1015.90,0.01,
2021-06-30,09:56,6,120,1015.80,0.02,
2021-06-30,10:56,5,70,1015.40,0.01,
2021-06-30,11:56,8,60,1015.30,0.00,
2021-06-30,12:56,7,50,1014.70,0.01,
2021-06-30,13:56,7,60,1014.60,0.01,
2021-06-30,14:56,5,70,1014.50,0.00,
2021-06-30,15:56,3,50,1014.10,0.01,
2021-06-30,16:56,0,0,1013.90,0.00,
2021-06-30,17:56,6,350,1013.70,0.00,
2021-06-30,18:56,8,20,1013.10,0.01,
2021-06-30,19:56,11,10,1012.90,0.00,
2021-06-30,20:56,15,20,1012.70,0.00,
2021-06-30,21:56,13,20,1012.60,0.00,
2021-06-30,22:56,13,20,1012.20,0.00,
2021-06-30,23:56,15,20,1011.80,0.00,
2021-07-01,00:56,16,20,1011.40,0.00,
2021-07-01,01:56,16,20,1011.30,0.00,
2021-07-01,02:56,11,30,1011.20,0.00,
2021-07-01,03:56,11,20,1010.70,0.00,
2021-07-01,04:56,10,30,1010.60,0.00,
2021-07-01,05:56,13,20,1010.50,0.00,
2021-07-01,06:56,10,20,1010.30,0.00,
2021-07-01,07:56,8,30,1010.20,0.00,
2021-07-01,08:56,9,90,1009.90,0.00,
2021-07-01,09:56,7,110,1009.70,0.00,
2021-07-01,10:56,18,120,1009.60,0.00,
2021-07-01,11:56,14,110,1009.40,0.00,
2021-07-01,12:56,15,130,1009.80,0.00,
2021-07-01,13:56,16,150,1009.90,0.00,
2021-07-01,14:56,15,130,1010.00,0.00,
2021-07-01,15:56,13,160,1009.90,0.00,
2021-07-01,16:56,11,130,1009.80,0.00,
2021-07-01,17:56,3,60,1009.20,0.00,
2021-07-01,18:56,7,100,1008.90,0.00,
2021-07-01,19:56,5,210,1008.90,0.00,
2021-07-01,20:56,10,30,1008.90,0.00,
2021-07-01,21:56,10,20,1008.40,0.00,
2021-07-01,22:56,3,50,1008.20,0.00,
2021-07-01,23:56,8,40,1008.00,0.00,
2021-07-02,00:56,7,60,1007.90,0.00,
2021-07-02,01:56,6,50,1007.70,0.00,
2021-07-02,02:56,8,70,1007.30,0.00,
2021-07-02,03:56,6,90,1007.10,0.00,
2021-07-02,04:56,9,190,1007.00,0.00,
2021-07-02,05:56,10,200,1006.80,0.00,
2021-07-02,06:56,13,190,1006.90,0.00,
2021-07-02,07:56,18,200,1007.00,0.00,
2021-07-02,08:56,6,220,1007.20,0.00,
2021-07-02,09:56,5,290,1007.50,0.00,
2021-07-02,10:56,3,20,1007.60,0.00,
2021-07-02,11:56,5,M,1007.70,0.00,
2021-07-02,12:56,10,180,1007.90,0.00,
2021-07-02,13:56,8,180,1008.10,0.00,
2021-07-02,14:56,0,0,1008.00,0.00,
2021-07-02,15:56,8,50,1007.90,0.00,
2021-07-02,16:56,8,10,1007.60,0.00,
2021-07-02,17:56,13,10,1007.80,0.00,
2021-07-02,18:56,11,150,1008.70,0.00,
2021-07-02,19:56,14,140,1009.30,0.00,
2021-07-02,20:56,18,120,1009.30,0.00,
2021-07-02,21:56,18,140,1009.70,0.00,
2021-07-02,22:56,13,140,1010.90,0.00,
2021-07-02,23:56,17,160,1011.70,0.00,
2021-07-03,00:56,13,160,1012.40,0.00,
2021-07-03,01:56,11,160,1012.80,0.00,
2021-07-03,02:56,20,160,1013.10,0.00,
2021-07-03,03:56,20,160,1013.60,0.00,
2021-07-03,04:56,18,170,1014.00,0.00,
2021-07-03,05:56,20,160,1014.60,0.00,
2021-07-03,06:56,22,170,1015.10,0.00,
2021-07-03,07:56,18,160,1015.40,0.00,
2021-07-03,08:56,15,170,1016.00,0.00,
2021-07-03,09:56,18,160,1016.40,0.00,
2021-07-03,10:56,20,160,1016.70,0.00,
2021-07-03,11:56,21,170,1017.10,0.00,
2021-07-03,12:56,21,170,1017.30,0.00,
2021-07-03,13:56,21,180,1017.50,0.00,
2021-07-03,14:56,18,180,1017.70,0.00,
2021-07-03,15:56,17,190,1017.70,0.00,
2021-07-03,16:56,16,200,1017.70,0.00,
2021-07-03,17:56,14,190,1018.00,0.00,
2021-07-03,18:56,11,180,1018.40,0.00,
2021-07-03,19:56,10,200,1018.40,0.00,
2021-07-03,20:56,8,180,1018.30,0.00,
2021-07-03,21:52,7,200,M,0.01,
2021-07-03,22:56,15,190,1019.00,0.01,
2021-07-03,23:56,14,190,1019.20,0.00,
2021-07-04,00:56,15,170,1019.10,0.00,
2021-07-04,01:56,16,160,1019.00,0.00,
2021-07-04,02:56,18,160,1018.80,0.00,
2021-07-04,03:56,16,150,1018.70,0.00,
2021-07-04,04:56,16,160,1018.60,0.00,
2021-07-04,05:56,11,140,1018.70,0.00,
2021-07-04,06:54,14,150,M,0.01,
2021-07-04,07:56,15,160,1018.80,0.00,
2021-07-04,08:56,17,160,1018.60,0.00,
2021-07-04,09:56,15,160,1018.50,0.00,
2021-07-04,10:56,16,160,1018.20,0.00,
2021-07-04,11:56,18,170,1018.20,0.00,
2021-07-04,12:56,18,190,1018.30,0.00,
2021-07-04,13:56,17,190,1018.30,0.00,
2021-07-04,15:35,13,190,M,0.00,
2021-07-04,15:56,14,190,1017.70,0.00,
2021-07-04,16:56,13,200,1017.40,0.02,
2021-07-04,17:56,8,200,1016.90,0.01,
2021-07-04,18:51,7,190,M,0.01,
2021-07-04,19:56,8,190,1016.30,0.01,
2021-07-04,20:56,6,180,1015.90,0.00,
2021-07-04,21:56,7,150,1015.70,0.00,
2021-07-04,22:56,5,90,1015.50,0.00,
2021-07-04,23:56,9,130,1015.10,0.00,
2021-07-05,00:56,10,140,1014.80,0.00,
2021-07-05,01:56,10,130,1014.30,0.00,
2021-07-05,02:56,16,210,1014.30,0.01,
2021-07-05,03:56,9,210,1013.70,0.00,
2021-07-05,04:56,6,190,1013.20,0.00,
2021-07-05,05:56,7,130,1012.60,0.00,
2021-07-05,06:56,5,110,1011.80,0.00,
2021-07-05,07:56,5,80,1010.90,0.00,
2021-07-05,08:56,6,50,1010.10,0.01,
2021-07-05,09:56,7,90,1009.00,0.00,
2021-07-05,10:50,5,60,M,0.01,
2021-07-05,11:56,3,10,1007.30,0.03,
2021-07-05,12:56,6,290,1006.80,0.06,
2021-07-05,13:56,6,320,1006.20,0.01,
2021-07-05,14:56,5,290,1005.50,0.01,
2021-07-05,15:56,5,270,1005.00,0.00,
2021-07-05,16:56,7,280,1004.70,0.01,
2021-07-05,17:56,0,0,1004.20,0.00,
2021-07-05,18:56,0,0,1003.80,0.00,
2021-07-05,19:56,6,190,1003.60,0.02,
2021-07-05,20:56,7,190,1003.30,0.01,
2021-07-05,21:56,16,200,1003.50,0.02,
2021-07-05,22:56,14,190,1003.90,0.00,
2021-07-05,23:56,17,180,1004.00,0.03,
2021-07-06,00:53,18,180,M,0.01,
2021-07-06,01:56,20,180,1004.10,0.01,
2021-07-06,02:56,23,190,1004.20,0.00,
2021-07-06,03:51,21,190,M,0.02,
2021-07-06,04:56,20,200,1004.20,0.00,
2021-07-06,05:56,24,200,1004.20,0.01,
2021-07-06,06:56,24,200,1004.40,0.00,
2021-07-06,07:56,26,200,1004.70,0.00,
2021-07-06,08:53,29,190,1005.00,0.01,
2021-07-06,09:56,26,210,1005.50,0.01,
2021-07-06,10:56,28,220,1006.10,0.00,
2021-07-06,11:52,24,220,M,0.00,
2021-07-06,12:56,24,230,1007.00,0.00,
2021-07-06,13:56,23,220,1007.40,0.00,
2021-07-06,15:16,18,230,M,0.00,
2021-07-06,15:56,14,230,1007.60,0.00,
2021-07-06,16:56,11,220,1007.60,0.00,
2021-07-06,17:56,10,220,1007.60,0.00,
2021-07-06,18:56,11,230,1007.50,0.00,
2021-07-06,19:56,9,240,1007.50,0.00,
2021-07-06,20:56,10,240,1007.40,0.00,
2021-07-06,21:56,8,230,1007.40,0.00,
2021-07-06,22:56,11,240,1007.60,0.00,
2021-07-06,23:51,10,250,M,0.00,
2021-07-07,00:56,14,250,1008.20,0.00,
2021-07-07,01:56,9,240,1008.10,0.00,
2021-07-07,02:56,13,240,1008.10,0.00,
2021-07-07,03:56,15,230,1007.90,0.00,
2021-07-07,04:56,15,230,1007.90,0.00,
2021-07-07,05:56,17,260,1007.70,0.00,
2021-07-07,06:56,15,240,1007.70,0.00,
2021-07-07,07:56,17,250,1007.90,0.00,
2021-07-07,08:56,20,230,1007.80,0.00,
2021-07-07,09:56,16,250,1008.00,0.00,
2021-07-07,10:56,15,240,1008.00,0.00,
2021-07-07,11:56,18,240,1008.10,0.00,
2021-07-07,12:56,18,240,1008.20,0.00,
2021-07-07,13:56,20,240,1008.40,0.00,
2021-07-07,14:56,16,240,1008.40,0.00,
2021-07-07,15:56,20,250,1008.30,0.00,
2021-07-07,16:56,17,230,1008.10,0.00,
2021-07-07,17:56,14,230,1007.90,0.00,
2021-07-07,18:56,16,230,1007.50,0.00,
2021-07-07,19:56,17,220,1007.10,0.00,
2021-07-07,20:56,14,210,1006.90,0.00,
2021-07-07,21:56,20,220,1006.80,0.00,
2021-07-07,22:56,20,210,1006.80,0.00,
2021-07-07,23:56,20,220,1006.70,0.00,
2021-07-08,00:56,22,200,1006.50,0.00,
2021-07-08,01:56,22,200,1006.10,0.00,
2021-07-08,02:56,18,190,1006.00,0.00,
2021-07-08,03:56,22,200,1005.70,0.00,
2021-07-08,04:56,17,190,1005.40,0.00,
2021-07-08,05:56,17,180,1005.10,0.00,
2021-07-08,06:56,23,180,1005.00,0.00,
2021-07-08,07:56,22,190,1004.80,0.00,
2021-07-08,08:56,24,190,1004.90,0.00,
2021-07-08,09:52,22,190,M,0.00,
2021-07-08,10:56,21,180,1004.50,0.00,
2021-07-08,11:56,24,170,1004.10,0.00,
2021-07-08,12:52,26,180,M,0.00,
2021-07-08,13:52,25,170,M,0.00,
2021-07-08,15:00,22,180,M,0.00,
2021-07-08,15:56,23,180,1003.00,m,
2021-07-08,16:56,17,190,1002.60,m,
2021-07-08,17:56,15,220,1002.60,m,
2021-07-08,18:56,11,210,1002.10,m,
2021-07-08,19:56,11,200,1001.70,m,
2021-07-08,20:56,14,240,1001.80,m,
2021-07-08,21:56,6,200,1001.40,0.01,
2021-07-08,22:56,5,180,1001.20,0.00,
2021-07-08,23:56,7,110,1000.90,0.00,
2021-07-09,00:56,7,80,1000.70,0.01,
2021-07-09,01:56,8,110,1000.60,0.02,
2021-07-09,02:56,8,110,1000.50,0.02,
2021-07-09,03:56,8,130,1000.00,0.00,
2021-07-09,04:56,8,120,999.70,0.00,
2021-07-09,05:56,10,120,999.60,0.00,
2021-07-09,06:56,10,110,999.70,0.00,
2021-07-09,07:56,8,90,999.70,0.00,
2021-07-09,08:56,10,110,999.90,0.00,
2021-07-09,09:56,9,110,1000.50,0.00,
2021-07-09,10:56,10,110,1000.80,0.00,
2021-07-09,11:56,9,90,1001.30,0.00,
2021-07-09,12:56,10,80,1001.50,0.00,
2021-07-09,13:56,9,90,1001.70,0.00,
2021-07-09,15:05,9,80,M,0.00,
2021-07-09,15:56,9,90,1001.90,0.00,
2021-07-09,16:56,9,30,1002.20,0.00,
2021-07-09,17:56,9,30,1002.30,0.00,
2021-07-09,18:56,13,40,1002.80,0.00,
2021-07-09,19:56,11,110,1003.40,0.00,
2021-07-09,20:56,8,120,1004.00,0.00,
2021-07-09,21:56,7,110,1004.80,0.00,
2021-07-09,22:56,7,70,1005.30,0.00,
2021-07-09,23:56,8,90,1006.00,0.00,
2021-07-10,00:56,3,60,1006.50,0.00,
2021-07-10,01:56,3,30,1007.00,0.00,
2021-07-10,02:56,3,50,1007.50,0.00,
2021-07-10,03:56,7,90,1007.90,0.00,
2021-07-10,04:56,5,70,1008.20,0.00,
2021-07-10,05:56,6,90,1008.50,0.00,
2021-07-10,06:56,6,60,1008.90,0.00,
2021-07-10,07:56,0,0,1009.50,0.00,
2021-07-10,08:56,3,20,1009.70,0.00,
2021-07-10,09:56,6,250,1010.10,0.00,
2021-07-10,10:56,7,270,1010.60,0.00,
2021-07-10,11:56,10,260,1011.00,0.00,
2021-07-10,12:56,9,270,1011.10,0.00,
2021-07-10,13:56,10,270,1011.30,0.00,
2021-07-10,14:56,10,280,1011.40,0.00,
2021-07-10,15:56,7,270,1011.20,0.00,
2021-07-10,16:56,7,280,1011.30,0.00,
2021-07-10,17:56,7,270,1011.60,0.00,
2021-07-10,18:56,8,280,1011.80,0.00,
2021-07-10,19:56,5,260,1012.00,0.00,
2021-07-10,20:56,6,220,1012.10,0.00,
2021-07-10,21:56,9,240,1012.20,0.00,
2021-07-10,22:56,10,250,1012.50,0.00,
2021-07-10,23:56,11,250,1012.50,0.00,
2021-07-11,00:56,14,230,1013.00,0.00,
2021-07-11,01:56,15,250,1013.40,0.00,
2021-07-11,02:56,10,240,1013.40,0.01,
2021-07-11,03:56,11,270,1013.30,0.02,
2021-07-11,04:56,14,290,1013.80,0.00,
2021-07-11,05:56,8,280,1013.80,0.00,
2021-07-11,06:56,7,240,1013.90,0.00,
2021-07-11,07:56,9,230,1014.20,0.00,
2021-07-11,08:56,7,260,1014.50,0.00,
2021-07-11,09:56,7,250,1014.80,0.00,
2021-07-11,10:56,5,240,1015.10,0.00,
2021-07-11,11:56,7,220,1015.00,0.00,
2021-07-11,12:56,7,240,1015.20,0.00,
2021-07-11,13:56,7,270,1015.50,0.00,
2021-07-11,14:56,7,260,1015.50,0.00,
2021-07-11,15:56,9,260,1015.30,0.00,
2021-07-11,16:56,7,260,1015.00,0.00,
2021-07-11,17:56,7,270,1014.80,0.00,
2021-07-11,18:56,8,280,1014.90,0.00,
2021-07-11,19:56,8,280,1014.90,0.00,
2021-07-11,20:56,5,280,1014.70,0.00,
2021-07-11,21:56,0,0,1015.00,0.00,
2021-07-11,22:56,5,280,1014.80,0.00,
2021-07-11,23:56,5,50,1015.20,0.00,
2021-07-12,00:56,3,30,1015.30,0.00,
2021-07-12,01:56,5,80,1015.20,0.00,
2021-07-12,02:56,3,90,1015.10,0.00,
2021-07-12,03:56,5,70,1015.10,0.00,
2021-07-12,04:56,6,110,1015.00,0.00,
2021-07-12,05:56,3,80,1014.90,0.00,
2021-07-12,06:56,6,80,1014.90,0.00,
2021-07-12,07:56,0,0,1015.00,0.00,
2021-07-12,08:56,3,80,1014.70,0.00,
2021-07-12,09:56,5,250,1014.90,0.00,
2021-07-12,10:56,6,250,1014.90,0.00,
2021-07-12,11:56,7,240,1014.50,0.00,
2021-07-12,12:56,7,240,1014.20,0.00,
2021-07-12,13:56,8,270,1014.10,0.00,
2021-07-12,14:56,7,270,1013.90,0.00,
2021-07-12,15:56,8,270,1013.50,0.00,
2021-07-12,16:56,7,270,1013.30,0.00,
2021-07-12,17:56,6,260,1012.80,0.00,
2021-07-12,18:56,6,260,1012.60,0.00,
2021-07-12,19:56,5,260,1012.50,0.00,
2021-07-12,20:56,3,250,1012.50,0.00,
2021-07-12,21:56,3,250,1012.60,0.00,
2021-07-12,22:56,3,220,1012.70,0.00,
2021-07-12,23:56,5,250,1013.00,0.00,
2021-07-13,00:56,6,250,1013.10,0.00,
2021-07-13,01:56,6,250,1013.10,0.00,
2021-07-13,02:56,7,270,1013.10,0.00,
2021-07-13,03:56,0,0,1013.10,0.00,
2021-07-13,04:56,7,130,1013.00,0.00,
2021-07-13,05:56,7,120,1013.10,0.00,
2021-07-13,06:56,7,130,1013.10,0.00,
2021-07-13,07:56,5,130,1013.10,0.00,
2021-07-13,08:56,5,190,1013.40,0.00,
2021-07-13,09:56,7,200,1013.50,0.00,
2021-07-13,10:56,8,220,1013.50,0.00,
2021-07-13,11:56,8,220,1013.60,0.00,
2021-07-13,12:56,9,210,1013.60,0.00,
2021-07-13,13:56,10,240,1013.60,0.00,
2021-07-13,14:56,11,250,1013.80,0.00,
2021-07-13,15:56,10,250,1013.60,0.00,
2021-07-13,16:56,10,240,1013.70,0.00,
2021-07-13,17:56,10,260,1013.70,0.00,
2021-07-13,18:56,10,250,1013.60,0.00,
2021-07-13,19:56,9,240,1013.70,0.00,
2021-07-13,20:56,9,240,1013.80,0.00,
2021-07-13,21:56,11,210,1013.80,0.00,
2021-07-13,22:56,11,230,1014.00,0.00,
2021-07-13,23:56,13,240,1014.40,0.00,
2021-07-14,00:56,16,250,1014.50,0.00,
2021-07-14,01:56,15,240,1014.80,0.00,
2021-07-14,02:56,13,220,1014.90,0.00,
2021-07-14,03:56,13,220,1014.90,0.00,
2021-07-14,04:56,10,240,1014.70,0.00,
2021-07-14,05:56,16,230,1015.00,0.00,
2021-07-14,06:56,13,240,1015.10,0.00,
2021-07-14,07:56,10,240,1015.20,0.00,
2021-07-14,08:56,13,230,1015.40,0.00,
2021-07-14,09:56,14,240,1015.90,0.00,
2021-07-14,10:54,14,240,M,0.00,
2021-07-14,11:56,11,230,1016.50,0.00,
2021-07-14,12:56,13,240,1017.00,0.00,
2021-07-14,13:56,14,230,1017.10,0.00,
2021-07-14,15:43,14,220,M,0.00,
2021-07-14,15:56,11,230,1017.50,0.00,
2021-07-14,16:56,13,240,1017.40,0.00,
2021-07-14,17:56,10,240,1017.40,0.00,
2021-07-14,18:56,13,240,1017.60,0.00,
2021-07-14,19:56,13,240,1017.70,0.00,
2021-07-14,20:56,13,220,1017.70,0.00,
2021-07-14,21:56,11,240,1017.70,0.00,
2021-07-14,22:56,10,220,1018.10,0.00,
2021-07-14,23:56,13,230,1018.30,0.00,
2021-07-15,00:56,11,230,1018.40,0.00,
2021-07-15,01:56,14,220,1018.50,0.00,
2021-07-15,02:56,11,230,1018.60,0.00,
2021-07-15,03:56,13,210,1018.60,0.00,
2021-07-15,04:56,15,220,1018.60,0.00,
2021-07-15,05:56,15,220,1018.60,0.00,
2021-07-15,06:56,9,230,1018.80,0.00,
2021-07-15,07:56,13,240,1019.10,0.00,
2021-07-15,08:56,16,230,1019.30,0.00,
2021-07-15,09:56,13,230,1019.90,0.00,
2021-07-15,10:56,14,230,1019.90,0.00,
2021-07-15,11:56,16,240,1020.20,0.00,
2021-07-15,12:56,16,240,1020.50,0.00,
2021-07-15,13:56,17,240,1020.60,0.00,
2021-07-15,14:56,18,240,1020.70,0.00,
2021-07-15,15:56,18,230,1020.90,0.00,
2021-07-15,16:56,18,240,1020.90,0.00,
2021-07-15,17:56,17,230,1020.90,0.00,
2021-07-15,18:56,16,230,1020.90,0.00,
2021-07-15,19:56,17,220,1020.80,0.00,
2021-07-15,20:56,15,240,1021.00,0.00,
2021-07-15,21:56,16,220,1020.90,0.00,
2021-07-15,22:56,16,220,1021.00,0.00,
2021-07-15,23:56,15,220,1021.00,0.00,
2021-07-16,00:56,18,230,1021.10,0.00,
2021-07-16,01:56,15,250,1021.30,0.00,
2021-07-16,02:56,15,230,1021.30,0.00,
2021-07-16,03:56,16,220,1021.20,0.00,
2021-07-16,04:56,15,220,1021.30,0.00,
2021-07-16,05:56,16,220,1021.60,0.00,
2021-07-16,06:56,15,230,1021.70,0.00,
2021-07-16,07:56,16,230,1021.80,0.00,
2021-07-16,08:56,14,230,1021.90,0.00,
2021-07-16,09:56,15,220,1022.00,0.00,
2021-07-16,10:56,11,220,1022.20,0.00,
2021-07-16,11:56,14,220,1022.40,0.00,
2021-07-16,12:56,10,220,1022.40,0.00,
2021-07-16,13:56,13,230,1022.40,0.00,
2021-07-16,15:14,14,230,M,0.00,
2021-07-16,15:56,13,230,1022.10,0.00,
2021-07-16,16:56,14,250,1021.90,0.00,
2021-07-16,17:51,14,220,M,0.00,
2021-07-16,18:56,14,240,1021.40,0.00,
2021-07-16,19:56,11,240,1021.30,0.00,
2021-07-16,20:56,10,220,1021.00,0.00,
2021-07-16,21:56,11,220,1020.80,0.00,
2021-07-16,22:56,14,230,1020.70,0.00,
2021-07-16,23:56,14,220,1020.60,0.00,
2021-07-17,00:56,14,230,1020.50,0.00,
2021-07-17,01:56,16,230,1020.40,0.00,
2021-07-17,02:56,14,230,1020.40,0.00,
2021-07-17,03:56,18,230,1020.30,0.00,
2021-07-17,04:56,20,220,1020.00,0.00,
2021-07-17,05:56,21,230,1020.10,0.00,
2021-07-17,06:56,21,210,1019.90,0.00,
2021-07-17,07:56,22,220,1020.10,0.00,
2021-07-17,08:54,18,220,M,0.00,
2021-07-17,09:50,21,220,M,0.00,
2021-07-17,10:56,22,220,1020.50,0.00,
2021-07-17,11:56,26,220,1020.50,0.00,
2021-07-17,12:56,22,230,1020.80,0.00,
2021-07-17,13:56,23,220,1021.00,0.00,
2021-07-17,14:56,20,230,1021.40,0.00,
2021-07-17,15:56,21,230,1021.60,0.00,
2021-07-17,16:56,21,240,1021.70,0.00,
2021-07-17,17:56,20,230,1021.60,0.00,
2021-07-17,18:56,18,240,1021.70,0.00,
2021-07-17,19:56,20,230,1021.60,0.00,
2021-07-17,20:53,18,230,M,0.00,
2021-07-17,21:56,14,230,1022.10,0.00,
2021-07-17,22:56,13,230,1022.20,0.00,
2021-07-17,23:56,13,220,1022.10,0.00,
2021-07-18,00:56,11,210,1022.30,0.00,
2021-07-18,01:56,9,240,1022.60,0.00,
2021-07-18,02:56,8,220,1022.70,0.00,
2021-07-18,03:56,10,200,1022.50,0.00,
2021-07-18,04:56,9,200,1022.50,0.00,
2021-07-18,05:56,9,190,1022.50,0.00,
2021-07-18,06:56,14,190,1022.60,0.00,
2021-07-18,07:56,11,200,1022.70,0.00,
2021-07-18,08:56,13,190,1022.70,0.00,
2021-07-18,09:56,11,200,1023.00,0.00,
2021-07-18,10:56,10,210,1022.90,0.00,
2021-07-18,11:56,11,180,1022.80,0.00,
2021-07-18,12:56,11,200,1022.90,0.00,
2021-07-18,13:56,7,200,1022.90,0.00,
2021-07-18,14:56,5,220,1022.70,0.00,
2021-07-18,15:56,5,210,1022.50,0.00,
2021-07-18,16:56,5,190,1022.00,0.00,
2021-07-18,17:56,3,220,1021.50,0.00,
2021-07-18,18:56,3,240,1021.10,0.00,
2021-07-18,19:56,0,0,1020.50,0.00,
2021-07-18,20:56,6,320,1020.20,0.00,
2021-07-18,21:56,5,360,1020.00,0.00,
2021-07-18,22:56,6,70,1019.70,0.00,
2021-07-18,23:56,6,70,1019.60,0.00,
2021-07-19,00:56,5,30,1019.20,0.00,
2021-07-19,01:56,8,50,1018.80,0.00,
2021-07-19,02:56,7,60,1018.20,0.00,
2021-07-19,03:56,6,60,1017.80,0.00,
2021-07-19,04:56,5,70,1017.40,0.00,
2021-07-19,05:56,5,70,1017.00,0.00,
2021-07-19,06:56,6,60,1016.70,0.00,
2021-07-19,07:56,7,90,1016.10,0.00,
2021-07-19,08:56,8,110,1015.60,0.00,
2021-07-19,09:56,13,130,1015.00,0.00,
2021-07-19,10:56,14,140,1014.40,0.00,
2021-07-19,11:56,10,170,1013.80,0.00,
2021-07-19,12:56,9,150,1013.20,0.00,
2021-07-19,13:56,8,160,1012.30,0.00,
2021-07-19,14:56,8,230,1011.70,0.00,
2021-07-19,15:56,6,240,1011.00,0.00,
2021-07-19,16:56,3,230,1010.40,0.00,
2021-07-19,17:56,7,240,1009.60,0.00,
2021-07-19,18:56,7,280,1009.30,0.00,
2021-07-19,19:56,6,350,1008.90,0.05,
2021-07-19,20:56,6,90,1008.90,0.15,
2021-07-19,21:56,3,90,1007.90,0.02,
2021-07-19,22:56,7,10,1007.10,0.08,
2021-07-19,23:56,5,10,1006.50,0.00,
2021-07-20,00:56,0,0,1005.90,0.01,
2021-07-20,01:56,6,50,1004.90,0.01,
2021-07-20,02:53,7,220,M,0.00,
2021-07-20,03:56,7,130,1003.80,0.00,
2021-07-20,04:56,9,170,1003.40,0.00,
2021-07-20,05:56,8,210,1002.50,0.00,
2021-07-20,06:56,0,0,1001.70,0.04,
