time,sea_surface_height_amplitude_due_to_geocentric_ocean_tide_geoid_mllw,sea_surface_height_amplitude_due_to_geocentric_ocean_tide_geoid_mllw_qc_agg,z
UTC,cm,,m
2021-04-30T06:36:00Z,-22.0,NaN,0.0
2021-04-30T06:42:00Z,-21.6,NaN,0.0
2021-04-30T06:48:00Z,-21.1,NaN,0.0
2021-04-30T06:54:00Z,-20.5,NaN,0.0
2021-04-30T07:00:00Z,-19.8,NaN,0.0
2021-04-30T07:06:00Z,-19.1,NaN,0.0
2021-04-30T07:12:00Z,-18.4,NaN,0.0
2021-04-30T07:18:00Z,-17.6,NaN,0.0
2021-04-30T07:24:00Z,-16.7,NaN,0.0
2021-04-30T07:30:00Z,-15.8,NaN,0.0
2021-04-30T07:36:00Z,-14.9,NaN,0.0
2021-04-30T07:42:00Z,-13.9,NaN,0.0
2021-04-30T07:48:00Z,-12.8,NaN,0.0
2021-04-30T07:54:00Z,-11.7,NaN,0.0
2021-04-30T08:00:00Z,-10.6,NaN,0.0
2021-04-30T08:06:00Z,-9.4,NaN,0.0
2021-04-30T08:12:00Z,-8.2,NaN,0.0
2021-04-30T08:18:00Z,-7.0,NaN,0.0
2021-04-30T08:24:00Z,-5.8,NaN,0.0
2021-04-30T08:30:00Z,-4.5,NaN,0.0
2021-04-30T08:36:00Z,-3.2,NaN,0.0
2021-04-30T08:42:00Z,-1.9,NaN,0.0
2021-04-30T08:48:00Z,-0.6,NaN,0.0
2021-04-30T08:54:00Z,0.7,NaN,0.0
2021-04-30T09:00:00Z,2.0,NaN,0.0
2021-04-30T09:06:00Z,3.3,NaN,0.0
2021-04-30T09:12:00Z,4.7,NaN,0.0
2021-04-30T09:18:00Z,5.9,NaN,0.0
2021-04-30T09:24:00Z,7.2,NaN,0.0
2021-04-30T09:30:00Z,8.5,NaN,0.0
2021-04-30T09:36:00Z,9.7,NaN,0.0
2021-04-30T09:42:00Z,11.0,NaN,0.0
2021-04-30T09:48:00Z,12.2,NaN,0.0
2021-04-30T09:54:00Z,13.4,NaN,0.0
2021-04-30T10:00:00Z,14.5,NaN,0.0
2021-04-30T10:06:00Z,15.6,NaN,0.0
2021-04-30T10:12:00Z,16.7,NaN,0.0
2021-04-30T10:18:00Z,17.8,NaN,0.0
2021-04-30T10:24:00Z,18.8,NaN,0.0
2021-04-30T10:30:00Z,19.8,NaN,0.0
2021-04-30T10:36:00Z,20.7,NaN,0.0
2021-04-30T10:42:00Z,21.7,NaN,0.0
2021-04-30T10:48:00Z,22.5,NaN,0.0
2021-04-30T10:54:00Z,23.4,NaN,0.0
2021-04-30T11:00:00Z,24.2,NaN,0.0
2021-04-30T11:06:00Z,25.0,NaN,0.0
2021-04-30T11:12:00Z,25.8,NaN,0.0
2021-04-30T11:18:00Z,26.5,NaN,0.0
2021-04-30T11:24:00Z,27.1,NaN,0.0
2021-04-30T11:30:00Z,27.8,NaN,0.0
2021-04-30T11:36:00Z,28.4,NaN,0.0
2021-04-30T11:42:00Z,29.0,NaN,0.0
2021-04-30T11:48:00Z,29.5,NaN,0.0
2021-04-30T11:54:00Z,30.0,NaN,0.0
2021-04-30T12:00:00Z,30.5,NaN,0.0
2021-04-30T12:06:00Z,31.0,NaN,0.0
2021-04-30T12:12:00Z,31.4,NaN,0.0
2021-04-30T12:18:00Z,31.8,NaN,0.0
2021-04-30T12:24:00Z,32.1,NaN,0.0
2021-04-30T12:30:00Z,32.5,NaN,0.0
2021-04-30T12:36:00Z,32.8,NaN,0.0
2021-04-30T12:42:00Z,33.1,NaN,0.0
2021-04-30T12:48:00Z,33.4,NaN,0.0
2021-04-30T12:54:00Z,33.7,NaN,0.0
2021-04-30T13:00:00Z,33.9,NaN,0.0
2021-04-30T13:06:00Z,34.2,NaN,0.0
2021-04-30T13:12:00Z,34.4,NaN,0.0
2021-04-30T13:18:00Z,34.7,NaN,0.0
2021-04-30T13:24:00Z,35.0,NaN,0.0
2021-04-30T13:30:00Z,35.2,NaN,0.0
2021-04-30T13:36:00Z,35.5,NaN,0.0
2021-04-30T13:42:00Z,35.8,NaN,0.0
2021-04-30T13:48:00Z,36.1,NaN,0.0
2021-04-30T13:54:00Z,36.4,NaN,0.0
2021-04-30T14:00:00Z,36.8,NaN,0.0
2021-04-30T14:06:00Z,37.1,NaN,0.0
2021-04-30T14:12:00Z,37.6,NaN,0.0
2021-04-30T14:18:00Z,38.0,NaN,0.0
2021-04-30T14:24:00Z,38.5,NaN,0.0
2021-04-30T14:30:00Z,39.0,NaN,0.0
2021-04-30T14:36:00Z,39.5,NaN,0.0
2021-04-30T14:42:00Z,40.1,NaN,0.0
2021-04-30T14:48:00Z,40.7,NaN,0.0
2021-04-30T14:54:00Z,41.4,NaN,0.0
2021-04-30T15:00:00Z,42.1,NaN,0.0
2021-04-30T15:06:00Z,42.8,NaN,0.0
2021-04-30T15:12:00Z,43.6,NaN,0.0
2021-04-30T15:18:00Z,44.4,NaN,0.0
2021-04-30T15:24:00Z,45.3,NaN,0.0
2021-04-30T15:30:00Z,46.2,NaN,0.0
2021-04-30T15:36:00Z,47.2,NaN,0.0
2021-04-30T15:42:00Z,48.2,NaN,0.0
2021-04-30T15:48:00Z,49.3,NaN,0.0
2021-04-30T15:54:00Z,50.4,NaN,0.0
2021-04-30T16:00:00Z,51.6,NaN,0.0
2021-04-30T16:06:00Z,52.8,NaN,0.0
2021-04-30T16:12:00Z,54.0,NaN,0.0
2021-04-30T16:18:00Z,55.4,NaN,0.0
2021-04-30T16:24:00Z,56.7,NaN,0.0
2021-04-30T16:30:00Z,58.2,NaN,0.0
2021-04-30T16:36:00Z,59.6,NaN,0.0
2021-04-30T16:42:00Z,61.2,NaN,0.0
2021-04-30T16:48:00Z,62.7,NaN,0.0
2021-04-30T16:54:00Z,64.4,NaN,0.0
2021-04-30T17:00:00Z,66.1,NaN,0.0
2021-04-30T17:06:00Z,67.8,NaN,0.0
2021-04-30T17:12:00Z,69.6,NaN,0.0
2021-04-30T17:18:00Z,71.4,NaN,0.0
2021-04-30T17:24:00Z,73.2,NaN,0.0
2021-04-30T17:30:00Z,75.1,NaN,0.0
2021-04-30T17:36:00Z,77.1,NaN,0.0
2021-04-30T17:42:00Z,79.0,NaN,0.0
2021-04-30T17:48:00Z,81.0,NaN,0.0
2021-04-30T17:54:00Z,83.1,NaN,0.0
2021-04-30T18:00:00Z,85.1,NaN,0.0
2021-04-30T18:06:00Z,87.2,NaN,0.0
2021-04-30T18:12:00Z,89.2,NaN,0.0
2021-04-30T18:18:00Z,91.3,NaN,0.0
2021-04-30T18:24:00Z,93.4,NaN,0.0
2021-04-30T18:30:00Z,95.5,NaN,0.0
2021-04-30T18:36:00Z,97.6,NaN,0.0
2021-04-30T18:42:00Z,99.7,NaN,0.0
2021-04-30T18:48:00Z,101.8,NaN,0.0
2021-04-30T18:54:00Z,103.9,NaN,0.0
2021-04-30T19:00:00Z,105.9,NaN,0.0
2021-04-30T19:06:00Z,108.0,NaN,0.0
2021-04-30T19:12:00Z,110.0,NaN,0.0
2021-04-30T19:18:00Z,112.0,NaN,0.0
2021-04-30T19:24:00Z,113.9,NaN,0.0
2021-04-30T19:30:00Z,115.9,NaN,0.0
2021-04-30T19:36:00Z,117.8,NaN,0.0
2021-04-30T19:42:00Z,119.7,NaN,0.0
2021-04-30T19:48:00Z,121.5,NaN,0.0
2021-04-30T19:54:00Z,123.3,NaN,0.0
2021-04-30T20:00:00Z,125.1,NaN,0.0
2021-04-30T20:06:00Z,126.8,NaN,0.0
2021-04-30T20:12:00Z,128.5,NaN,0.0
2021-04-30T20:18:00Z,130.1,NaN,0.0
2021-04-30T20:24:00Z,131.6,NaN,0.0
2021-04-30T20:30:00Z,133.1,NaN,0.0
2021-04-30T20:36:00Z,134.6,NaN,0.0
2021-04-30T20:42:00Z,136.0,NaN,0.0
2021-04-30T20:48:00Z,137.3,NaN,0.0
2021-04-30T20:54:00Z,138.5,NaN,0.0
2021-04-30T21:00:00Z,139.7,NaN,0.0
2021-04-30T21:06:00Z,140.8,NaN,0.0
2021-04-30T21:12:00Z,141.8,NaN,0.0
2021-04-30T21:18:00Z,142.7,NaN,0.0
2021-04-30T21:24:00Z,143.5,NaN,0.0
2021-04-30T21:30:00Z,144.3,NaN,0.0
2021-04-30T21:36:00Z,144.9,NaN,0.0
2021-04-30T21:42:00Z,145.4,NaN,0.0
2021-04-30T21:48:00Z,145.9,NaN,0.0
2021-04-30T21:54:00Z,146.2,NaN,0.0
2021-04-30T22:00:00Z,146.4,NaN,0.0
2021-04-30T22:06:00Z,146.5,NaN,0.0
2021-04-30T22:12:00Z,146.5,NaN,0.0
2021-04-30T22:18:00Z,146.4,NaN,0.0
2021-04-30T22:24:00Z,146.1,NaN,0.0
2021-04-30T22:30:00Z,145.8,NaN,0.0
2021-04-30T22:36:00Z,145.3,NaN,0.0
2021-04-30T22:42:00Z,144.7,NaN,0.0
2021-04-30T22:48:00Z,144.0,NaN,0.0
2021-04-30T22:54:00Z,143.2,NaN,0.0
2021-04-30T23:00:00Z,142.2,NaN,0.0
2021-04-30T23:06:00Z,141.2,NaN,0.0
2021-04-30T23:12:00Z,140.0,NaN,0.0
2021-04-30T23:18:00Z,138.7,NaN,0.0
2021-04-30T23:24:00Z,137.3,NaN,0.0
2021-04-30T23:30:00Z,135.8,NaN,0.0
2021-04-30T23:36:00Z,134.2,NaN,0.0
2021-04-30T23:42:00Z,132.4,NaN,0.0
2021-04-30T23:48:00Z,130.6,NaN,0.0
2021-04-30T23:54:00Z,128.6,NaN,0.0
2021-05-01T00:00:00Z,126.6,NaN,0.0
2021-05-01T00:06:00Z,124.4,NaN,0.0
2021-05-01T00:12:00Z,122.1,NaN,0.0
2021-05-01T00:18:00Z,119.8,NaN,0.0
2021-05-01T00:24:00Z,117.3,NaN,0.0
2021-05-01T00:30:00Z,114.8,NaN,0.0
2021-05-01T00:36:00Z,112.1,NaN,0.0
2021-05-01T00:42:00Z,109.4,NaN,0.0
2021-05-01T00:48:00Z,106.6,NaN,0.0
2021-05-01T00:54:00Z,103.7,NaN,0.0
2021-05-01T01:00:00Z,100.8,NaN,0.0
2021-05-01T01:06:00Z,97.8,NaN,0.0
2021-05-01T01:12:00Z,94.7,NaN,0.0
2021-05-01T01:18:00Z,91.6,NaN,0.0
2021-05-01T01:24:00Z,88.4,NaN,0.0
2021-05-01T01:30:00Z,85.2,NaN,0.0
2021-05-01T01:36:00Z,81.9,NaN,0.0
2021-05-01T01:42:00Z,78.6,NaN,0.0
2021-05-01T01:48:00Z,75.3,NaN,0.0
2021-05-01T01:54:00Z,71.9,NaN,0.0
2021-05-01T02:00:00Z,68.6,NaN,0.0
2021-05-01T02:06:00Z,65.2,NaN,0.0
2021-05-01T02:12:00Z,61.8,NaN,0.0
2021-05-01T02:18:00Z,58.4,NaN,0.0
2021-05-01T02:24:00Z,55.1,NaN,0.0
2021-05-01T02:30:00Z,51.7,NaN,0.0
2021-05-01T02:36:00Z,48.4,NaN,0.0
2021-05-01T02:42:00Z,45.1,NaN,0.0
2021-05-01T02:48:00Z,41.8,NaN,0.0
2021-05-01T02:54:00Z,38.5,NaN,0.0
2021-05-01T03:00:00Z,35.3,NaN,0.0
2021-05-01T03:06:00Z,32.1,NaN,0.0
2021-05-01T03:12:00Z,28.9,NaN,0.0
2021-05-01T03:18:00Z,25.8,NaN,0.0
2021-05-01T03:24:00Z,22.7,NaN,0.0
2021-05-01T03:30:00Z,19.7,NaN,0.0
2021-05-01T03:36:00Z,16.8,NaN,0.0
2021-05-01T03:42:00Z,13.8,NaN,0.0
2021-05-01T03:48:00Z,11.0,NaN,0.0
2021-05-01T03:54:00Z,8.2,NaN,0.0
2021-05-01T04:00:00Z,5.5,NaN,0.0
2021-05-01T04:06:00Z,2.9,NaN,0.0
2021-05-01T04:12:00Z,0.3,NaN,0.0
2021-05-01T04:18:00Z,-2.2,NaN,0.0
2021-05-01T04:24:00Z,-4.6,NaN,0.0
2021-05-01T04:30:00Z,-6.9,NaN,0.0
2021-05-01T04:36:00Z,-9.2,NaN,0.0
2021-05-01T04:42:00Z,-11.4,NaN,0.0
2021-05-01T04:48:00Z,-13.4,NaN,0.0
2021-05-01T04:54:00Z,-15.4,NaN,0.0
2021-05-01T05:00:00Z,-17.3,NaN,0.0
2021-05-01T05:06:00Z,-19.0,NaN,0.0
2021-05-01T05:12:00Z,-20.7,NaN,0.0
2021-05-01T05:18:00Z,-22.3,NaN,0.0
2021-05-01T05:24:00Z,-23.8,NaN,0.0
2021-05-01T05:30:00Z,-25.1,NaN,0.0
2021-05-01T05:36:00Z,-26.4,NaN,0.0
2021-05-01T05:42:00Z,-27.5,NaN,0.0
2021-05-01T05:48:00Z,-28.6,NaN,0.0
2021-05-01T05:54:00Z,-29.5,NaN,0.0
2021-05-01T06:00:00Z,-30.4,NaN,0.0
2021-05-01T06:06:00Z,-31.1,NaN,0.0
2021-05-01T06:12:00Z,-31.8,NaN,0.0
2021-05-01T06:18:00Z,-32.3,NaN,0.0
2021-05-01T06:24:00Z,-32.7,NaN,0.0
2021-05-01T06:30:00Z,-33.1,NaN,0.0
2021-05-01T06:36:00Z,-33.4,NaN,0.0
2021-05-01T06:42:00Z,-33.5,NaN,0.0
2021-05-01T06:48:00Z,-33.6,NaN,0.0
2021-05-01T06:54:00Z,-33.6,NaN,0.0
2021-05-01T07:00:00Z,-33.5,NaN,0.0
2021-05-01T07:06:00Z,-33.4,NaN,0.0
2021-05-01T07:12:00Z,-33.1,NaN,0.0
2021-05-01T07:18:00Z,-32.8,NaN,0.0
2021-05-01T07:24:00Z,-32.4,NaN,0.0
2021-05-01T07:30:00Z,-32.0,NaN,0.0
2021-05-01T07:36:00Z,-31.4,NaN,0.0
2021-05-01T07:42:00Z,-30.8,NaN,0.0
2021-05-01T07:48:00Z,-30.2,NaN,0.0
2021-05-01T07:54:00Z,-29.5,NaN,0.0
2021-05-01T08:00:00Z,-28.7,NaN,0.0
2021-05-01T08:06:00Z,-27.9,NaN,0.0
2021-05-01T08:12:00Z,-27.0,NaN,0.0
2021-05-01T08:18:00Z,-26.0,NaN,0.0
2021-05-01T08:24:00Z,-25.0,NaN,0.0
2021-05-01T08:30:00Z,-24.0,NaN,0.0
2021-05-01T08:36:00Z,-22.8,NaN,0.0
2021-05-01T08:42:00Z,-21.7,NaN,0.0
2021-05-01T08:48:00Z,-20.5,NaN,0.0
2021-05-01T08:54:00Z,-19.3,NaN,0.0
2021-05-01T09:00:00Z,-18.0,NaN,0.0
2021-05-01T09:06:00Z,-16.7,NaN,0.0
2021-05-01T09:12:00Z,-15.3,NaN,0.0
2021-05-01T09:18:00Z,-14.0,NaN,0.0
2021-05-01T09:24:00Z,-12.6,NaN,0.0
2021-05-01T09:30:00Z,-11.2,NaN,0.0
2021-05-01T09:36:00Z,-9.7,NaN,0.0
2021-05-01T09:42:00Z,-8.3,NaN,0.0
2021-05-01T09:48:00Z,-6.8,NaN,0.0
2021-05-01T09:54:00Z,-5.4,NaN,0.0
2021-05-01T10:00:00Z,-3.9,NaN,0.0
2021-05-01T10:06:00Z,-2.5,NaN,0.0
2021-05-01T10:12:00Z,-1.0,NaN,0.0
2021-05-01T10:18:00Z,0.4,NaN,0.0
2021-05-01T10:24:00Z,1.8,NaN,0.0
2021-05-01T10:30:00Z,3.2,NaN,0.0
2021-05-01T10:36:00Z,4.6,NaN,0.0
2021-05-01T10:42:00Z,6.0,NaN,0.0
2021-05-01T10:48:00Z,7.3,NaN,0.0
2021-05-01T10:54:00Z,8.6,NaN,0.0
2021-05-01T11:00:00Z,9.9,NaN,0.0
2021-05-01T11:06:00Z,11.2,NaN,0.0
2021-05-01T11:12:00Z,12.4,NaN,0.0
2021-05-01T11:18:00Z,13.6,NaN,0.0
2021-05-01T11:24:00Z,14.8,NaN,0.0
2021-05-01T11:30:00Z,15.9,NaN,0.0
2021-05-01T11:36:00Z,17.0,NaN,0.0
2021-05-01T11:42:00Z,18.0,NaN,0.0
2021-05-01T11:48:00Z,19.1,NaN,0.0
2021-05-01T11:54:00Z,20.0,NaN,0.0
2021-05-01T12:00:00Z,21.0,NaN,0.0
2021-05-01T12:06:00Z,21.9,NaN,0.0
2021-05-01T12:12:00Z,22.8,NaN,0.0
2021-05-01T12:18:00Z,23.6,NaN,0.0
2021-05-01T12:24:00Z,24.4,NaN,0.0
2021-05-01T12:30:00Z,25.2,NaN,0.0
2021-05-01T12:36:00Z,25.9,NaN,0.0
2021-05-01T12:42:00Z,26.6,NaN,0.0
2021-05-01T12:48:00Z,27.3,NaN,0.0
2021-05-01T12:54:00Z,27.9,NaN,0.0
2021-05-01T13:00:00Z,28.5,NaN,0.0
2021-05-01T13:06:00Z,29.1,NaN,0.0
2021-05-01T13:12:00Z,29.6,NaN,0.0
2021-05-01T13:18:00Z,30.1,NaN,0.0
2021-05-01T13:24:00Z,30.6,NaN,0.0
2021-05-01T13:30:00Z,31.1,NaN,0.0
2021-05-01T13:36:00Z,31.6,NaN,0.0
2021-05-01T13:42:00Z,32.1,NaN,0.0
2021-05-01T13:48:00Z,32.5,NaN,0.0
2021-05-01T13:54:00Z,33.0,NaN,0.0
2021-05-01T14:00:00Z,33.4,NaN,0.0
2021-05-01T14:06:00Z,33.8,NaN,0.0
2021-05-01T14:12:00Z,34.3,NaN,0.0
2021-05-01T14:18:00Z,34.8,NaN,0.0
2021-05-01T14:24:00Z,35.2,NaN,0.0
2021-05-01T14:30:00Z,35.7,NaN,0.0
2021-05-01T14:36:00Z,36.2,NaN,0.0
2021-05-01T14:42:00Z,36.7,NaN,0.0
2021-05-01T14:48:00Z,37.3,NaN,0.0
2021-05-01T14:54:00Z,37.9,NaN,0.0
2021-05-01T15:00:00Z,38.5,NaN,0.0
2021-05-01T15:06:00Z,39.1,NaN,0.0
2021-05-01T15:12:00Z,39.8,NaN,0.0
2021-05-01T15:18:00Z,40.4,NaN,0.0
2021-05-01T15:24:00Z,41.2,NaN,0.0
2021-05-01T15:30:00Z,41.9,NaN,0.0
2021-05-01T15:36:00Z,42.7,NaN,0.0
2021-05-01T15:42:00Z,43.6,NaN,0.0
2021-05-01T15:48:00Z,44.4,NaN,0.0
2021-05-01T15:54:00Z,45.3,NaN,0.0
2021-05-01T16:00:00Z,46.3,NaN,0.0
2021-05-01T16:06:00Z,47.3,NaN,0.0
2021-05-01T16:12:00Z,48.3,NaN,0.0
2021-05-01T16:18:00Z,49.3,NaN,0.0
2021-05-01T16:24:00Z,50.4,NaN,0.0
2021-05-01T16:30:00Z,51.6,NaN,0.0
2021-05-01T16:36:00Z,52.8,NaN,0.0
2021-05-01T16:42:00Z,54.0,NaN,0.0
2021-05-01T16:48:00Z,55.3,NaN,0.0
2021-05-01T16:54:00Z,56.6,NaN,0.0
2021-05-01T17:00:00Z,57.9,NaN,0.0
2021-05-01T17:06:00Z,59.3,NaN,0.0
2021-05-01T17:12:00Z,60.8,NaN,0.0
2021-05-01T17:18:00Z,62.3,NaN,0.0
2021-05-01T17:24:00Z,63.9,NaN,0.0
2021-05-01T17:30:00Z,65.5,NaN,0.0
2021-05-01T17:36:00Z,67.1,NaN,0.0
2021-05-01T17:42:00Z,68.8,NaN,0.0
2021-05-01T17:48:00Z,70.6,NaN,0.0
2021-05-01T17:54:00Z,72.4,NaN,0.0
2021-05-01T18:00:00Z,74.2,NaN,0.0
2021-05-01T18:06:00Z,76.1,NaN,0.0
2021-05-01T18:12:00Z,78.0,NaN,0.0
2021-05-01T18:18:00Z,80.0,NaN,0.0
2021-05-01T18:24:00Z,82.0,NaN,0.0
2021-05-01T18:30:00Z,84.0,NaN,0.0
2021-05-01T18:36:00Z,86.1,NaN,0.0
2021-05-01T18:42:00Z,88.2,NaN,0.0
2021-05-01T18:48:00Z,90.3,NaN,0.0
2021-05-01T18:54:00Z,92.4,NaN,0.0
2021-05-01T19:00:00Z,94.6,NaN,0.0
2021-05-01T19:06:00Z,96.7,NaN,0.0
2021-05-01T19:12:00Z,98.9,NaN,0.0
2021-05-01T19:18:00Z,101.0,NaN,0.0
2021-05-01T19:24:00Z,103.2,NaN,0.0
2021-05-01T19:30:00Z,105.3,NaN,0.0
2021-05-01T19:36:00Z,107.5,NaN,0.0
2021-05-01T19:42:00Z,109.6,NaN,0.0
2021-05-01T19:48:00Z,111.7,NaN,0.0
2021-05-01T19:54:00Z,113.8,NaN,0.0
2021-05-01T20:00:00Z,115.8,NaN,0.0
2021-05-01T20:06:00Z,117.8,NaN,0.0
2021-05-01T20:12:00Z,119.8,NaN,0.0
2021-05-01T20:18:00Z,121.8,NaN,0.0
2021-05-01T20:24:00Z,123.7,NaN,0.0
2021-05-01T20:30:00Z,125.6,NaN,0.0
2021-05-01T20:36:00Z,127.4,NaN,0.0
2021-05-01T20:42:00Z,129.2,NaN,0.0
2021-05-01T20:48:00Z,130.9,NaN,0.0
2021-05-01T20:54:00Z,132.6,NaN,0.0
2021-05-01T21:00:00Z,134.3,NaN,0.0
2021-05-01T21:06:00Z,135.9,NaN,0.0
2021-05-01T21:12:00Z,137.4,NaN,0.0
2021-05-01T21:18:00Z,138.9,NaN,0.0
2021-05-01T21:24:00Z,140.3,NaN,0.0
2021-05-01T21:30:00Z,141.6,NaN,0.0
2021-05-01T21:36:00Z,142.9,NaN,0.0
2021-05-01T21:42:00Z,144.1,NaN,0.0
2021-05-01T21:48:00Z,145.2,NaN,0.0
2021-05-01T21:54:00Z,146.3,NaN,0.0
2021-05-01T22:00:00Z,147.2,NaN,0.0
2021-05-01T22:06:00Z,148.1,NaN,0.0
2021-05-01T22:12:00Z,148.9,NaN,0.0
2021-05-01T22:18:00Z,149.6,NaN,0.0
2021-05-01T22:24:00Z,150.2,NaN,0.0
2021-05-01T22:30:00Z,150.7,NaN,0.0
2021-05-01T22:36:00Z,151.1,NaN,0.0
2021-05-01T22:42:00Z,151.3,NaN,0.0
2021-05-01T22:48:00Z,151.5,NaN,0.0
2021-05-01T22:54:00Z,151.6,NaN,0.0
2021-05-01T23:00:00Z,151.5,NaN,0.0
2021-05-01T23:06:00Z,151.3,NaN,0.0
2021-05-01T23:12:00Z,151.0,NaN,0.0
2021-05-01T23:18:00Z,150.6,NaN,0.0
2021-05-01T23:24:00Z,150.1,NaN,0.0
2021-05-01T23:30:00Z,149.4,NaN,0.0
2021-05-01T23:36:00Z,148.7,NaN,0.0
2021-05-01T23:42:00Z,147.8,NaN,0.0
2021-05-01T23:48:00Z,146.8,NaN,0.0
2021-05-01T23:54:00Z,145.6,NaN,0.0
2021-05-02T00:00:00Z,144.4,NaN,0.0
2021-05-02T00:06:00Z,143.0,NaN,0.0
2021-05-02T00:12:00Z,141.5,NaN,0.0
2021-05-02T00:18:00Z,139.9,NaN,0.0
2021-05-02T00:24:00Z,138.1,NaN,0.0
2021-05-02T00:30:00Z,136.3,NaN,0.0
2021-05-02T00:36:00Z,134.3,NaN,0.0
2021-05-02T00:42:00Z,132.2,NaN,0.0
2021-05-02T00:48:00Z,130.1,NaN,0.0
2021-05-02T00:54:00Z,127.8,NaN,0.0
2021-05-02T01:00:00Z,125.4,NaN,0.0
2021-05-02T01:06:00Z,122.9,NaN,0.0
2021-05-02T01:12:00Z,120.3,NaN,0.0
2021-05-02T01:18:00Z,117.7,NaN,0.0
2021-05-02T01:24:00Z,114.9,NaN,0.0
2021-05-02T01:30:00Z,112.1,NaN,0.0
2021-05-02T01:36:00Z,109.1,NaN,0.0
2021-05-02T01:42:00Z,106.2,NaN,0.0
2021-05-02T01:48:00Z,103.1,NaN,0.0
2021-05-02T01:54:00Z,100.0,NaN,0.0
2021-05-02T02:00:00Z,96.8,NaN,0.0
2021-05-02T02:06:00Z,93.5,NaN,0.0
2021-05-02T02:12:00Z,90.2,NaN,0.0
2021-05-02T02:18:00Z,86.9,NaN,0.0
2021-05-02T02:24:00Z,83.5,NaN,0.0
2021-05-02T02:30:00Z,80.1,NaN,0.0
2021-05-02T02:36:00Z,76.7,NaN,0.0
2021-05-02T02:42:00Z,73.3,NaN,0.0
2021-05-02T02:48:00Z,69.8,NaN,0.0
2021-05-02T02:54:00Z,66.3,NaN,0.0
2021-05-02T03:00:00Z,62.9,NaN,0.0
2021-05-02T03:06:00Z,59.4,NaN,0.0
2021-05-02T03:12:00Z,55.9,NaN,0.0
2021-05-02T03:18:00Z,52.5,NaN,0.0
2021-05-02T03:24:00Z,49.0,NaN,0.0
2021-05-02T03:30:00Z,45.6,NaN,0.0
2021-05-02T03:36:00Z,42.2,NaN,0.0
2021-05-02T03:42:00Z,38.8,NaN,0.0
2021-05-02T03:48:00Z,35.5,NaN,0.0
2021-05-02T03:54:00Z,32.2,NaN,0.0
2021-05-02T04:00:00Z,28.9,NaN,0.0
2021-05-02T04:06:00Z,25.7,NaN,0.0
2021-05-02T04:12:00Z,22.5,NaN,0.0
2021-05-02T04:18:00Z,19.4,NaN,0.0
2021-05-02T04:24:00Z,16.3,NaN,0.0
2021-05-02T04:30:00Z,13.3,NaN,0.0
2021-05-02T04:36:00Z,10.3,NaN,0.0
2021-05-02T04:42:00Z,7.4,NaN,0.0
2021-05-02T04:48:00Z,4.5,NaN,0.0
2021-05-02T04:54:00Z,1.8,NaN,0.0
2021-05-02T05:00:00Z,-0.9,NaN,0.0
2021-05-02T05:06:00Z,-3.6,NaN,0.0
2021-05-02T05:12:00Z,-6.1,NaN,0.0
2021-05-02T05:18:00Z,-8.6,NaN,0.0
2021-05-02T05:24:00Z,-11.0,NaN,0.0
2021-05-02T05:30:00Z,-13.3,NaN,0.0
2021-05-02T05:36:00Z,-15.5,NaN,0.0
2021-05-02T05:42:00Z,-17.6,NaN,0.0
2021-05-02T05:48:00Z,-19.6,NaN,0.0
2021-05-02T05:54:00Z,-21.5,NaN,0.0
2021-05-02T06:00:00Z,-23.3,NaN,0.0
2021-05-02T06:06:00Z,-25.0,NaN,0.0
2021-05-02T06:12:00Z,-26.5,NaN,0.0
2021-05-02T06:18:00Z,-28.0,NaN,0.0
2021-05-02T06:24:00Z,-29.4,NaN,0.0
2021-05-02T06:30:00Z,-30.6,NaN,0.0
2021-05-02T06:36:00Z,-31.8,NaN,0.0
2021-05-02T06:42:00Z,-32.8,NaN,0.0
2021-05-02T06:48:00Z,-33.7,NaN,0.0
2021-05-02T06:54:00Z,-34.5,NaN,0.0
2021-05-02T07:00:00Z,-35.2,NaN,0.0
2021-05-02T07:06:00Z,-35.8,NaN,0.0
2021-05-02T07:12:00Z,-36.3,NaN,0.0
2021-05-02T07:18:00Z,-36.7,NaN,0.0
2021-05-02T07:24:00Z,-37.0,NaN,0.0
2021-05-02T07:30:00Z,-37.3,NaN,0.0
2021-05-02T07:36:00Z,-37.4,NaN,0.0
2021-05-02T07:42:00Z,-37.4,NaN,0.0
2021-05-02T07:48:00Z,-37.4,NaN,0.0
2021-05-02T07:54:00Z,-37.3,NaN,0.0
2021-05-02T08:00:00Z,-37.1,NaN,0.0
2021-05-02T08:06:00Z,-36.8,NaN,0.0
2021-05-02T08:12:00Z,-36.4,NaN,0.0
2021-05-02T08:18:00Z,-36.0,NaN,0.0
2021-05-02T08:24:00Z,-35.5,NaN,0.0
2021-05-02T08:30:00Z,-35.0,NaN,0.0
2021-05-02T08:36:00Z,-34.4,NaN,0.0
2021-05-02T08:42:00Z,-33.7,NaN,0.0
2021-05-02T08:48:00Z,-32.9,NaN,0.0
2021-05-02T08:54:00Z,-32.1,NaN,0.0
2021-05-02T09:00:00Z,-31.2,NaN,0.0
2021-05-02T09:06:00Z,-30.3,NaN,0.0
2021-05-02T09:12:00Z,-29.3,NaN,0.0
2021-05-02T09:18:00Z,-28.3,NaN,0.0
2021-05-02T09:24:00Z,-27.2,NaN,0.0
2021-05-02T09:30:00Z,-26.1,NaN,0.0
