tag.ID,date.time,lat,long,sex,species,stock
3915,8/26/2020 18:02,63.555623,-161.051248,F,coho,6
3915,8/27/2020 9:00,63.555623,-161.051248,F,coho,6
3935,8/25/2020 16:37,63.95455,-160.85202,M,coho,6
3935,8/25/2020 16:42,63.953142,-160.882113,M,coho,6
3935,8/26/2020 10:43,63.555623,-161.051248,M,coho,6
3955,8/25/2020 16:38,63.95455,-160.85202,F,coho,NA
3955,8/25/2020 16:46,63.953142,-160.882113,F,coho,NA
3975,8/25/2020 16:39,63.95455,-160.85202,M,coho,6
3975,8/25/2020 16:41,63.95299,-160.888171,M,coho,6
3975,8/26/2020 14:33,63.95299,-160.888171,M,coho,6
3975,8/26/2020 22:29,63.555623,-161.051248,M,coho,6
3995,8/25/2020 16:41,63.95455,-160.85202,M,coho,S
3995,8/25/2020 16:43,63.95299,-160.888171,M,coho,S
3995,8/26/2020 12:15,63.691418,-160.88228,M,coho,S
3995,8/26/2020 17:55,63.550473,-161.146236,M,coho,S
4015,7/31/2020 10:30,64.30035,-161.10313,M,coho,6
4015,8/1/2020 15:58,64.130854,-160.98861,M,coho,6
4015,8/2/2020 21:55,64.130854,-160.98861,M,coho,6
4015,8/3/2020 13:42,63.953142,-160.882113,M,coho,6
4015,8/5/2020 19:03,63.555623,-161.051248,M,coho,6
4035,7/31/2020 10:30,64.30035,-161.10313,M,coho,6
4035,8/3/2020 5:00,64.131287,-160.957982,M,coho,6
4035,8/3/2020 16:37,63.953644,-160.863799,M,coho,6
4035,8/4/2020 7:09,63.555623,-161.051248,M,coho,6
4055,7/31/2020 11:20,64.30035,-161.10313,M,coho,5
4055,8/2/2020 3:18,64.320926,-161.107788,M,coho,5
4075,7/31/2020 13:05,64.27227,-161.04572,M,coho,5
4075,8/5/2020 2:17,64.368624,-161.112718,M,coho,5
4110,8/2/2021 19:03,64.20762,-160.95227,M,coho,NA
4110,8/3/2021 10:57,64.131144,-160.970255,M,coho,NA
4110,8/3/2021 18:27,63.953841,-160.857668,M,coho,NA
4115,7/31/2020 16:01,64.31847,-161.1344,M,chinook,NA
4115,8/1/2020 16:08,64.131287,-160.957982,M,chinook,NA
4115,8/1/2020 22:18,63.953337,-160.876021,M,chinook,NA
4130,8/2/2021 19:06,64.20762,-160.95227,M,coho,NA
4130,8/3/2021 9:01,64.131144,-160.970255,M,coho,NA
4130,8/3/2021 15:24,63.953841,-160.857668,M,coho,NA
4135,7/31/2020 20:54,64.30087,-161.10278,F,coho,6
4135,8/10/2020 18:58,64.039991,-160.900489,F,coho,6
4135,8/11/2020 19:35,64.042944,-160.888673,F,coho,6
4135,8/12/2020 17:05,63.953142,-160.882113,F,coho,6
4135,8/13/2020 14:22,63.557764,-161.056892,F,coho,6
4150,8/3/2021 11:23,64.18202,-160.95561,M,coho,NA
4150,8/3/2021 18:38,64.131144,-160.970255,M,coho,NA
4155,8/1/2020 12:30,64.27188,-161.04538,F,coho,6
4155,8/2/2020 15:52,64.130854,-160.98861,F,coho,6
4155,8/5/2020 16:14,63.953142,-160.882113,F,coho,6
4155,8/6/2020 9:14,63.555623,-161.051248,F,coho,6
4175,8/5/2020 10:12,64.20107,-160.95113,M,coho,S
4175,8/11/2020 18:14,64.130854,-160.98861,M,coho,S
4175,8/15/2020 10:32,63.953644,-160.863799,M,coho,S
4175,8/16/2020 23:19,63.693551,-160.8998,M,coho,S
4175,8/17/2020 14:43,63.548826,-161.134898,M,coho,S
4190,8/3/2021 11:45,64.18202,-160.95561,F,coho,5
4190,8/3/2021 22:01,64.131144,-160.970255,F,coho,5
4190,8/5/2021 14:32,64.320926,-161.107788,F,coho,5
4195,8/5/2020 10:35,64.20107,-160.95113,F,coho,NA
4195,8/9/2020 0:57,64.131144,-160.970255,F,coho,NA
4195,8/13/2020 16:36,63.95299,-160.888171,F,coho,NA
4235,8/5/2020 12:37,64.2434,-160.99139,M,coho,S
4235,8/8/2020 9:00,64.376093,-161.533817,M,coho,S
4235,8/9/2020 8:10,64.535826,-161.37641,M,coho,S
4235,8/9/2020 17:18,64.364748,-161.551676,M,coho,S
4235,8/10/2020 11:56,64.131287,-160.957982,M,coho,S
4235,8/10/2020 18:38,63.953644,-160.863799,M,coho,S
4235,8/11/2020 8:06,63.691418,-160.88228,M,coho,S
4235,8/11/2020 16:23,63.547179,-161.123543,M,coho,S
4250,8/3/2021 12:27,64.18202,-160.95561,F,coho,6
4250,8/4/2021 3:46,64.131144,-160.970255,F,coho,6
4250,8/4/2021 14:56,63.953841,-160.857668,F,coho,6
4250,8/5/2021 9:52,63.557764,-161.056892,F,coho,6
4255,8/5/2020 13:37,64.27306,-161.04833,M,coho,6
4255,8/7/2020 17:31,63.691418,-160.88228,M,coho,6
4255,8/8/2020 8:16,63.548007,-161.129208,M,coho,6
4255,8/12/2020 18:09,63.557764,-161.056892,M,coho,6
4255,8/15/2020 12:00,63.555623,-161.051248,M,coho,6
4270,8/3/2021 12:31,64.18202,-160.95561,F,coho,6
4270,8/5/2021 22:48,63.953475,-160.869926,F,coho,6
4270,8/6/2021 15:33,63.557764,-161.056892,F,coho,6
4275,8/5/2020 15:00,64.18247,-160.95675,F,coho,6
4275,8/7/2020 10:33,63.953142,-160.882113,F,coho,6
4275,8/7/2020 23:28,63.555623,-161.051248,F,coho,6
4290,8/3/2021 12:47,64.18202,-160.95561,F,coho,NA
4290,8/3/2021 16:48,64.131144,-160.970255,F,coho,NA
4295,8/6/2020 8:53,64.30087,-161.10278,M,coho,6
4295,8/8/2020 3:19,64.130941,-160.982481,M,coho,6
4295,8/8/2020 14:18,63.95299,-160.888171,M,coho,6
4295,8/8/2020 20:38,63.557764,-161.056892,M,coho,6
4315,8/6/2020 9:11,64.30087,-161.10278,F,coho,6
4315,8/7/2020 19:55,64.131287,-160.957982,F,coho,6
4315,8/8/2020 12:44,63.557764,-161.056892,F,coho,6
4330,8/3/2021 13:16,64.18202,-160.95561,F,coho,5
4330,8/4/2021 6:57,64.131144,-160.970255,F,coho,5
4330,8/18/2021 11:44,64.131144,-160.970255,F,coho,5
4330,8/19/2021 16:45,64.366297,-161.093039,F,coho,5
4335,8/6/2020 9:50,64.30087,-161.10278,F,coho,6
4335,8/7/2020 19:27,64.364748,-161.551676,F,coho,6
4335,8/9/2020 7:06,64.131144,-160.970255,F,coho,6
4335,8/9/2020 17:37,63.953644,-160.863799,F,coho,6
4335,8/10/2020 6:09,63.555623,-161.051248,F,coho,6
4350,8/3/2021 13:28,64.18202,-160.95561,M,coho,N
4350,8/4/2021 7:09,64.130854,-160.98861,M,coho,N
4350,8/5/2021 14:04,64.368624,-161.112718,M,coho,N
4350,8/16/2021 19:03,64.366297,-161.093039,M,coho,N
4350,8/17/2021 21:02,64.373826,-161.537393,M,coho,N
4350,8/18/2021 6:33,64.373826,-161.537393,M,coho,N
4355,8/7/2020 9:30,64.318,-161.13549,M,coho,S
4355,8/8/2020 8:48,64.376093,-161.533817,M,coho,S
4355,8/9/2020 18:42,64.131052,-160.976405,M,coho,S
4355,8/10/2020 14:13,63.691418,-160.88228,M,coho,S
4355,8/10/2020 21:59,63.547179,-161.123543,M,coho,S
4370,8/3/2021 15:22,64.28779,-161.07721,M,coho,NA
4370,8/4/2021 7:17,64.131144,-160.970255,M,coho,NA
4375,8/7/2020 10:30,64.28751,-161.07744,M,coho,6
4375,8/9/2020 18:39,64.131052,-160.976405,M,coho,6
4375,8/10/2020 7:37,63.95299,-160.888171,M,coho,6
4375,8/10/2020 23:35,63.555623,-161.051248,M,coho,6
4395,8/7/2020 10:30,64.28751,-161.07744,M,coho,NA
4395,8/8/2020 9:14,64.131239,-160.964123,M,coho,NA
4395,8/8/2020 22:39,63.953142,-160.882113,M,coho,NA
4415,8/7/2020 13:08,64.20131,-160.95188,M,coho,6
4415,8/10/2020 2:01,64.131287,-160.957982,M,coho,6
4415,8/16/2020 6:34,64.042944,-160.888673,M,coho,6
4435,8/7/2020 13:35,64.20131,-160.95188,M,coho,6
4435,8/9/2020 7:50,64.130854,-160.98861,M,coho,6
4435,8/12/2020 11:03,63.95299,-160.888171,M,coho,6
4435,8/12/2020 20:01,63.555623,-161.051248,M,coho,6
4450,8/7/2021 16:31,64.3179,-161.13464,M,coho,NA
4450,8/8/2021 17:21,64.131144,-160.970255,M,coho,NA
4455,8/7/2020 14:10,64.20131,-160.95188,F,coho,NA
4455,8/8/2020 16:31,64.131287,-160.957982,F,coho,NA
4470,8/8/2021 10:42,64.28828,-161.07637,M,coho,6
4470,8/10/2021 18:09,64.131239,-160.964123,M,coho,6
4470,8/11/2021 4:21,63.953841,-160.857668,M,coho,6
4470,8/11/2021 20:54,63.557764,-161.056892,M,coho,6
4475,8/7/2020 14:10,64.20131,-160.95188,M,coho,6
4475,8/9/2020 16:27,64.131144,-160.970255,M,coho,6
4475,8/9/2020 21:50,63.95299,-160.888171,M,coho,6
4475,8/10/2020 11:11,63.555623,-161.051248,M,coho,6
4490,8/8/2021 10:46,64.28828,-161.07637,M,coho,NA
4490,8/9/2021 15:04,64.131144,-160.970255,M,coho,NA
4495,8/7/2020 14:25,64.20131,-160.95188,M,coho,6
4495,8/7/2020 23:13,64.131144,-160.970255,M,coho,6
4495,8/11/2020 0:44,64.042944,-160.888673,M,coho,6
4510,8/8/2021 11:09,64.28828,-161.07637,M,coho,5
4510,8/10/2021 16:25,64.368624,-161.112718,M,coho,5
4515,8/7/2020 15:15,64.20131,-160.95188,M,coho,6
4515,8/10/2020 17:05,64.131287,-160.957982,M,coho,6
4515,8/10/2020 23:35,63.95299,-160.888171,M,coho,6
4515,8/11/2020 14:49,63.557764,-161.056892,M,coho,6
4530,8/8/2021 11:31,64.28828,-161.07637,F,coho,5
4530,8/10/2021 13:34,64.318634,-161.122722,F,coho,5
4535,8/10/2020 9:28,64.28699,-161.07575,F,coho,6
4535,8/12/2020 11:07,64.131287,-160.957982,F,coho,6
4535,8/12/2020 21:14,63.95299,-160.888171,F,coho,6
4535,8/13/2020 9:16,63.95299,-160.888171,F,coho,6
4535,8/15/2020 8:29,63.557764,-161.056892,F,coho,6
4550,8/8/2021 12:56,64.27306,-161.0471,M,coho,6
4550,8/10/2021 19:14,64.131239,-160.964123,M,coho,6
4550,8/11/2021 6:32,63.953644,-160.863799,M,coho,6
4550,8/12/2021 22:47,63.557764,-161.056892,M,coho,6
4555,8/10/2020 10:00,64.28699,-161.07575,M,coho,6
4555,8/14/2020 6:54,64.368624,-161.112718,M,coho,6
4555,8/25/2020 1:29,64.368624,-161.112718,M,coho,6
4555,8/25/2020 17:35,64.131287,-160.957982,M,coho,6
4555,8/26/2020 12:31,63.95299,-160.888171,M,coho,6
4555,8/26/2020 20:17,63.555623,-161.051248,M,coho,6
4570,8/10/2021 12:05,64.358,-161.20599,M,coho,NA
4570,8/10/2021 23:44,64.373826,-161.537393,M,coho,NA
4570,8/12/2021 22:08,64.131144,-160.970255,M,coho,NA
4570,8/14/2021 7:48,63.953337,-160.876021,M,coho,NA
4570,8/14/2021 20:09,63.953841,-160.857668,M,coho,NA
4575,8/10/2020 10:15,64.28699,-161.07575,M,coho,6
4575,8/12/2020 12:43,64.131239,-160.964123,M,coho,6
4575,8/12/2020 18:33,63.95299,-160.888171,M,coho,6
4575,8/13/2020 8:35,63.953142,-160.882113,M,coho,6
4575,8/13/2020 22:46,63.555623,-161.051248,M,coho,6
4575,8/16/2020 12:00,63.555623,-161.051248,M,coho,6
4590,8/10/2021 12:14,64.358,-161.20599,M,coho,5
4590,8/16/2021 10:36,64.368624,-161.112718,M,coho,5
4595,8/10/2020 11:13,64.28699,-161.07575,M,coho,6
4595,8/13/2020 5:23,64.131239,-160.964123,M,coho,6
4595,8/14/2020 14:26,63.557764,-161.056892,M,coho,6
4610,8/10/2021 12:50,64.358,-161.20599,M,coho,5
4610,8/15/2021 15:24,64.368624,-161.112718,M,coho,5
4615,8/10/2020 12:19,64.132,-160.95424,F,coho,6
4615,8/10/2020 12:23,64.131287,-160.957982,F,coho,6
4615,8/12/2020 8:43,63.953142,-160.882113,F,coho,6
4615,8/13/2020 6:51,63.555623,-161.051248,F,coho,6
4630,8/10/2021 12:56,64.358,-161.20599,M,coho,N
4630,8/12/2021 15:54,64.719596,-161.517487,M,coho,N
4635,8/10/2020 12:30,64.132,-160.95424,M,coho,5
4635,8/10/2020 12:39,64.131287,-160.957982,M,coho,5
4635,8/11/2020 8:11,64.130854,-160.98861,M,coho,5
4635,8/12/2020 15:37,64.366297,-161.093039,M,coho,5
4650,8/10/2021 12:56,64.358,-161.20599,M,coho,5
4650,8/15/2021 19:13,64.368624,-161.112718,M,coho,5
4655,8/10/2020 12:33,64.132,-160.95424,M,coho,6
4655,8/10/2020 14:06,64.131287,-160.957982,M,coho,6
4655,8/11/2020 22:01,64.130854,-160.98861,M,coho,6
4655,8/12/2020 23:14,64.130854,-160.98861,M,coho,6
4655,8/13/2020 6:30,63.95299,-160.888171,M,coho,6
4655,8/13/2020 13:58,63.555623,-161.051248,M,coho,6
4670,8/10/2021 12:56,64.358,-161.20599,F,coho,NA
4670,8/11/2021 10:21,64.367045,-161.548138,F,coho,NA
4670,8/14/2021 2:19,64.131144,-160.970255,F,coho,NA
4675,8/10/2020 12:42,64.132,-160.95424,M,coho,6
4675,8/10/2020 12:48,64.131287,-160.957982,M,coho,6
4675,8/13/2020 20:01,64.131287,-160.957982,M,coho,6
4675,8/17/2020 22:01,64.042944,-160.888673,M,coho,6
4690,8/10/2021 13:11,64.358,-161.20599,F,coho,4
4690,8/12/2021 0:20,64.373826,-161.537393,F,coho,4
4690,8/12/2021 9:45,64.373826,-161.537393,F,coho,4
4690,8/14/2021 4:23,64.535826,-161.37641,F,coho,4
4695,8/10/2020 13:43,64.18195,-160.95771,M,coho,6
4695,8/10/2020 23:19,64.131287,-160.957982,M,coho,6
4695,8/11/2020 12:00,64.039991,-160.900489,M,coho,6
4710,8/10/2021 13:28,64.358,-161.20599,M,coho,6
4710,8/12/2021 13:06,64.131144,-160.970255,M,coho,6
4710,8/15/2021 8:44,63.557764,-161.056892,M,coho,6
4710,8/23/2021 12:00,63.555623,-161.051248,M,coho,6
4715,8/10/2020 13:49,64.18195,-160.95771,F,coho,NA
4715,8/11/2020 3:54,64.131052,-160.976405,F,coho,NA
4715,8/11/2020 15:48,64.130854,-160.98861,F,coho,NA
4715,8/12/2020 10:40,63.953142,-160.882113,F,coho,NA
4735,8/10/2020 14:03,64.18195,-160.95771,M,coho,6
4735,8/12/2020 9:52,64.131287,-160.957982,M,coho,6
4735,8/12/2020 23:07,64.042944,-160.888673,M,coho,6
4750,8/10/2021 13:40,64.358,-161.20599,M,coho,5
4750,8/11/2021 9:09,64.373826,-161.537393,M,coho,5
4750,8/13/2021 22:57,64.367045,-161.548138,M,coho,5
4750,8/15/2021 23:07,64.368624,-161.112718,M,coho,5
4755,8/10/2020 14:04,64.18195,-160.95771,M,coho,6
4755,8/11/2020 16:21,64.131287,-160.957982,M,coho,6
4755,8/11/2020 23:14,63.95299,-160.888171,M,coho,6
4755,8/12/2020 10:11,63.555623,-161.051248,M,coho,6
4770,8/17/2021 12:41,64.31863,-161.13444,M,coho,NA
4770,8/19/2021 17:17,64.131144,-160.970255,M,coho,NA
4775,8/10/2020 14:06,64.18195,-160.95771,M,coho,6
4775,8/12/2020 11:20,64.131144,-160.970255,M,coho,6
4775,8/12/2020 22:40,64.042944,-160.888673,M,coho,6
4795,8/10/2020 14:56,64.18195,-160.95771,M,coho,6
4795,8/10/2020 20:07,64.131239,-160.964123,M,coho,6
4795,8/11/2020 8:12,63.95299,-160.888171,M,coho,6
4795,8/11/2020 20:36,63.555623,-161.051248,M,coho,6
4810,8/17/2021 13:14,64.31863,-161.13444,M,coho,5
4810,8/21/2021 8:15,64.368624,-161.112718,M,coho,5
4815,8/10/2020 14:56,64.18195,-160.95771,M,coho,6
4815,8/12/2020 11:56,64.131239,-160.964123,M,coho,6
4815,8/12/2020 18:41,63.95299,-160.888171,M,coho,6
4815,8/13/2020 2:13,63.557764,-161.056892,M,coho,6
4830,8/17/2021 13:21,64.31863,-161.13444,M,coho,NA
4830,8/17/2021 20:26,64.131144,-160.970255,M,coho,NA
4835,8/10/2020 14:57,64.18195,-160.95771,M,coho,6
4835,8/14/2020 12:00,63.555623,-161.051248,M,coho,6
4850,8/17/2021 13:31,64.31863,-161.13444,F,coho,6
4850,8/19/2021 19:39,64.131144,-160.970255,F,coho,6
4850,8/20/2021 12:27,63.953841,-160.857668,F,coho,6
4850,8/22/2021 14:54,63.557764,-161.056892,F,coho,6
4855,8/10/2020 14:57,64.18195,-160.95771,M,coho,6
4855,8/10/2020 17:50,64.131287,-160.957982,M,coho,6
4855,8/11/2020 0:21,63.95299,-160.888171,M,coho,6
4855,8/11/2020 20:10,63.691418,-160.88228,M,coho,6
4855,8/12/2020 9:04,63.860209,-160.697523,M,coho,6
4875,8/10/2020 15:27,64.18195,-160.95771,M,coho,6
4875,8/10/2020 19:15,64.131052,-160.976405,M,coho,6
4875,8/11/2020 10:55,63.95299,-160.888171,M,coho,6
4875,8/11/2020 18:44,63.555623,-161.051248,M,coho,6
4895,8/11/2020 9:42,64.18224,-160.95687,M,coho,6
4895,8/12/2020 5:41,64.131052,-160.976405,M,coho,6
4895,8/12/2020 16:34,63.95299,-160.888171,M,coho,6
4895,8/13/2020 0:07,63.555623,-161.051248,M,coho,6
4910,8/22/2021 17:12,64.32941,-161.15459,F,coho,NA
4910,8/23/2021 19:17,64.131144,-160.970255,F,coho,NA
4910,8/24/2021 22:22,63.953475,-160.869926,F,coho,NA
4910,8/25/2021 8:24,63.953475,-160.869926,F,coho,NA
4915,8/11/2020 9:42,64.18224,-160.95687,F,sockeye,NA
4915,8/11/2020 19:15,64.131144,-160.970255,F,sockeye,NA
4930,8/22/2021 17:23,64.32941,-161.15459,M,coho,5
4930,8/25/2021 17:00,64.366297,-161.093039,M,coho,5
4935,8/11/2020 9:42,64.18224,-160.95687,M,coho,6
4935,8/14/2020 12:33,64.131052,-160.976405,M,coho,6
4935,8/14/2020 22:59,63.95299,-160.888171,M,coho,6
4935,8/15/2020 12:00,63.555623,-161.051248,M,coho,6
4955,8/11/2020 9:42,64.18224,-160.95687,M,coho,6
4955,8/11/2020 14:00,64.130941,-160.982481,M,coho,6
4955,8/16/2020 11:37,63.953142,-160.882113,M,coho,6
4955,8/18/2020 9:24,63.555623,-161.051248,M,coho,6
4970,8/23/2021 11:29,64.18222,-160.95553,M,coho,NA
4970,8/23/2021 16:28,64.131144,-160.970255,M,coho,NA
4975,8/11/2020 9:56,64.18224,-160.95687,M,chinook,NA
4975,8/13/2020 18:29,64.131287,-160.957982,M,chinook,NA
4990,8/23/2021 11:34,64.18222,-160.95553,M,coho,NA
4990,8/23/2021 14:00,64.131144,-160.970255,M,coho,NA
4995,8/11/2020 9:56,64.18224,-160.95687,M,coho,6
4995,8/14/2020 14:38,64.130854,-160.98861,M,coho,6
4995,8/16/2020 16:03,64.042944,-160.888673,M,coho,6
4995,8/17/2020 12:12,64.042944,-160.888673,M,coho,6
4995,8/17/2020 23:30,63.95299,-160.888171,M,coho,6
4995,8/18/2020 12:18,63.555623,-161.051248,M,coho,6
5010,8/23/2021 11:38,64.18222,-160.95553,F,coho,NA
5010,8/24/2021 22:38,64.131144,-160.970255,F,coho,NA
5015,8/11/2020 10:13,64.18224,-160.95687,F,coho,NA
5015,8/11/2020 18:01,64.131287,-160.957982,F,coho,NA
5030,8/23/2021 11:41,64.18222,-160.95553,M,coho,6
5030,8/23/2021 15:51,64.131144,-160.970255,M,coho,6
5030,8/24/2021 1:37,63.953841,-160.857668,M,coho,6
5030,8/24/2021 16:59,63.557764,-161.056892,M,coho,6
5035,8/11/2020 10:13,64.18224,-160.95687,M,coho,6
5035,8/13/2020 20:09,64.131287,-160.957982,M,coho,6
5035,8/14/2020 10:00,63.953142,-160.882113,M,coho,6
5035,8/14/2020 16:54,63.555623,-161.051248,M,coho,6
5035,8/15/2020 12:00,63.555623,-161.051248,M,coho,6
5055,8/11/2020 10:14,64.18224,-160.95687,M,coho,4
5055,8/13/2020 15:24,64.376093,-161.533817,M,coho,4
5055,8/13/2020 21:44,64.548512,-161.386132,M,coho,4
5055,8/15/2020 11:22,64.830505,-160.740074,M,coho,4
5070,8/23/2021 11:48,64.18222,-160.95553,M,coho,6
5070,8/24/2021 20:24,64.131239,-160.964123,M,coho,6
5070,8/25/2021 17:00,63.555623,-161.051248,M,coho,6
5075,8/11/2020 10:15,64.18224,-160.95687,F,coho,6
5075,8/13/2020 15:41,64.131052,-160.976405,F,coho,6
5075,8/13/2020 21:18,63.95299,-160.888171,F,coho,6
5075,8/14/2020 11:42,63.555623,-161.051248,F,coho,6
5095,8/11/2020 10:25,64.18224,-160.95687,F,coho,S
5095,8/11/2020 18:41,64.130941,-160.982481,F,coho,S
5095,8/12/2020 20:34,63.95299,-160.888171,F,coho,S
5095,8/14/2020 9:13,63.691418,-160.88228,F,coho,S
5095,8/14/2020 15:36,63.547179,-161.123543,F,coho,S
5110,8/23/2021 11:55,64.18222,-160.95553,F,coho,S
5110,8/24/2021 9:02,64.131144,-160.970255,F,coho,S
5110,8/25/2021 13:07,63.548826,-161.134898,F,coho,S
5110,8/25/2021 21:53,63.548007,-161.129208,F,coho,S
5115,8/11/2020 10:25,64.18224,-160.95687,M,coho,NA
5115,8/13/2020 17:32,64.131239,-160.964123,M,coho,NA
5115,8/16/2020 11:54,63.95299,-160.888171,M,coho,NA
5130,8/23/2021 12:07,64.18222,-160.95553,F,coho,NA
5130,8/24/2021 15:47,64.131144,-160.970255,F,coho,NA
5130,8/24/2021 22:14,63.953475,-160.869926,F,coho,NA
5135,8/11/2020 10:24,64.18224,-160.95687,F,coho,NA
5135,8/13/2020 11:06,64.131287,-160.957982,F,coho,NA
5135,8/13/2020 16:24,63.95299,-160.888171,F,coho,NA
5150,8/23/2021 12:13,64.18222,-160.95553,M,coho,N
5150,8/26/2021 1:36,64.732402,-161.527414,M,coho,N
5170,8/23/2021 12:19,64.18222,-160.95553,F,coho,NA
5170,8/23/2021 15:08,64.131144,-160.970255,F,coho,NA
5170,8/24/2021 18:03,63.953475,-160.869926,F,coho,NA
5170,8/25/2021 12:04,63.953475,-160.869926,F,coho,NA
5175,8/11/2020 10:57,64.18224,-160.95687,M,coho,6
5175,8/12/2020 20:49,64.131287,-160.957982,M,coho,6
5175,8/13/2020 8:36,63.95299,-160.888171,M,coho,6
5175,8/13/2020 16:10,63.557764,-161.056892,M,coho,6
5190,8/23/2021 12:23,64.18222,-160.95553,F,coho,6
5190,8/23/2021 20:25,64.131144,-160.970255,F,coho,6
5190,8/25/2021 13:00,63.555623,-161.051248,F,coho,6
5195,8/11/2020 10:58,64.18224,-160.95687,M,coho,6
5195,8/11/2020 19:49,64.131287,-160.957982,M,coho,6
5195,8/12/2020 9:06,63.95299,-160.888171,M,coho,6
5195,8/14/2020 15:46,63.547179,-161.123543,M,coho,6
5195,8/15/2020 11:28,63.860209,-160.697523,M,coho,6
5210,8/23/2021 12:26,64.18222,-160.95553,F,coho,S
5210,8/23/2021 15:01,64.131144,-160.970255,F,coho,S
5210,8/24/2021 20:25,63.692109,-160.888144,F,coho,S
5210,8/25/2021 10:06,63.548826,-161.134898,F,coho,S
5210,8/25/2021 18:46,63.548007,-161.129208,F,coho,S
5215,8/11/2020 11:13,64.18224,-160.95687,M,coho,6
5215,8/11/2020 20:28,64.130854,-160.98861,M,coho,6
5215,8/12/2020 14:30,63.95299,-160.888171,M,coho,6
5215,8/12/2020 21:51,63.555623,-161.051248,M,coho,6
5215,8/22/2020 20:30,63.555623,-161.051248,M,coho,6
5230,8/23/2021 12:35,64.18222,-160.95553,M,coho,NA
5230,8/24/2021 9:21,64.131144,-160.970255,M,coho,NA
5230,8/25/2021 18:18,63.953475,-160.869926,M,coho,NA
5235,8/11/2020 11:13,64.18224,-160.95687,F,coho,6
5235,8/12/2020 8:06,64.131239,-160.964123,F,coho,6
5235,8/12/2020 15:14,63.953142,-160.882113,F,coho,6
5235,8/13/2020 8:08,63.557764,-161.056892,F,coho,6
5255,8/11/2020 11:15,64.18224,-160.95687,M,coho,6
5255,8/11/2020 22:59,64.130854,-160.98861,M,coho,6
5255,8/12/2020 11:26,63.95299,-160.888171,M,coho,6
5255,8/12/2020 19:00,63.555623,-161.051248,M,coho,6
5270,8/23/2021 13:11,64.18222,-160.95553,F,coho,6
5270,8/23/2021 16:41,64.131144,-160.970255,F,coho,6
5270,8/25/2021 13:20,63.557764,-161.056892,F,coho,6
5275,8/11/2020 11:18,64.18224,-160.95687,F,coho,5
5275,8/14/2020 16:29,64.366297,-161.093039,F,coho,5
5275,8/22/2020 8:03,64.366297,-161.093039,F,coho,5
5275,8/23/2020 20:26,64.320926,-161.107788,F,coho,5
5290,8/23/2021 13:16,64.18222,-160.95553,M,coho,NA
5290,8/23/2021 21:48,64.131144,-160.970255,M,coho,NA
5295,8/11/2020 11:20,64.18224,-160.95687,F,coho,6
5295,8/12/2020 10:58,64.131144,-160.970255,F,coho,6
5295,8/18/2020 12:24,64.039991,-160.900489,F,coho,6
5310,8/23/2021 13:29,64.18222,-160.95553,M,coho,6
5310,8/24/2021 9:25,64.131144,-160.970255,M,coho,6
5310,8/24/2021 17:12,63.953475,-160.869926,M,coho,6
5310,8/25/2021 3:13,63.557764,-161.056892,M,coho,6
5315,8/11/2020 11:39,64.18224,-160.95687,M,coho,6
5315,8/13/2020 3:05,64.131287,-160.957982,M,coho,6
5315,8/13/2020 11:16,63.953142,-160.882113,M,coho,6
5315,8/13/2020 15:15,63.555623,-161.051248,M,coho,6
5330,8/23/2021 13:32,64.18222,-160.95553,F,coho,NA
5330,8/23/2021 23:06,64.131144,-160.970255,F,coho,NA
5335,8/11/2020 11:42,64.18224,-160.95687,M,coho,6
5335,8/13/2020 11:34,64.131287,-160.957982,M,coho,6
5335,8/13/2020 17:36,63.953142,-160.882113,M,coho,6
5335,8/14/2020 2:40,63.953142,-160.882113,M,coho,6
5335,8/14/2020 9:00,63.555623,-161.051248,M,coho,6
5350,8/23/2021 13:35,64.18222,-160.95553,F,coho,NA
5350,8/25/2021 18:02,64.131144,-160.970255,F,coho,NA
5350,8/26/2021 22:37,64.131144,-160.970255,F,coho,NA
5355,8/11/2020 13:44,64.24019,-160.98668,F,coho,N
5355,8/13/2020 7:08,64.131287,-160.957982,F,coho,N
5355,8/14/2020 6:59,64.376093,-161.533817,F,coho,N
5370,8/23/2021 13:51,64.18222,-160.95553,M,coho,NA
5370,8/24/2021 11:58,64.131144,-160.970255,M,coho,NA
5375,8/11/2020 14:05,64.24019,-160.98668,F,coho,5
5375,8/17/2020 0:39,64.320926,-161.107788,F,coho,5
5390,8/23/2021 13:51,64.18222,-160.95553,F,coho,NA
5390,8/24/2021 13:20,64.131144,-160.970255,F,coho,NA
5395,8/11/2020 14:44,64.24019,-160.98668,F,coho,NA
5395,8/13/2020 20:28,64.131239,-160.964123,F,coho,NA
5410,8/23/2021 13:56,64.18222,-160.95553,M,coho,6
5410,8/23/2021 20:51,64.131239,-160.964123,M,coho,6
5410,8/24/2021 15:06,63.953475,-160.869926,M,coho,6
5410,8/24/2021 23:59,63.555623,-161.051248,M,coho,6
5415,8/11/2020 14:56,64.24019,-160.98668,F,coho,S
5415,8/12/2020 8:03,64.131287,-160.957982,F,coho,S
5415,8/12/2020 16:49,63.953142,-160.882113,F,coho,S
5415,8/13/2020 3:51,63.691418,-160.88228,F,coho,S
5415,8/13/2020 14:40,63.547179,-161.123543,F,coho,S
5430,8/23/2021 13:59,64.18222,-160.95553,M,coho,NA
5430,8/24/2021 10:19,64.131144,-160.970255,M,coho,NA
5435,8/11/2020 14:57,64.24019,-160.98668,M,coho,NA
