tag.ID,date.time,lat,long,sex
2095,8/12/2020 12:06,63.95299,-160.888171,M
2095,8/13/2020 8:07,63.95299,-160.888171,M
2110,8/24/2021 11:25,63.99048,-160.89789,F
2110,8/24/2021 15:53,63.953475,-160.869926,F
2115,8/12/2020 12:02,63.95433,-160.85193,M
2115,8/12/2020 12:08,63.95299,-160.888171,M
2115,8/13/2020 0:37,63.555623,-161.051248,M
2130,8/24/2021 11:28,63.99048,-160.89789,M
2130,8/24/2021 16:42,63.953475,-160.869926,M
2130,8/29/2021 12:00,63.555623,-161.051248,M
2135,8/12/2020 12:02,63.95433,-160.85193,F
2135,8/12/2020 12:09,63.95299,-160.888171,F
2135,8/13/2020 12:21,63.953142,-160.882113,F
2135,8/14/2020 10:27,63.557764,-161.056892,F
2150,8/24/2021 11:45,63.99048,-160.89789,M
2150,8/24/2021 17:04,63.953475,-160.869926,M
2150,8/30/2021 17:00,63.555623,-161.051248,M
2155,8/12/2020 12:03,63.95433,-160.85193,M
2155,8/12/2020 12:12,63.95299,-160.888171,M
2155,8/13/2020 7:46,63.555623,-161.051248,M
2155,8/15/2020 12:00,63.555623,-161.051248,M
2170,8/24/2021 11:48,63.99048,-160.89789,M
2170,9/1/2021 10:00,63.555623,-161.051248,M
2175,8/12/2020 12:05,63.95433,-160.85193,M
2175,8/12/2020 12:13,63.95299,-160.888171,M
2175,8/13/2020 10:01,63.691418,-160.88228,M
2175,8/14/2020 6:41,63.547179,-161.123543,M
2175,8/14/2020 17:53,63.547179,-161.123543,M
2175,8/15/2020 6:38,63.860209,-160.697523,M
2190,8/24/2021 11:54,63.99048,-160.89789,F
2190,8/24/2021 17:19,63.953475,-160.869926,F
2195,8/12/2020 12:07,63.95433,-160.85193,F
2195,8/12/2020 14:33,63.953644,-160.863799,F
2195,8/14/2020 5:52,64.131287,-160.957982,F
2195,8/15/2020 21:11,64.371604,-161.541044,F
2195,8/16/2020 12:30,64.540824,-161.380421,F
2195,8/17/2020 9:44,64.732402,-161.527414,F
2215,8/12/2020 12:10,63.95433,-160.85193,M
2215,8/12/2020 12:16,63.95299,-160.888171,M
2215,8/17/2020 18:48,64.042944,-160.888673,M
2235,8/12/2020 12:13,63.95433,-160.85193,F
2235,8/12/2020 12:52,63.953475,-160.869926,F
2235,8/13/2020 18:13,63.557764,-161.056892,F
2250,8/24/2021 13:08,63.91177,-160.81755,M
2250,8/25/2021 8:33,63.953475,-160.869926,M
2255,8/12/2020 12:24,64.02222,-160.91503,M
2255,8/12/2020 13:18,63.953475,-160.869926,M
2255,8/14/2020 19:58,63.95299,-160.888171,M
2255,8/15/2020 7:39,64.131287,-160.957982,M
2270,8/24/2021 13:10,63.91177,-160.81755,F
2270,8/25/2021 22:03,63.953475,-160.869926,F
2275,8/12/2020 12:24,63.95433,-160.85193,F
2275,8/12/2020 12:33,63.95299,-160.888171,F
2290,8/24/2021 13:16,63.91177,-160.81755,M
2290,8/25/2021 17:00,63.555623,-161.051248,M
2295,8/12/2020 12:29,63.95299,-160.888171,M
2295,8/12/2020 12:52,63.95433,-160.85193,M
2295,8/13/2020 0:00,63.953644,-160.863799,M
2295,8/13/2020 14:32,64.131052,-160.976405,M
2295,8/22/2020 0:19,64.368624,-161.112718,M
2315,8/12/2020 12:28,63.95433,-160.85193,F
2315,8/12/2020 12:31,63.95299,-160.888171,F
2315,8/14/2020 12:00,63.555623,-161.051248,F
2330,8/24/2021 13:46,63.91177,-160.81755,M
2330,8/25/2021 11:09,63.557764,-161.056892,M
2335,8/12/2020 12:30,63.95433,-160.85193,F
2335,8/12/2020 13:23,63.953337,-160.876021,F
2335,8/14/2020 5:27,63.953644,-160.863799,F
2335,8/15/2020 6:15,63.953841,-160.857668,F
2335,8/16/2020 13:37,63.953142,-160.882113,F
2335,8/17/2020 7:23,63.95299,-160.888171,F
2335,8/21/2020 19:34,64.042944,-160.888673,F
2350,8/24/2021 12:42,63.91177,-160.81755,M
2350,9/3/2021 12:00,63.555623,-161.051248,M
2355,8/12/2020 12:42,63.95433,-160.85193,F
2355,8/12/2020 12:50,63.953142,-160.882113,F
2355,8/17/2020 16:10,64.131052,-160.976405,F
2355,8/18/2020 0:02,63.95299,-160.888171,F
2355,8/18/2020 12:17,63.555623,-161.051248,F
2355,8/26/2020 12:00,63.555623,-161.051248,F
2375,8/12/2020 12:48,63.95433,-160.85193,F
2375,8/12/2020 12:52,63.95299,-160.888171,F
2375,8/13/2020 15:44,63.555623,-161.051248,F
2390,8/24/2021 14:18,63.91177,-160.81755,M
2390,8/25/2021 0:18,63.692109,-160.888144,M
2390,8/25/2021 14:00,63.548826,-161.134898,M
2390,8/25/2021 22:42,63.548007,-161.129208,M
2390,8/26/2021 22:05,63.549665,-161.140528,M
2390,8/28/2021 1:25,63.692109,-160.888144,M
2390,8/29/2021 6:18,63.692109,-160.888144,M
2395,8/12/2020 12:50,63.95433,-160.85193,M
2395,8/12/2020 13:17,63.953142,-160.882113,M
2395,8/14/2020 3:55,63.557764,-161.056892,M
2415,8/17/2020 13:43,63.95427,-160.8533,M
2415,8/17/2020 13:48,63.953142,-160.882113,M
2415,8/24/2020 17:03,64.131239,-160.964123,M
2415,8/30/2020 6:58,64.366297,-161.093039,M
2435,8/17/2020 13:53,63.95427,-160.8533,M
2435,8/17/2020 13:58,63.95299,-160.888171,M
2435,8/18/2020 13:18,63.953142,-160.882113,M
2455,8/17/2020 14:06,63.95427,-160.8533,M
2455,8/17/2020 14:07,63.95299,-160.888171,M
2455,8/18/2020 18:52,63.691418,-160.88228,M
2455,8/19/2020 2:33,63.548007,-161.129208,M
2475,8/17/2020 14:06,63.95427,-160.8533,M
2475,8/17/2020 15:31,63.953475,-160.869926,M
2475,8/18/2020 5:08,63.95299,-160.888171,M
2475,8/18/2020 12:00,64.039991,-160.900489,M
2495,8/17/2020 14:09,63.95427,-160.8533,F
2495,8/17/2020 14:10,63.95299,-160.888171,F
2495,8/19/2020 7:05,63.555623,-161.051248,F
2515,8/17/2020 14:11,63.95427,-160.8533,F
2515,8/17/2020 14:24,63.95299,-160.888171,F
2515,8/18/2020 20:50,63.555623,-161.051248,F
2535,8/17/2020 14:13,63.95427,-160.8533,M
2535,8/17/2020 14:20,63.953142,-160.882113,M
2535,8/18/2020 14:27,63.691418,-160.88228,M
2535,8/19/2020 8:03,63.547179,-161.123543,M
2555,8/17/2020 14:15,63.95427,-160.8533,F
2555,8/17/2020 14:17,63.95299,-160.888171,F
2555,8/19/2020 16:33,63.557764,-161.056892,F
2575,8/17/2020 14:25,63.95427,-160.8533,F
2575,8/17/2020 14:30,63.95299,-160.888171,F
2575,8/18/2020 9:14,63.557764,-161.056892,F
2595,8/17/2020 14:25,63.95427,-160.8533,M
2595,8/17/2020 14:27,63.953142,-160.882113,M
2615,8/17/2020 14:28,63.95427,-160.8533,F
2615,8/17/2020 15:25,63.953142,-160.882113,F
2615,8/19/2020 10:01,63.557764,-161.056892,F
2635,8/17/2020 14:31,63.95427,-160.8533,F
2635,8/17/2020 21:01,63.95299,-160.888171,F
2635,8/22/2020 4:44,63.95299,-160.888171,F
2635,8/23/2020 3:09,63.690645,-160.876555,F
2655,8/17/2020 14:33,63.95427,-160.8533,F
2655,8/17/2020 14:35,63.95299,-160.888171,F
2675,8/17/2020 14:54,63.95427,-160.8533,F
2675,8/17/2020 15:03,63.95299,-160.888171,F
2675,8/26/2020 10:27,64.131287,-160.957982,F
2695,8/17/2020 14:54,63.95427,-160.8533,M
2695,8/17/2020 14:59,63.95299,-160.888171,M
2695,8/18/2020 18:15,63.555623,-161.051248,M
2695,8/25/2020 22:12,63.95299,-160.888171,M
2715,8/17/2020 15:03,63.95427,-160.8533,M
2715,8/17/2020 15:05,63.95299,-160.888171,M
2715,8/18/2020 13:04,63.555623,-161.051248,M
2735,8/17/2020 15:04,63.95427,-160.8533,M
2735,8/17/2020 15:05,63.95299,-160.888171,M
2735,8/18/2020 9:41,63.555623,-161.051248,M
2755,8/17/2020 15:05,63.95427,-160.8533,F
2755,8/17/2020 15:20,63.953142,-160.882113,F
2775,8/17/2020 15:19,63.95427,-160.8533,M
2775,8/17/2020 15:24,63.95299,-160.888171,M
2775,8/27/2020 21:31,63.557764,-161.056892,M
2795,8/17/2020 15:32,63.95427,-160.8533,F
2795,8/17/2020 15:54,63.953337,-160.876021,F
2795,8/18/2020 8:24,63.555623,-161.051248,F
2815,8/17/2020 15:34,63.95427,-160.8533,F
2815,8/17/2020 15:35,63.95299,-160.888171,F
2815,8/18/2020 6:44,63.555623,-161.051248,F
2815,8/22/2020 20:30,63.555623,-161.051248,F
2835,8/18/2020 11:15,63.95477,-160.85222,M
2835,8/18/2020 11:19,63.95299,-160.888171,M
2835,8/19/2020 16:36,63.690645,-160.876555,M
2835,8/20/2020 0:51,63.547179,-161.123543,M
2855,8/18/2020 11:15,63.95477,-160.85222,F
2855,8/18/2020 14:00,63.95299,-160.888171,F
2855,8/19/2020 15:24,63.555623,-161.051248,F
2875,8/18/2020 11:25,63.95477,-160.85222,F
2875,8/18/2020 11:28,63.95299,-160.888171,F
2895,8/18/2020 11:25,63.95477,-160.85222,M
2895,8/18/2020 11:28,63.95299,-160.888171,M
2895,8/19/2020 14:54,63.691418,-160.88228,M
2895,8/19/2020 21:37,63.547179,-161.123543,M
2915,8/18/2020 11:25,63.95477,-160.85222,M
2915,8/18/2020 11:54,63.953644,-160.863799,M
2915,8/20/2020 7:19,63.953142,-160.882113,M
2915,8/20/2020 12:27,64.131239,-160.964123,M
2915,8/21/2020 1:17,64.364748,-161.551676,M
2915,8/23/2020 12:41,64.131239,-160.964123,M
2915,8/23/2020 20:28,63.953142,-160.882113,M
2915,8/24/2020 12:58,63.555623,-161.051248,M
2935,8/18/2020 11:27,63.95477,-160.85222,M
2935,8/18/2020 11:44,63.953475,-160.869926,M
2935,8/18/2020 22:54,63.555623,-161.051248,M
2955,8/18/2020 11:35,63.95477,-160.85222,F
2955,8/18/2020 11:45,63.953142,-160.882113,F
2955,8/18/2020 22:47,63.953142,-160.882113,F
2955,8/19/2020 14:55,63.557764,-161.056892,F
2975,8/18/2020 11:35,63.95477,-160.85222,M
2975,8/18/2020 13:11,63.953475,-160.869926,M
2975,8/22/2020 14:52,63.953142,-160.882113,M
2975,8/22/2020 20:46,63.555623,-161.051248,M
2975,8/26/2020 21:00,63.555623,-161.051248,M
2995,8/18/2020 11:35,63.95477,-160.85222,F
2995,8/18/2020 11:37,63.95299,-160.888171,F
2995,8/21/2020 20:47,64.042944,-160.888673,F
3015,8/18/2020 11:45,63.95477,-160.85222,F
3015,8/18/2020 12:18,63.95299,-160.888171,F
3035,8/18/2020 11:46,63.95477,-160.85222,F
3035,8/18/2020 12:19,63.953142,-160.882113,F
3055,8/18/2020 12:01,63.95477,-160.85222,M
3055,8/18/2020 12:12,63.953142,-160.882113,M
3075,8/18/2020 12:01,63.95477,-160.85222,F
3075,8/18/2020 12:31,63.953337,-160.876021,F
3075,8/19/2020 21:00,63.555623,-161.051248,F
3095,8/18/2020 12:01,63.95477,-160.85222,M
3095,8/18/2020 12:04,63.95299,-160.888171,M
3115,8/18/2020 12:02,63.95477,-160.85222,M
3115,8/18/2020 12:06,63.95299,-160.888171,M
3115,8/19/2020 6:48,63.95299,-160.888171,M
3115,8/22/2020 21:44,64.042944,-160.888673,M
3135,8/18/2020 12:16,63.95477,-160.85222,M
3135,8/18/2020 12:29,63.953142,-160.882113,M
3135,9/1/2020 22:07,63.953841,-160.857668,M
3135,9/2/2020 18:41,63.953644,-160.863799,M
3135,9/5/2020 15:54,63.953644,-160.863799,M
3155,8/18/2020 12:16,63.95477,-160.85222,M
3155,8/18/2020 13:43,63.953475,-160.869926,M
3155,8/20/2020 3:26,63.953142,-160.882113,M
3175,8/18/2020 12:16,63.95477,-160.85222,M
3175,8/18/2020 12:20,63.95299,-160.888171,M
3175,8/19/2020 18:21,63.555623,-161.051248,M
3195,8/18/2020 12:28,63.95477,-160.85222,F
3195,8/18/2020 12:56,63.953475,-160.869926,F
3195,8/19/2020 0:43,63.953142,-160.882113,F
3195,8/19/2020 18:03,63.953142,-160.882113,F
3195,8/21/2020 2:56,63.953142,-160.882113,F
3195,8/22/2020 3:23,63.953142,-160.882113,F
3215,8/24/2020 11:01,63.95417,-160.85283,M
3215,8/24/2020 20:04,63.953644,-160.863799,M
3215,8/25/2020 11:19,63.953142,-160.882113,M
3215,8/25/2020 21:12,63.557764,-161.056892,M
3235,8/24/2020 11:01,63.95417,-160.85283,M
3235,8/24/2020 11:17,63.953142,-160.882113,M
3255,8/24/2020 11:04,63.95417,-160.85283,F
3255,8/24/2020 11:45,63.953142,-160.882113,F
3275,8/24/2020 11:16,63.95417,-160.85283,M
3275,8/24/2020 11:38,63.953142,-160.882113,M
3295,8/24/2020 11:27,63.95417,-160.85283,M
3295,8/24/2020 11:55,63.953142,-160.882113,M
3315,8/24/2020 11:28,63.95417,-160.85283,F
3315,8/24/2020 11:30,63.95299,-160.888171,F
3315,9/2/2020 21:53,63.953644,-160.863799,F
3315,9/3/2020 20:44,63.953644,-160.863799,F
3315,9/5/2020 16:08,63.953644,-160.863799,F
3335,8/24/2020 12:23,63.95417,-160.85283,M
3335,8/24/2020 12:28,63.953142,-160.882113,M
3335,8/24/2020 22:51,63.555623,-161.051248,M
3355,8/24/2020 13:15,63.95417,-160.85283,M
3355,8/24/2020 21:43,63.953337,-160.876021,M
3355,8/28/2020 16:03,63.953142,-160.882113,M
3375,8/24/2020 13:16,63.95417,-160.85283,M
3375,8/24/2020 13:24,63.95299,-160.888171,M
3375,8/25/2020 9:36,63.953142,-160.882113,M
3375,8/25/2020 21:47,63.691418,-160.88228,M
3375,8/26/2020 5:33,63.953142,-160.882113,M
3375,8/27/2020 9:30,64.131287,-160.957982,M
3375,8/28/2020 8:05,63.691418,-160.88228,M
3375,8/28/2020 12:37,63.551293,-161.151899,M
3395,8/24/2020 13:31,63.95417,-160.85283,F
3395,8/24/2020 13:38,63.953142,-160.882113,F
3395,8/24/2020 22:15,63.555623,-161.051248,F
3415,8/24/2020 14:39,63.95417,-160.85283,F
3415,8/24/2020 14:45,63.95299,-160.888171,F
3415,8/30/2020 15:51,63.953841,-160.857668,F
3415,8/31/2020 1:25,63.953841,-160.857668,F
3415,9/1/2020 5:12,63.953841,-160.857668,F
3415,9/1/2020 23:21,63.953841,-160.857668,F
3415,9/3/2020 17:20,63.953644,-160.863799,F
3435,8/24/2020 14:39,63.95417,-160.85283,M
3435,8/24/2020 14:43,63.95299,-160.888171,M
3435,8/25/2020 18:58,63.953475,-160.869926,M
3455,8/24/2020 14:39,63.95417,-160.85283,M
3455,8/25/2020 21:06,63.95299,-160.888171,M
3475,8/24/2020 14:42,63.95417,-160.85283,M
3475,8/24/2020 14:44,63.95299,-160.888171,M
3475,8/25/2020 19:30,63.555623,-161.051248,M
3495,8/24/2020 14:45,63.95417,-160.85283,M
3495,8/24/2020 14:48,63.95299,-160.888171,M
3495,8/25/2020 12:05,63.555623,-161.051248,M
3515,8/24/2020 15:11,63.95417,-160.85283,M
3515,8/24/2020 16:29,63.953841,-160.857668,M
3515,8/25/2020 10:39,63.953142,-160.882113,M
3515,8/25/2020 18:56,63.555623,-161.051248,M
3535,8/25/2020 13:58,63.95455,-160.85202,F
3535,8/25/2020 14:02,63.95299,-160.888171,F
3535,8/26/2020 10:30,63.555623,-161.051248,F
3555,8/25/2020 13:59,63.95455,-160.85202,M
3555,8/25/2020 15:29,63.95299,-160.888171,M
3555,8/26/2020 23:05,63.95299,-160.888171,M
3575,8/25/2020 14:02,63.95455,-160.85202,M
3575,8/26/2020 8:53,63.95299,-160.888171,M
3575,8/27/2020 2:22,64.131287,-160.957982,M
3595,8/25/2020 14:10,63.95455,-160.85202,M
3595,8/25/2020 14:13,63.95299,-160.888171,M
3595,8/25/2020 22:59,63.555623,-161.051248,M
3615,8/25/2020 14:15,63.95455,-160.85202,M
3615,8/25/2020 14:25,63.95299,-160.888171,M
3615,8/26/2020 22:05,63.555623,-161.051248,M
3635,8/25/2020 14:25,64.02583,-160.91722,M
3635,8/25/2020 18:55,63.953475,-160.869926,M
3635,8/26/2020 17:19,63.555623,-161.051248,M
3655,8/25/2020 14:46,63.95455,-160.85202,M
3655,8/25/2020 15:03,63.95299,-160.888171,M
3655,8/26/2020 11:18,63.953644,-160.863799,M
3655,8/26/2020 21:05,63.555623,-161.051248,M
3675,8/25/2020 14:46,63.95455,-160.85202,F
3675,8/25/2020 14:52,63.95299,-160.888171,F
3675,9/3/2020 13:04,63.953841,-160.857668,F
3695,8/25/2020 15:03,63.95455,-160.85202,F
3695,8/25/2020 17:32,63.953644,-160.863799,F
3695,8/26/2020 7:03,63.95299,-160.888171,F
3695,8/26/2020 16:19,63.555623,-161.051248,F
3715,8/25/2020 15:41,63.95455,-160.85202,M
3715,8/25/2020 15:43,63.95299,-160.888171,M
3715,9/3/2020 22:51,64.042944,-160.888673,M
3735,8/25/2020 15:43,63.95455,-160.85202,F
3735,8/25/2020 15:46,63.95299,-160.888171,F
3735,9/5/2020 23:44,64.042944,-160.888673,F
3755,8/25/2020 15:58,63.95455,-160.85202,M
3755,8/25/2020 16:01,63.95299,-160.888171,M
3755,8/27/2020 7:52,63.953142,-160.882113,M
3775,8/25/2020 15:58,63.95455,-160.85202,F
3775,8/25/2020 16:02,63.95299,-160.888171,F
3775,8/26/2020 9:19,64.131239,-160.964123,F
3775,8/28/2020 10:50,63.953841,-160.857668,F
3775,8/29/2020 22:16,63.95299,-160.888171,F
3795,8/25/2020 15:58,63.95455,-160.85202,F
3795,8/25/2020 17:23,63.953337,-160.876021,F
3795,8/27/2020 9:13,63.555623,-161.051248,F
3815,8/25/2020 15:04,63.95455,-160.85202,M
3815,8/25/2020 16:19,63.95299,-160.888171,M
3835,8/25/2020 15:16,63.95455,-160.85202,M
3835,8/25/2020 16:26,63.953142,-160.882113,M
3855,8/25/2020 15:22,63.95455,-160.85202,M
3855,8/25/2020 16:34,63.953142,-160.882113,M
3855,8/26/2020 14:55,63.555623,-161.051248,M
3875,8/25/2020 15:22,63.95455,-160.85202,M
3875,8/25/2020 16:26,63.95299,-160.888171,M
3875,8/26/2020 8:18,63.95299,-160.888171,M
3895,8/25/2020 16:37,63.95455,-160.85202,M
3895,8/25/2020 16:39,63.95299,-160.888171,M
3895,8/26/2020 11:40,63.953841,-160.857668,M
3895,8/27/2020 9:11,63.555623,-161.051248,M
3915,8/25/2020 15:16,63.95455,-160.85202,F
3915,8/25/2020 16:25,63.95299,-160.888171,F
3915,8/26/2020 18:02,63.555623,-161.051248,F
3915,8/27/2020 9:00,63.555623,-161.051248,F
3935,8/25/2020 16:37,63.95455,-160.85202,M
3935,8/25/2020 16:42,63.953142,-160.882113,M
3935,8/26/2020 10:43,63.555623,-161.051248,M
3955,8/25/2020 16:38,63.95455,-160.85202,F
3955,8/25/2020 16:46,63.953142,-160.882113,F
3975,8/25/2020 16:39,63.95455,-160.85202,M
3975,8/25/2020 16:41,63.95299,-160.888171,M
3975,8/26/2020 14:33,63.95299,-160.888171,M
3975,8/26/2020 22:29,63.555623,-161.051248,M
3995,8/25/2020 16:41,63.95455,-160.85202,M
3995,8/25/2020 16:43,63.95299,-160.888171,M
3995,8/26/2020 12:15,63.691418,-160.88228,M
3995,8/26/2020 17:55,63.550473,-161.146236,M
4015,7/31/2020 10:30,64.30035,-161.10313,M
4015,8/1/2020 15:58,64.130854,-160.98861,M
4015,8/2/2020 21:55,64.130854,-160.98861,M
4015,8/3/2020 13:42,63.953142,-160.882113,M
4015,8/5/2020 19:03,63.555623,-161.051248,M
4035,7/31/2020 10:30,64.30035,-161.10313,M
4035,8/3/2020 5:00,64.131287,-160.957982,M
4035,8/3/2020 16:37,63.953644,-160.863799,M
4035,8/4/2020 7:09,63.555623,-161.051248,M
4055,7/31/2020 11:20,64.30035,-161.10313,M
4055,8/2/2020 3:18,64.320926,-161.107788,M
4075,7/31/2020 13:05,64.27227,-161.04572,M
4075,8/5/2020 2:17,64.368624,-161.112718,M
4110,8/2/2021 19:03,64.20762,-160.95227,M
4110,8/3/2021 10:57,64.131144,-160.970255,M
4110,8/3/2021 18:27,63.953841,-160.857668,M
4115,7/31/2020 16:01,64.31847,-161.1344,M
4115,8/1/2020 16:08,64.131287,-160.957982,M
4115,8/1/2020 22:18,63.953337,-160.876021,M
4130,8/2/2021 19:06,64.20762,-160.95227,M
4130,8/3/2021 9:01,64.131144,-160.970255,M
4130,8/3/2021 15:24,63.953841,-160.857668,M
4135,7/31/2020 20:54,64.30087,-161.10278,F
4135,8/10/2020 18:58,64.039991,-160.900489,F
4135,8/11/2020 19:35,64.042944,-160.888673,F
4135,8/12/2020 17:05,63.953142,-160.882113,F
4135,8/13/2020 14:22,63.557764,-161.056892,F
4150,8/3/2021 11:23,64.18202,-160.95561,M
4150,8/3/2021 18:38,64.131144,-160.970255,M
4155,8/1/2020 12:30,64.27188,-161.04538,F
4155,8/2/2020 15:52,64.130854,-160.98861,F
4155,8/5/2020 16:14,63.953142,-160.882113,F
4155,8/6/2020 9:14,63.555623,-161.051248,F
4175,8/5/2020 10:12,64.20107,-160.95113,M
4175,8/11/2020 18:14,64.130854,-160.98861,M
4175,8/15/2020 10:32,63.953644,-160.863799,M
4175,8/16/2020 23:19,63.693551,-160.8998,M
4175,8/17/2020 14:43,63.548826,-161.134898,M
4190,8/3/2021 11:45,64.18202,-160.95561,F
4190,8/3/2021 22:01,64.131144,-160.970255,F
4190,8/5/2021 14:32,64.320926,-161.107788,F
4195,8/5/2020 10:35,64.20107,-160.95113,F
4195,8/9/2020 0:57,64.131144,-160.970255,F
4195,8/13/2020 16:36,63.95299,-160.888171,F
4235,8/5/2020 12:37,64.2434,-160.99139,M
4235,8/8/2020 9:00,64.376093,-161.533817,M
4235,8/9/2020 8:10,64.535826,-161.37641,M
4235,8/9/2020 17:18,64.364748,-161.551676,M
4235,8/10/2020 11:56,64.131287,-160.957982,M
4235,8/10/2020 18:38,63.953644,-160.863799,M
4235,8/11/2020 8:06,63.691418,-160.88228,M
4235,8/11/2020 16:23,63.547179,-161.123543,M
4250,8/3/2021 12:27,64.18202,-160.95561,F
4250,8/4/2021 3:46,64.131144,-160.970255,F
4250,8/4/2021 14:56,63.953841,-160.857668,F
4250,8/5/2021 9:52,63.557764,-161.056892,F
4255,8/5/2020 13:37,64.27306,-161.04833,M
4255,8/7/2020 17:31,63.691418,-160.88228,M
4255,8/8/2020 8:16,63.548007,-161.129208,M
4255,8/12/2020 18:09,63.557764,-161.056892,M
4255,8/15/2020 12:00,63.555623,-161.051248,M
4270,8/3/2021 12:31,64.18202,-160.95561,F
4270,8/5/2021 22:48,63.953475,-160.869926,F
4270,8/6/2021 15:33,63.557764,-161.056892,F
4275,8/5/2020 15:00,64.18247,-160.95675,F
4275,8/7/2020 10:33,63.953142,-160.882113,F
4275,8/7/2020 23:28,63.555623,-161.051248,F
4290,8/3/2021 12:47,64.18202,-160.95561,F
4290,8/3/2021 16:48,64.131144,-160.970255,F
4295,8/6/2020 8:53,64.30087,-161.10278,M
4295,8/8/2020 3:19,64.130941,-160.982481,M
4295,8/8/2020 14:18,63.95299,-160.888171,M
4295,8/8/2020 20:38,63.557764,-161.056892,M
4315,8/6/2020 9:11,64.30087,-161.10278,F
4315,8/7/2020 19:55,64.131287,-160.957982,F
4315,8/8/2020 12:44,63.557764,-161.056892,F
4330,8/3/2021 13:16,64.18202,-160.95561,F
4330,8/4/2021 6:57,64.131144,-160.970255,F
4330,8/18/2021 11:44,64.131144,-160.970255,F
4330,8/19/2021 16:45,64.366297,-161.093039,F
4335,8/6/2020 9:50,64.30087,-161.10278,F
4335,8/7/2020 19:27,64.364748,-161.551676,F
4335,8/9/2020 7:06,64.131144,-160.970255,F
4335,8/9/2020 17:37,63.953644,-160.863799,F
4335,8/10/2020 6:09,63.555623,-161.051248,F
4350,8/3/2021 13:28,64.18202,-160.95561,M
4350,8/4/2021 7:09,64.130854,-160.98861,M
4350,8/5/2021 14:04,64.368624,-161.112718,M
4350,8/16/2021 19:03,64.366297,-161.093039,M
4350,8/17/2021 21:02,64.373826,-161.537393,M
4350,8/18/2021 6:33,64.373826,-161.537393,M
4355,8/7/2020 9:30,64.318,-161.13549,M
4355,8/8/2020 8:48,64.376093,-161.533817,M
4355,8/9/2020 18:42,64.131052,-160.976405,M
4355,8/10/2020 14:13,63.691418,-160.88228,M
4355,8/10/2020 21:59,63.547179,-161.123543,M
4370,8/3/2021 15:22,64.28779,-161.07721,M
4370,8/4/2021 7:17,64.131144,-160.970255,M
4375,8/7/2020 10:30,64.28751,-161.07744,M
4375,8/9/2020 18:39,64.131052,-160.976405,M
4375,8/10/2020 7:37,63.95299,-160.888171,M
4375,8/10/2020 23:35,63.555623,-161.051248,M
4395,8/7/2020 10:30,64.28751,-161.07744,M
4395,8/8/2020 9:14,64.131239,-160.964123,M
4395,8/8/2020 22:39,63.953142,-160.882113,M
4415,8/7/2020 13:08,64.20131,-160.95188,M
4415,8/10/2020 2:01,64.131287,-160.957982,M
4415,8/16/2020 6:34,64.042944,-160.888673,M
4435,8/7/2020 13:35,64.20131,-160.95188,M
4435,8/9/2020 7:50,64.130854,-160.98861,M
4435,8/12/2020 11:03,63.95299,-160.888171,M
4435,8/12/2020 20:01,63.555623,-161.051248,M
4450,8/7/2021 16:31,64.3179,-161.13464,M
4450,8/8/2021 17:21,64.131144,-160.970255,M
4455,8/7/2020 14:10,64.20131,-160.95188,F
4455,8/8/2020 16:31,64.131287,-160.957982,F
4470,8/8/2021 10:42,64.28828,-161.07637,M
4470,8/10/2021 18:09,64.131239,-160.964123,M
4470,8/11/2021 4:21,63.953841,-160.857668,M
4470,8/11/2021 20:54,63.557764,-161.056892,M
4475,8/7/2020 14:10,64.20131,-160.95188,M
4475,8/9/2020 16:27,64.131144,-160.970255,M
4475,8/9/2020 21:50,63.95299,-160.888171,M
4475,8/10/2020 11:11,63.555623,-161.051248,M
4490,8/8/2021 10:46,64.28828,-161.07637,M
4490,8/9/2021 15:04,64.131144,-160.970255,M
4495,8/7/2020 14:25,64.20131,-160.95188,M
4495,8/7/2020 23:13,64.131144,-160.970255,M
4495,8/11/2020 0:44,64.042944,-160.888673,M
4510,8/8/2021 11:09,64.28828,-161.07637,M
4510,8/10/2021 16:25,64.368624,-161.112718,M
4515,8/7/2020 15:15,64.20131,-160.95188,M
4515,8/10/2020 17:05,64.131287,-160.957982,M
4515,8/10/2020 23:35,63.95299,-160.888171,M
4515,8/11/2020 14:49,63.557764,-161.056892,M
4530,8/8/2021 11:31,64.28828,-161.07637,F
4530,8/10/2021 13:34,64.318634,-161.122722,F
4535,8/10/2020 9:28,64.28699,-161.07575,F
4535,8/12/2020 11:07,64.131287,-160.957982,F
4535,8/12/2020 21:14,63.95299,-160.888171,F
4535,8/13/2020 9:16,63.95299,-160.888171,F
4535,8/15/2020 8:29,63.557764,-161.056892,F
4550,8/8/2021 12:56,64.27306,-161.0471,M
4550,8/10/2021 19:14,64.131239,-160.964123,M
4550,8/11/2021 6:32,63.953644,-160.863799,M
4550,8/12/2021 22:47,63.557764,-161.056892,M
4555,8/10/2020 10:00,64.28699,-161.07575,M
4555,8/14/2020 6:54,64.368624,-161.112718,M
4555,8/25/2020 1:29,64.368624,-161.112718,M
4555,8/25/2020 17:35,64.131287,-160.957982,M
4555,8/26/2020 12:31,63.95299,-160.888171,M
4555,8/26/2020 20:17,63.555623,-161.051248,M
4570,8/10/2021 12:05,64.358,-161.20599,M
4570,8/10/2021 23:44,64.373826,-161.537393,M
4570,8/12/2021 22:08,64.131144,-160.970255,M
4570,8/14/2021 7:48,63.953337,-160.876021,M
