"id","receiver line","sex","arrive","depart"
125,"THB","F",2011-09-22 17:33:59,2011-10-12 23:39:51
125,"STG","F",2011-10-20 09:24:18,2011-10-20 12:45:21
125,"THB","F",2011-10-21 12:47:49,2011-11-03 09:48:56
125,"STG","F",2011-11-12 11:10:47,2011-11-15 04:48:49
125,"THB","F",2011-11-20 04:36:58,2012-05-16 21:49:13
127,"TTB","F",2011-04-12 07:40:38,2011-04-12 08:23:11
127,"SGR","F",2011-04-18 04:36:45,2011-04-18 18:55:08
127,"SBI","F",2011-05-05 12:03:05,2011-05-05 17:08:45
127,"SBO","F",2011-05-05 21:03:36,2011-05-06 01:07:39
127,"WHT","F",2011-05-21 22:31:40,2011-05-22 01:09:22
127,"WHT","F",2011-12-04 23:13:05,2011-12-05 18:39:58
127,"SBO","F",2011-12-20 02:38:45,2011-12-20 04:35:13
127,"SBI","F",2011-12-21 02:18:49,2011-12-22 19:27:34
127,"SGR","F",2012-02-06 09:37:52,2012-02-07 05:53:54
127,"SGR","F",2012-04-12 06:23:33,2012-04-12 12:30:55
127,"SBI","F",2012-04-15 15:59:21,2012-04-15 15:59:21
127,"SBO","F",2012-04-15 23:27:00,2012-04-16 04:50:31
127,"WHT","F",2012-04-20 03:23:58,2012-04-20 04:16:19
130,"TTB","F",2011-04-18 05:50:40,2011-04-18 06:35:39
130,"SGR","F",2011-04-19 17:00:09,2011-04-19 18:58:15
130,"SBI","F",2011-04-25 09:03:44,2011-04-25 21:43:55
130,"SBO","F",2011-04-26 09:51:00,2011-04-26 09:53:00
130,"OSC","F",2011-04-27 18:44:16,2011-04-27 23:12:27
130,"STG","F",2011-04-28 23:50:03,2011-04-29 01:59:18
130,"THB","F",2011-04-30 01:07:09,2011-05-01 14:14:08
130,"PRS","F",2011-05-03 21:28:51,2011-05-03 23:54:32
130,"FMP","F",2011-05-05 07:16:58,2011-05-05 10:03:17
130,"BBI","F",2011-05-06 18:48:55,2011-05-07 06:35:30
132,"TTB","F",2011-04-10 02:30:59,2011-04-10 03:03:48
132,"SGR","F",2011-04-19 14:45:23,2011-04-19 18:39:52
132,"SBI","F",2011-04-27 11:57:36,2011-08-22 14:36:54
132,"SBO","F",2011-08-23 00:02:24,2011-08-23 00:07:29
132,"SBI","F",2011-09-06 22:21:49,2012-01-27 16:54:22
132,"SGR","F",2012-03-10 04:12:14,2012-03-10 11:07:54
132,"TTB","F",2012-03-16 09:13:48,2012-03-20 01:49:51
132,"SGR","F",2012-03-20 21:34:49,2012-03-21 00:36:14
132,"SBI","F",2012-03-25 12:39:47,2012-05-16 03:46:48
134,"TTB","M",2011-04-15 20:18:25,2011-04-15 21:28:37
134,"SGR","M",2011-04-20 07:24:44,2011-04-20 10:44:54
134,"SGR","M",2012-02-09 23:49:14,2012-03-14 14:34:21
136,"TTB","F",2011-04-18 12:08:21,2011-04-19 10:08:58
136,"SGR","F",2011-04-30 10:35:35,2011-04-30 11:26:29
136,"SBI","F",2011-05-22 02:17:58,2011-05-22 22:20:20
136,"SBO","F",2011-05-25 03:56:06,2011-06-16 03:33:01
136,"SBI","F",2011-06-20 03:25:19,2011-06-29 00:08:23
136,"SBO","F",2011-06-29 11:29:19,2011-06-30 11:18:36
136,"WHT","F",2011-07-31 02:41:45,2011-09-29 23:15:19
136,"SBO","F",2011-10-18 10:20:54,2011-10-28 01:23:16
136,"SBI","F",2011-10-28 03:35:41,2011-10-28 03:35:41
136,"SBO","F",2011-10-28 03:50:16,2011-10-28 03:50:16
136,"SBI","F",2011-10-28 04:18:48,2011-10-31 20:32:33
136,"SBO","F",2011-10-31 20:32:35,2011-10-31 20:32:35
136,"SBI","F",2011-10-31 20:34:22,2011-11-02 18:27:10
136,"SBO","F",2011-11-02 18:29:35,2011-11-02 18:29:35
136,"SBI","F",2011-11-02 18:31:49,2011-11-02 19:50:34
136,"SBO","F",2011-11-02 19:50:51,2011-11-02 19:50:51
136,"SBI","F",2011-11-02 19:50:54,2011-11-02 19:59:06
136,"SBO","F",2011-11-02 19:59:23,2011-11-02 19:59:23
136,"SBI","F",2011-11-02 19:59:26,2011-11-08 16:10:31
136,"SBO","F",2011-11-11 00:04:11,2011-11-15 23:31:43
136,"WHT","F",2011-11-29 21:43:56,2011-11-30 01:22:59
136,"SBO","F",2011-12-10 13:20:50,2012-01-12 21:17:51
136,"SBI","F",2012-01-17 00:34:59,2012-01-22 11:11:19
136,"SGR","F",2012-03-09 14:47:42,2012-03-09 21:19:05
136,"TTB","F",2012-03-17 22:49:40,2012-04-04 04:11:14
136,"SGR","F",2012-04-05 21:34:05,2012-04-06 06:31:09
136,"SBI","F",2012-04-10 09:48:25,2012-04-10 11:40:12
136,"SBO","F",2012-04-12 13:28:29,2012-04-16 12:08:53
139,"TTB","F",2011-04-11 14:26:18,2011-04-11 14:48:40
139,"SGR","F",2011-04-18 19:33:56,2011-04-19 03:20:34
139,"SBI","F",2011-05-28 15:52:31,2011-05-29 04:13:18
139,"SBO","F",2011-05-30 00:55:45,2011-05-30 03:35:05
142,"TTB","F",2011-04-13 18:25:43,2011-04-14 00:15:10
142,"SGR","F",2011-04-20 14:00:20,2011-04-20 15:29:12
142,"SGR","F",2011-12-04 11:57:53,2012-02-02 02:52:58
142,"TTB","F",2012-03-23 12:22:54,2012-03-23 13:38:54
142,"SGR","F",2012-03-24 16:49:31,2012-03-24 19:17:15
144,"TTB","M",2011-05-03 12:15:23,2011-05-06 15:53:23
144,"SGR","M",2011-05-07 10:11:00,2011-05-07 11:43:56
144,"SBI","M",2011-05-10 08:43:36,2011-05-10 17:13:52
144,"SBO","M",2011-05-11 00:58:26,2011-05-11 13:24:22
144,"OSC","M",2011-05-12 09:55:22,2011-05-12 22:20:58
144,"STG","M",2011-05-17 12:16:35,2011-05-17 18:29:05
144,"THB","M",2011-05-19 11:11:28,2011-07-31 18:50:14
144,"STG","M",2011-08-03 05:41:29,2011-11-06 20:11:34
144,"OSC","M",2011-11-08 01:09:39,2011-11-08 09:34:57
144,"SBO","M",2011-11-09 16:23:23,2011-11-10 15:39:31
144,"SBI","M",2011-11-11 01:30:27,2011-11-11 06:08:57
144,"SGR","M",2012-02-28 13:43:21,2012-03-01 00:44:17
144,"TTB","M",2012-04-07 02:55:58,2012-04-07 05:12:11
144,"SGR","M",2012-04-08 05:38:24,2012-04-08 13:10:38
146,"TTB","F",2011-04-23 17:00:58,2011-04-23 17:33:11
146,"SGR","F",2011-04-24 04:18:39,2011-04-24 05:46:05
146,"SBI","F",2011-05-17 09:25:00,2011-06-17 16:33:24
146,"SBO","F",2011-06-19 07:48:59,2011-07-21 22:32:15
146,"SBI","F",2011-07-23 00:17:46,2011-07-26 08:03:48
146,"SBO","F",2011-07-27 00:52:37,2011-09-08 21:59:14
146,"OSC","F",2011-09-15 01:33:49,2011-09-17 07:26:13
146,"SBO","F",2011-09-19 22:08:21,2011-10-07 01:03:02
146,"SBI","F",2011-10-07 01:07:59,2011-10-07 01:07:59
146,"SBO","F",2011-10-07 01:08:20,2011-10-07 01:08:20
146,"SBI","F",2011-10-07 01:17:11,2011-10-07 01:48:46
146,"SBO","F",2011-10-07 02:13:12,2011-10-07 02:13:12
146,"SBI","F",2011-10-07 02:22:53,2011-10-07 15:54:40
146,"SGR","F",2012-03-11 21:11:18,2012-03-12 05:30:36
146,"TTB","F",2012-03-16 04:41:49,2012-03-24 08:44:43
146,"SGR","F",2012-03-25 03:56:41,2012-03-25 06:57:14
146,"SBI","F",2012-04-13 07:52:27,2012-04-14 03:16:17
146,"SBO","F",2012-04-14 08:07:27,2012-05-16 23:59:31
148,"TTB","F",2011-04-13 07:47:51,2011-04-13 08:26:29
148,"SGR","F",2011-04-15 00:54:53,2011-04-15 04:00:11
150,"TTB","M",2011-04-23 00:11:29,2011-04-23 00:46:45
150,"SGR","M",2011-04-24 07:52:13,2011-04-24 09:35:22
150,"SBI","M",2011-05-13 03:30:34,2011-05-13 06:43:40
150,"SBO","M",2011-05-14 03:08:04,2011-05-14 09:15:43
150,"WHT","M",2011-07-28 01:39:11,2011-09-20 22:53:49
150,"SBO","M",2011-10-03 19:29:08,2011-10-04 04:43:29
150,"SBI","M",2011-10-04 09:22:24,2011-10-06 17:35:13
150,"SGR","M",2011-12-27 04:39:03,2011-12-29 00:24:09
150,"TTB","M",2012-04-10 03:35:47,2012-04-10 04:59:25
150,"SGR","M",2012-04-11 09:53:22,2012-04-11 14:34:02
150,"SBI","M",2012-04-15 20:33:17,2012-04-15 23:04:45
152,"TTB","F",2011-04-27 13:25:16,2011-04-27 13:43:21
152,"SGR","F",2011-04-28 04:35:32,2011-04-28 05:58:52
152,"SBI","F",2011-05-19 19:27:51,2011-05-21 07:52:11
152,"SBO","F",2011-05-23 01:11:53,2011-05-31 09:11:11
152,"SBI","F",2011-06-01 14:44:06,2011-07-11 01:09:05
152,"SGR","F",2012-03-04 02:07:55,2012-03-05 02:31:07
152,"TTB","F",2012-04-07 10:02:37,2012-04-08 01:40:13
152,"SGR","F",2012-04-10 02:58:57,2012-04-10 08:36:49
152,"SBI","F",2012-04-14 17:13:32,2012-04-29 21:02:23
152,"SBO","F",2012-04-29 21:41:38,2012-04-29 21:41:38
152,"SBI","F",2012-04-29 21:43:31,2012-04-29 21:43:31
152,"SBO","F",2012-04-29 21:43:39,2012-05-16 23:51:10
156,"TTB","M",2011-04-27 10:45:18,2011-04-27 11:14:42
156,"SGR","M",2011-04-27 23:27:22,2011-04-28 01:13:57
156,"SBI","M",2011-05-28 20:54:28,2011-05-30 18:40:32
156,"SBO","M",2011-05-31 11:34:47,2011-07-14 14:55:52
156,"SBI","M",2011-07-15 10:42:02,2011-07-16 15:53:54
156,"SBO","M",2011-07-19 05:30:58,2011-07-19 16:38:12
158,"TTB","F",2011-04-14 05:11:49,2011-04-14 10:51:03
158,"SGR","F",2011-04-16 03:59:46,2011-04-16 04:44:17
158,"SBI","F",2011-04-25 13:11:48,2011-04-26 00:32:15
158,"WHT","F",2011-05-05 13:29:14,2011-05-05 17:01:17
158,"WHT","F",2011-10-23 10:03:39,2011-10-23 15:51:27
158,"SBO","F",2011-10-26 05:09:31,2011-10-26 05:57:28
158,"SBI","F",2011-10-26 14:16:47,2011-10-27 08:27:03
158,"SGR","F",2012-03-10 10:14:47,2012-03-10 18:56:56
158,"TTB","F",2012-03-15 12:44:45,2012-03-26 09:30:28
158,"SGR","F",2012-03-27 04:09:09,2012-03-27 07:53:17
158,"SBI","F",2012-03-31 00:50:42,2012-03-31 22:28:22
158,"SBO","F",2012-04-01 06:05:59,2012-04-01 21:39:30
158,"WHT","F",2012-04-22 10:27:57,2012-04-22 10:57:11
160,"TTB","M",2011-04-12 10:11:40,2011-04-12 10:50:08
160,"SGR","M",2011-04-16 19:44:54,2011-04-20 13:58:16
160,"SBI","M",2011-05-11 05:36:55,2011-06-20 23:54:16
160,"SBO","M",2011-06-21 06:05:05,2011-06-21 13:46:27
160,"SBI","M",2011-06-22 13:35:31,2011-06-22 17:48:07
160,"SBO","M",2011-06-24 00:41:57,2011-06-27 22:15:25
160,"OSC","M",2011-07-01 07:32:02,2011-07-13 03:01:54
160,"STG","M",2011-08-18 01:40:38,2011-08-20 00:54:50
160,"THB","M",2011-08-25 01:11:19,2011-08-28 18:37:51
160,"STG","M",2011-08-29 22:24:25,2011-09-10 05:58:01
160,"OSC","M",2011-09-17 01:11:34,2011-09-17 01:11:34
160,"STG","M",2011-09-21 09:07:39,2011-09-22 02:09:36
160,"THB","M",2011-09-24 14:57:02,2011-10-05 14:11:45
160,"STG","M",2011-10-07 05:25:36,2011-10-07 13:41:13
160,"OSC","M",2011-10-11 08:27:42,2011-10-12 05:52:12
160,"SBO","M",2011-10-15 21:22:01,2011-11-05 22:36:10
160,"SBI","M",2011-11-07 06:21:23,2011-11-07 16:59:19
160,"SGR","M",2012-02-02 01:19:15,2012-02-06 03:07:14
160,"TTB","M",2012-03-27 00:13:48,2012-03-27 01:32:20
160,"SGR","M",2012-03-28 23:53:30,2012-03-29 10:41:25
160,"SBI","M",2012-04-17 19:57:58,2012-05-16 23:59:26
162,"TTB","M",2011-05-03 01:40:22,2011-05-04 20:06:46
164,"TTB","F",2011-04-11 04:41:15,2011-04-11 04:58:18
164,"SGR","F",2011-04-13 06:24:16,2011-04-13 08:20:03
164,"SBI","F",2011-05-26 19:55:49,2011-05-26 22:11:07
164,"SBO","F",2011-05-27 15:19:33,2011-06-17 23:17:33
164,"SBI","F",2011-06-17 23:25:45,2011-06-17 23:25:45
164,"SBO","F",2011-06-17 23:25:55,2011-08-03 23:56:19
164,"SBI","F",2011-08-04 15:35:15,2011-08-04 16:31:56
164,"SBO","F",2011-08-05 03:12:38,2011-08-10 14:53:15
164,"SBI","F",2011-08-11 21:04:29,2011-08-14 00:45:04
164,"SBO","F",2011-08-14 16:20:46,2011-08-15 04:49:21
164,"SBI","F",2011-08-15 17:24:08,2011-08-15 18:19:03
164,"SBO","F",2011-08-15 20:16:32,2011-09-09 16:33:46
164,"SBI","F",2011-09-09 16:35:56,2011-09-09 16:35:56
164,"SBO","F",2011-09-09 16:36:18,2011-09-09 17:43:44
164,"SBI","F",2011-09-09 17:45:17,2011-09-09 17:45:17
164,"SBO","F",2011-09-09 18:19:27,2011-09-09 19:47:10
164,"SBI","F",2011-09-09 19:58:50,2011-09-09 19:58:50
164,"SBO","F",2011-09-09 20:06:59,2011-09-09 20:18:57
164,"SBI","F",2011-09-09 20:21:35,2011-09-09 20:21:35
164,"SBO","F",2011-09-09 20:41:05,2011-09-20 13:20:55
164,"SBI","F",2011-09-20 14:59:21,2011-09-20 18:08:01
164,"SBO","F",2011-09-20 18:17:13,2011-09-20 18:22:19
164,"SBI","F",2011-09-20 18:51:20,2011-09-20 19:01:28
164,"SBO","F",2011-09-20 19:07:43,2011-09-20 19:10:40
164,"SBI","F",2011-09-20 19:13:30,2011-09-20 19:13:30
164,"SBO","F",2011-09-20 19:18:05,2011-09-20 19:18:05
164,"SBI","F",2011-09-20 19:39:10,2011-09-20 19:44:54
164,"SBO","F",2011-09-20 19:50:17,2011-09-20 19:55:03
164,"SBI","F",2011-09-20 19:59:10,2011-09-20 20:06:53
164,"SBO","F",2011-09-20 20:10:08,2011-09-20 20:10:08
164,"SBI","F",2011-09-20 20:11:47,2011-09-20 20:17:36
164,"SBO","F",2011-09-20 20:17:56,2011-09-20 20:27:06
164,"SBI","F",2011-09-20 20:30:47,2011-09-20 20:57:23
164,"SBO","F",2011-09-20 20:57:44,2011-09-20 21:02:32
164,"SBI","F",2011-09-20 21:03:22,2011-09-20 21:03:22
164,"SBO","F",2011-09-20 21:03:45,2011-09-20 21:03:45
164,"SBI","F",2011-09-20 21:04:43,2011-09-20 21:04:43
164,"SBO","F",2011-09-20 21:05:04,2011-09-20 21:05:05
164,"SBI","F",2011-09-20 21:06:18,2011-09-20 21:06:18
164,"SBO","F",2011-09-20 21:06:40,2011-09-20 21:06:40
164,"SBI","F",2011-09-20 21:09:30,2011-09-20 21:10:38
164,"SBO","F",2011-09-20 21:11:00,2011-09-20 21:12:10
164,"SBI","F",2011-09-20 21:14:23,2011-09-20 21:14:23
164,"SBO","F",2011-09-20 21:16:24,2011-09-20 21:18:36
164,"SBI","F",2011-09-20 21:19:33,2011-09-20 21:19:33
164,"SBO","F",2011-09-20 21:19:53,2011-09-20 21:19:55
164,"SBI","F",2011-09-20 21:21:04,2011-09-20 21:21:04
164,"SBO","F",2011-09-20 21:21:27,2011-09-23 10:46:08
164,"SBI","F",2011-09-24 05:55:33,2011-09-24 23:12:03
164,"SBO","F",2011-09-25 05:55:52,2011-09-25 16:07:36
164,"SBI","F",2011-09-27 00:03:46,2011-09-27 00:03:46
164,"SBO","F",2011-09-27 01:10:26,2011-09-27 12:44:45
164,"SBI","F",2011-09-27 12:56:31,2011-09-27 12:56:31
164,"SBO","F",2011-09-27 12:56:51,2011-09-27 13:13:01
164,"SBI","F",2011-09-27 13:17:40,2011-09-27 13:17:40
164,"SBO","F",2011-09-27 13:26:57,2011-09-27 13:35:29
164,"SBI","F",2011-09-27 17:08:48,2011-09-27 23:53:30
164,"SBO","F",2011-09-28 00:48:05,2011-09-29 10:30:43
164,"SBI","F",2011-09-29 15:23:45,2011-09-29 19:21:15
164,"SBO","F",2011-09-30 06:47:10,2011-09-30 11:04:46
164,"SBI","F",2011-10-01 19:41:32,2011-10-02 20:08:09
164,"SBO","F",2011-10-03 04:02:50,2011-10-03 11:09:36
164,"SBI","F",2011-10-04 11:58:53,2011-10-04 18:45:56
164,"SBO","F",2011-10-04 18:45:58,2011-10-04 18:45:58
164,"SBI","F",2011-10-04 18:48:17,2011-10-04 19:08:36
164,"SBO","F",2011-10-04 19:10:38,2011-10-04 19:10:38
164,"SBI","F",2011-10-04 19:12:33,2011-10-04 21:19:25
164,"SBO","F",2011-10-04 21:19:47,2011-10-04 21:19:47
164,"SBI","F",2011-10-04 21:22:19,2011-10-04 23:51:36
164,"SBO","F",2011-10-05 00:37:53,2011-10-05 11:55:40
164,"SBI","F",2011-10-06 04:14:36,2011-10-09 03:49:30
164,"SGR","F",2012-02-19 22:39:52,2012-02-20 09:29:33
164,"TTB","F",2012-03-21 07:58:43,2012-03-21 08:15:02
164,"SGR","F",2012-03-22 04:21:54,2012-03-22 09:49:43
164,"SBI","F",2012-04-12 08:34:12,2012-04-12 17:30:53
164,"SBO","F",2012-04-12 18:57:01,2012-04-18 17:40:23
164,"SBI","F",2012-04-18 17:53:55,2012-04-18 17:53:55
164,"SBO","F",2012-04-19 01:36:59,2012-05-01 21:43:06
164,"SBI","F",2012-05-01 21:44:49,2012-05-01 21:44:49
164,"SBO","F",2012-05-01 21:47:16,2012-05-15 03:45:57
166,"TTB","F",2011-04-09 21:05:08,2011-04-09 21:39:12
166,"SGR","F",2011-04-10 18:44:11,2011-04-10 20:29:02
166,"SBI","F",2011-04-19 15:37:02,2011-04-19 17:19:32
166,"WHT","F",2011-05-14 07:00:18,2011-05-14 08:29:51
166,"WHT","F",2011-11-07 07:49:19,2011-11-07 12:23:37
166,"SBO","F",2011-11-12 02:44:43,2011-11-12 21:27:06
166,"SBI","F",2011-11-15 15:04:05,2011-11-15 18:14:42
166,"SBO","F",2011-11-15 18:17:29,2011-11-15 18:17:29
166,"SBI","F",2011-11-15 18:17:40,2011-11-15 18:20:10
166,"SBO","F",2011-11-15 18:20:11,2011-11-15 18:20:11
166,"SBI","F",2011-11-15 18:20:17,2011-11-15 18:22:09
166,"SBO","F",2011-11-15 18:22:21,2011-11-15 18:22:21
166,"SBI","F",2011-11-15 18:22:29,2011-11-15 18:22:34
166,"SBO","F",2011-11-15 18:23:36,2011-11-15 18:23:36
166,"SBI","F",2011-11-15 18:23:42,2011-11-15 22:07:10
166,"SBO","F",2011-11-15 23:09:21,2011-11-15 23:35:30
166,"SBI","F",2011-11-17 04:46:31,2011-11-30 11:27:43
166,"SBO","F",2011-12-01 10:26:50,2011-12-01 10:26:50
166,"SBI","F",2011-12-02 21:40:34,2011-12-07 14:29:12
166,"SBO","F",2011-12-28 21:29:25,2011-12-28 22:09:46
166,"SBI","F",2011-12-31 17:56:41,2012-02-16 00:56:32
166,"SGR","F",2012-03-14 05:29:54,2012-03-14 21:02:20
166,"TTB","F",2012-03-17 03:50:50,2012-03-20 14:59:24
166,"SGR","F",2012-03-21 12:10:53,2012-03-21 15:31:17
166,"SBI","F",2012-03-27 14:45:29,2012-03-27 17:07:14
166,"SBO","F",2012-03-28 01:10:53,2012-03-28 02:14:34
166,"SBI","F",2012-03-28 07:37:13,2012-03-30 04:26:11
166,"SBO","F",2012-03-30 12:37:54,2012-03-30 19:02:47
166,"WHT","F",2012-04-03 10:48:29,2012-04-03 15:32:09
169,"TTB","M",2011-04-26 08:15:09,2011-04-26 08:56:53
169,"SGR","M",2011-04-28 15:19:29,2011-04-28 15:53:52
169,"SBI","M",2011-06-05 13:12:06,2011-06-05 18:26:01
169,"SBO","M",2011-06-06 01:45:21,2011-07-24 14:08:00
169,"SBI","M",2011-07-25 03:34:29,2011-07-27 09:38:00
169,"SBO","M",2011-07-28 17:07:04,2011-07-31 07:53:10
169,"SBI","M",2011-08-01 03:59:16,2011-08-05 09:31:08
169,"SBO","M",2011-08-07 04:59:26,2011-08-20 10:58:16
169,"OSC","M",2011-08-26 12:30:02,2011-08-26 16:39:44
169,"SBO","M",2011-08-29 06:33:27,2011-08-29 06:33:27
169,"STG","M",2011-09-20 04:46:29,2011-09-20 05:00:08
169,"THB","M",2011-09-26 23:25:23,2011-09-27 00:27:17
169,"STG","M",2011-09-30 17:03:11,2011-09-30 18:50:48
169,"OSC","M",2011-10-05 01:36:33,2011-10-06 02:44:23
169,"SBO","M",2011-10-07 18:06:19,2011-10-08 00:49:05
169,"OSC","M",2011-10-10 20:31:52,2011-10-20 15:58:08
169,"SBO","M",2011-10-22 20:51:35,2011-10-25 19:42:20
169,"SBI","M",2011-10-27 07:50:21,2011-10-27 11:24:11
169,"SBO","M",2011-10-27 16:53:16,2011-11-03 00:42:52
169,"SBI","M",2011-11-03 00:59:01,2011-11-10 14:39:42
169,"SBO","M",2011-11-10 21:22:46,2011-11-14 06:26:10
169,"SBI","M",2011-11-14 16:24:06,2011-11-16 19:28:06
169,"SGR","M",2012-03-12 05:57:34,2012-03-12 14:11:28
169,"TTB","M",2012-03-16 04:29:29,2012-04-09 07:25:38
169,"SGR","M",2012-04-10 15:47:55,2012-04-10 22:34:24
169,"SBI","M",2012-04-18 09:07:27,2012-04-19 09:45:09
169,"SBO","M",2012-04-20 00:58:55,2012-05-16 23:57:52
172,"TTB","M",2011-04-21 15:05:19,2011-04-21 15:27:57
172,"SGR","M",2011-04-25 03:51:49,2011-04-25 05:27:54
172,"SBI","M",2011-05-31 19:56:52,2011-06-01 10:31:55
172,"SBO","M",2011-06-01 22:28:18,2011-06-02 03:08:47
172,"OSC","M",2011-06-03 03:48:58,2011-06-03 12:12:19
172,"STG","M",2011-06-25 13:29:49,2011-07-02 06:27:31
172,"OSC","M",2011-07-04 20:59:19,2011-08-16 02:33:17
172,"STG","M",2011-08-18 23:41:51,2011-09-10 00:26:34
172,"OSC","M",2011-09-14 13:07:39,2011-09-15 02:12:12
172,"SBO","M",2011-09-16 17:16:58,2011-10-09 23:46:34
175,"TTB","M",2011-05-03 02:07:08,2011-05-06 01:27:42
175,"SGR","M",2011-05-06 23:05:37,2011-05-07 00:21:17
175,"SGR","M",2012-02-24 02:02:36,2012-02-24 09:52:15
175,"TTB","M",2012-04-18 08:41:03,2012-04-18 09:17:14
175,"SGR","M",2012-04-19 04:29:05,2012-04-20 05:07:20
177,"TTB","F",2011-04-09 16:43:55,2011-04-09 17:13:40
177,"SGR","F",2011-04-18 09:13:47,2011-04-19 03:30:13
177,"SBI","F",2011-08-02 01:10:54,2011-08-07 23:29:15
177,"SBO","F",2011-08-09 21:38:15,2011-08-11 05:12:39
177,"SBI","F",2011-08-11 16:04:04,2011-08-11 16:59:04
177,"SBO","F",2011-08-13 05:31:56,2011-10-03 01:11:38
177,"SBI","F",2011-10-03 09:15:34,2011-10-04 19:25:13
177,"SGR","F",2012-03-09 12:06:13,2012-03-09 16:39:44
177,"TTB","F",2012-03-15 22:13:34,2012-03-22 01:59:55
177,"SGR","F",2012-03-23 01:56:20,2012-03-23 05:52:14
179,"TTB","M",2011-04-28 19:34:14,2011-04-28 19:42:51
179,"SGR","M",2011-04-29 10:19:04,2011-04-29 10:52:34
179,"SGR","M",2012-02-03 11:51:24,2012-02-03 22:23:18
179,"TTB","M",2012-04-18 03:06:41,2012-04-18 04:03:44
179,"SGR","M",2012-04-18 22:49:31,2012-04-19 01:09:40
181,"TTB","F",2011-04-09 17:20:48,2011-04-09 18:02:51
181,"SGR","F",2011-04-15 13:31:30,2011-04-15 14:55:52
181,"SBI","F",2011-05-03 07:00:36,2011-05-04 16:16:39
181,"SBO","F",2011-05-04 16:16:57,2011-05-04 16:16:57
181,"SBI","F",2011-05-04 16:18:16,2011-05-04 16:29:23
181,"SBO","F",2011-05-04 16:29:39,2011-05-04 16:29:39
181,"SBI","F",2011-05-04 16:29:42,2011-05-04 16:29:42
181,"SBO","F",2011-05-04 16:29:59,2011-05-04 16:29:59
181,"SBI","F",2011-05-04 16:32:25,2011-05-04 16:32:25
181,"SBO","F",2011-05-04 16:32:39,2011-05-04 16:32:39
181,"SBI","F",2011-05-04 16:32:42,2011-05-04 16:32:42
181,"SBO","F",2011-05-04 16:36:24,2011-05-04 16:36:24
181,"SBI","F",2011-05-04 16:37:23,2011-05-04 16:51:26
181,"SBO","F",2011-05-04 16:51:37,2011-05-04 16:51:37
181,"SBI","F",2011-05-04 16:52:18,2011-05-04 16:59:21
181,"SBO","F",2011-05-04 16:59:48,2011-05-04 16:59:48
181,"SBI","F",2011-05-04 17:20:29,2011-05-04 17:20:29
181,"SBO","F",2011-05-04 21:24:04,2011-05-05 10:22:52
181,"OSC","F",2011-05-06 05:22:05,2011-05-06 11:48:43
181,"STG","F",2011-05-07 18:08:09,2011-05-07 20:02:41
181,"THB","F",2011-05-08 19:49:25,2011-05-10 00:55:35
181,"PRS","F",2011-05-13 07:54:25,2011-05-13 13:10:28
181,"FMP","F",2011-05-15 01:29:01,2011-05-15 03:45:32
181,"BBI","F",2011-05-16 16:22:22,2011-05-16 21:54:25
183,"TTB","F",2011-04-11 04:03:03,2011-04-11 04:44:19
183,"SGR","F",2011-04-12 11:36:50,2011-04-12 13:13:14
183,"WHT","F",2011-05-03 02:08:33,2011-05-03 02:56:37
185,"TTB","F",2011-04-10 15:08:43,2011-04-10 15:54:42
185,"SGR","F",2011-04-30 17:23:20,2011-04-30 18:14:24
185,"SGR","F",2012-02-25 11:44:40,2012-02-25 22:41:55
185,"TTB","F",2012-03-21 05:53:12,2012-03-21 06:20:57
185,"SGR","F",2012-03-25 06:37:05,2012-03-25 12:36:20
188,"TTB","F",2011-04-09 10:17:18,2011-04-09 11:02:56
188,"SGR","F",2011-05-02 16:33:09,2011-05-03 04:18:14
190,"TTB","M",2011-04-09 15:35:52,2011-04-09 16:11:05
190,"SGR","M",2011-04-10 06:24:20,2011-04-10 10:28:36
190,"SBI","M",2011-06-03 04:39:18,2011-06-03 05:14:07
190,"SBO","M",2011-06-20 02:08:31,2011-07-02 21:48:48
190,"SBI","M",2011-07-04 01:43:48,2011-07-08 14:14:45
190,"SBO","M",2011-07-10 23:27:07,2011-07-11 15:10:59
190,"SBI","M",2011-07-12 06:31:51,2011-07-16 12:34:56
190,"SBO","M",2011-07-16 21:31:28,2011-07-26 07:46:51
190,"SBI","M",2011-07-27 06:23:09,2011-08-04 15:24:39
190,"SBO","M",2011-08-05 00:26:17,2011-08-08 01:09:39
190,"SBI","M",2011-08-11 12:23:56,2011-08-11 17:53:17
190,"SBO","M",2011-08-12 08:37:07,2011-08-13 05:19:03
190,"OSC","M",2011-08-16 10:38:19,2011-08-16 23:13:12
190,"SBO","M",2011-08-18 13:48:56,2011-08-28 23:40:36
190,"OSC","M",2011-09-09 14:50:37,2011-09-12 12:16:10
190,"SBO","M",2011-09-14 00:56:58,2011-09-16 22:12:39
190,"SBI","M",2011-09-17 11:52:50,2011-09-17 15:50:44
190,"SBO","M",2011-09-17 15:52:49,2011-09-17 15:52:49
190,"SBI","M",2011-09-17 15:52:49,2011-09-17 15:55:28
190,"SBO","M",2011-09-17 15:56:53,2011-09-17 15:56:53
190,"SBI","M",2011-09-17 15:56:53,2011-10-16 15:48:23
190,"SGR","M",2012-03-16 04:54:16,2012-03-29 12:30:05
190,"SBI","M",2012-04-26 06:03:02,2012-04-26 18:58:45
190,"SBO","M",2012-04-27 13:40:19,2012-05-15 09:05:53
192,"TTB","F",2011-04-10 04:53:51,2011-04-10 05:28:10
